TIMESTAMP,STNEAR_OPEN_PRICE_USD,STNEAR_HIGH_PRICE_USD,STNEAR_LOW_PRICE_USD,STNEAR_CLOSE_PRICE_USD,STNEAR_VOLUME_USD,STNEAR_DIVIDENDS_USD,STNEAR_STOCK_SPLITS_USD
2022-03-12 00:00:00+00:00,11.08459186553955,11.124699592590332,10.911478042602539,10.990111351013184,203868,0.0,0.0
2022-03-13 00:00:00+00:00,10.990111351013184,11.060640335083008,10.339961051940918,10.40233325958252,171362,0.0,0.0
2022-03-14 00:00:00+00:00,10.40233325958252,11.187251091003418,10.265965461730957,10.93503475189209,135929,0.0,0.0
2022-03-15 00:00:00+00:00,10.93503475189209,11.013265609741211,10.454644203186035,10.735954284667969,196182,0.0,0.0
2022-03-16 00:00:00+00:00,10.735954284667969,11.357009887695312,10.495793342590332,11.355759620666504,444758,0.0,0.0
2022-03-17 00:00:00+00:00,11.35400676727295,11.835243225097656,11.314870834350586,11.443553924560547,247118,0.0,0.0
2022-03-18 00:00:00+00:00,11.443553924560547,12.111502647399902,11.123254776000977,12.065879821777344,158248,0.0,0.0
2022-03-19 00:00:00+00:00,12.06588363647461,12.235048294067383,11.814093589782715,11.946637153625488,256260,0.0,0.0
2022-03-20 00:00:00+00:00,11.946627616882324,12.142534255981445,11.234918594360352,11.245535850524902,753687,0.0,0.0
2022-03-21 00:00:00+00:00,11.244613647460938,11.841178894042969,11.12433910369873,11.517708778381348,214992,0.0,0.0
2022-03-22 00:00:00+00:00,11.517711639404297,12.108184814453125,11.50819206237793,11.845808982849121,292938,0.0,0.0
2022-03-23 00:00:00+00:00,11.845810890197754,13.351702690124512,11.46296215057373,13.249670028686523,292675,0.0,0.0
2022-03-24 00:00:00+00:00,13.247462272644043,14.062616348266602,12.672445297241211,13.82430362701416,585035,0.0,0.0
2022-03-25 00:00:00+00:00,13.825544357299805,13.825544357299805,12.756845474243164,12.984841346740723,355690,0.0,0.0
2022-03-26 00:00:00+00:00,12.98492431640625,14.414664268493652,12.975045204162598,13.63187313079834,253525,0.0,0.0
2022-03-27 00:00:00+00:00,13.633524894714355,14.065646171569824,13.415864944458008,14.065646171569824,194565,0.0,0.0
2022-03-28 00:00:00+00:00,14.065766334533691,14.305949211120605,13.610337257385254,13.675111770629883,368539,0.0,0.0
2022-03-29 00:00:00+00:00,13.688736915588379,15.15202522277832,13.502164840698242,14.980277061462402,1083919,0.0,0.0
2022-03-30 00:00:00+00:00,14.980721473693848,15.51870059967041,14.62903118133545,15.055131912231445,1364105,0.0,0.0
2022-03-31 00:00:00+00:00,15.055072784423828,15.379453659057617,13.947823524475098,14.115570068359375,632472,0.0,0.0
2022-04-01 00:00:00+00:00,14.11363697052002,15.5048189163208,13.452585220336914,15.346779823303223,726050,0.0,0.0
2022-04-02 00:00:00+00:00,15.349165916442871,17.103534698486328,15.349165916442871,16.049720764160156,1160495,0.0,0.0
2022-04-03 00:00:00+00:00,16.04241371154785,18.449941635131836,15.916773796081543,17.609891891479492,1300114,0.0,0.0
2022-04-04 00:00:00+00:00,17.611675262451172,19.02617835998535,16.5294132232666,18.826902389526367,2545943,0.0,0.0
2022-04-05 00:00:00+00:00,18.854536056518555,18.854536056518555,17.076557159423828,17.353105545043945,951950,0.0,0.0
2022-04-06 00:00:00+00:00,17.361825942993164,17.905778884887695,16.4462890625,16.566377639770508,2637090,0.0,0.0
2022-04-07 00:00:00+00:00,16.561275482177734,18.273977279663086,15.829328536987305,18.222793579101562,1286870,0.0,0.0
2022-04-08 00:00:00+00:00,18.214054107666016,20.78708839416504,18.214054107666016,18.683700561523438,4210207,0.0,0.0
2022-04-09 00:00:00+00:00,18.672988891601562,19.226898193359375,17.3133602142334,18.261524200439453,1115955,0.0,0.0
2022-04-10 00:00:00+00:00,18.27050018310547,18.754301071166992,17.102020263671875,17.102020263671875,719497,0.0,0.0
2022-04-11 00:00:00+00:00,17.094343185424805,17.17169189453125,16.178510665893555,16.932846069335938,1401513,0.0,0.0
2022-04-12 00:00:00+00:00,16.937658309936523,18.295034408569336,16.733339309692383,17.3377628326416,850581,0.0,0.0
