TIMESTAMP,DBZ29850_OPEN_PRICE_USD,DBZ29850_HIGH_PRICE_USD,DBZ29850_LOW_PRICE_USD,DBZ29850_CLOSE_PRICE_USD,DBZ29850_VOLUME_USD,DBZ29850_DIVIDENDS_USD,DBZ29850_STOCK_SPLITS_USD
2024-03-28 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,3448381,0.0,0.0
2024-03-29 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,262567,0.0,0.0
2024-03-30 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,122981,0.0,0.0
2024-03-31 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,36014,0.0,0.0
2024-04-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,3.999999989900971e-06,89315,0.0,0.0
2024-04-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,52859,0.0,0.0
2024-04-03 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,3434505,0.0,0.0
2024-04-04 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.999999989900971e-06,3.999999989900971e-06,253640,0.0,0.0
2024-04-05 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,65614,0.0,0.0
2024-04-06 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,62973,0.0,0.0
2024-04-07 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,73196,0.0,0.0
2024-04-08 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,41552,0.0,0.0
2024-04-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,19421,0.0,0.0
2024-04-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3477666,0.0,0.0
2024-04-11 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,3140313,0.0,0.0
2024-04-12 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,1.9999999949504854e-06,1.9999999949504854e-06,674010,0.0,0.0
2024-04-13 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,96985,0.0,0.0
2024-04-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,116283,0.0,0.0
2024-04-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,128667,0.0,0.0
2024-04-16 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,167622,0.0,0.0
2024-04-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4071272,0.0,0.0
2024-04-18 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,159161,0.0,0.0
2024-04-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,113419,0.0,0.0
2024-04-20 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,163199,0.0,0.0
2024-04-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,126993,0.0,0.0
2024-04-22 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,3916306,0.0,0.0
2024-04-23 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1180467,0.0,0.0
2024-04-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,987636,0.0,0.0
2024-04-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,898380,0.0,0.0
2024-04-26 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,955557,0.0,0.0
2024-04-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,994920,0.0,0.0
2024-04-28 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,901911,0.0,0.0
2024-04-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,960530,0.0,0.0
2024-04-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,863253,0.0,0.0
2024-05-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4142778,0.0,0.0
2024-05-02 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,852145,0.0,0.0
2024-05-03 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,853774,0.0,0.0
2024-05-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,772760,0.0,0.0
2024-05-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,876098,0.0,0.0
2024-05-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,976626,0.0,0.0
2024-05-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,921923,0.0,0.0
2024-05-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,896756,0.0,0.0
2024-05-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,876342,0.0,0.0
2024-05-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,814669,0.0,0.0
2024-05-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,822485,0.0,0.0
2024-05-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,779506,0.0,0.0
2024-05-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,855691,0.0,0.0
2024-05-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,852233,0.0,0.0
2024-05-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,962848,0.0,0.0
2024-05-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,953689,0.0,0.0
2024-05-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1017488,0.0,0.0
2024-05-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,991790,0.0,0.0
2024-05-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,909637,0.0,0.0
2024-05-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1010859,0.0,0.0
2024-05-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,916836,0.0,0.0
2024-05-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,922669,0.0,0.0
2024-05-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5082791,0.0,0.0
2024-05-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1382781,0.0,0.0
2024-05-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1316091,0.0,0.0
2024-05-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1416662,0.0,0.0
2024-05-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1549664,0.0,0.0
2024-05-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1393664,0.0,0.0
2024-05-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1457505,0.0,0.0
2024-05-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,954791,0.0,0.0
2024-05-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,885709,0.0,0.0
2024-06-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,957231,0.0,0.0
2024-06-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,996043,0.0,0.0
2024-06-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,946779,0.0,0.0
2024-06-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,885494,0.0,0.0
2024-06-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,981882,0.0,0.0
2024-06-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,996601,0.0,0.0
2024-06-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1058004,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,1056954,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,1062644,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,1039079,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,866841,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,928134,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,992460,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,996139,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,1034372,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,1059735,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,1061256,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,1017683,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,947767,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,985198,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,876978,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,892236,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,806236,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,738820,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,835665,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,888339,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,967396,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,879679,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,924067,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,868551,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,872458,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,903608,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,827667,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,710624,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,791699,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,848752,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,889410,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,880930,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,825123,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,806441,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,725864,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,776704,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,847016,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,903982,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,982588,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,1007759,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,956533,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,952946,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,918717,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,984514,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,908902,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,869357,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,759244,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,708394,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,768652,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,881517,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,965712,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,867946,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,903992,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,802886,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,741788,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,814612,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,799048,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,728312,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,634538,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,642305,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,710395,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,772012,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,849498,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,767351,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,755046,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,650489,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,706484,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,776445,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,762934,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,777446,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,820641,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,852185,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,813676,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,752776,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,791879,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,734424,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,748156,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,725012,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,691419,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,755187,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,825027,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,837697,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,739191,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,796929,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,714999,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,677437,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,712283,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,768140,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,690824,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,623634,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,672528,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,685403,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,772315,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,758744,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,730187,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,719547,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,636675,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,702310,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,778541,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,786681,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,815333,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,815548,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,863619,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,844508,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,805313,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,842898,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,769315,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,790800,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,720848,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,699554,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,751379,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,856552,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,924748,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,834531,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,892629,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,772777,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,762687,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,797774,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,746136,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,679571,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,745702,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,796354,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,872848,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,860468,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,778067,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,749775,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,687119,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,755850,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,817437,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,861451,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,912933,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,956764,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,955678,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,946412,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,874196,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,923879,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,809181,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,841559,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,773411,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,738768,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,789551,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,871556,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,951008,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,887869,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,985826,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,886530,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,813789,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,863758,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,908469,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,846011,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,736700,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,839294,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,959923,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1054719,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,1046687,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,980159,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,994536,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,980073,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1064482,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1177827,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1140716,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1258683,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1273880,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1285633,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1259817,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1176750,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1273209,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1197574,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,1237437,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1117298,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1073065,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,1108452,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1202272,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1357513,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1205431,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1321892,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1189404,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1210906,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1262756,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1169559,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1063343,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1156458,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1261840,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1400977,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1380006,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1222316,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1208453,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1101877,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1189703,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1293745,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1317130,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1417084,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1490130,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,1523185,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1387652,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1239331,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1313573,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1166683,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,1182846,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1080004,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1055539,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,1158422,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,1241151,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1307330,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1204068,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,1263908,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1139531,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1067595,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1168124,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1258955,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,1170818,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1053608,0.0,0.0
