,K,Alpha,Tau,MSE
118,14,1000,0.25,2.8214759592487306e-10
119,15,1000,0.25,2.821967110527443e-10
120,15,500,0.25,2.8219784940603345e-10
121,14,1500,0.1,2.8234346834129114e-10
122,13,750,0.15,2.8234636601266403e-10
123,14,500,0.25,2.8254632345405665e-10
124,12,500,0.25,2.8273889147062013e-10
125,11,500,0.25,2.8284844318598347e-10
126,14,1250,0.1,2.829317951446309e-10
127,10,500,0.25,2.8295407847030753e-10
128,9,500,0.25,2.830906566321927e-10
129,13,500,0.25,2.836322388175035e-10
130,12,750,0.15,2.8383828807006883e-10
131,14,1000,0.2,2.840616118866428e-10
132,15,1000,0.2,2.8415528996929727e-10
133,15,500,0.2,2.8490740702019077e-10
134,14,500,0.2,2.8545195568351165e-10
135,12,500,0.2,2.8572675325088293e-10
136,11,500,0.2,2.8589429652882673e-10
137,10,500,0.2,2.860781357030291e-10
138,11,1500,0.3,2.86234630913901e-10
139,9,500,0.2,2.8634749945823214e-10
140,13,500,0.2,2.871948228593316e-10
141,14,1000,0.15,2.874956874531769e-10
142,15,1000,0.15,2.8768401165645736e-10
143,15,750,0.3,2.8865708269758816e-10
144,14,750,0.1,2.8874863007197894e-10
145,13,750,0.1,2.896338411375472e-10
146,13,1250,0.05,2.9099032737479526e-10
147,15,500,0.15,2.911432785117746e-10
148,14,500,0.15,2.9214814184645527e-10
149,12,500,0.15,2.925355964130139e-10
150,11,500,0.15,2.928325661797939e-10
151,15,750,0.25,2.931270683935115e-10
152,10,500,0.15,2.932130185605685e-10
153,12,1250,0.05,2.9360876159353087e-10
154,12,750,0.1,2.9374936271272614e-10
155,14,1000,0.1,2.948932194210336e-10
156,14,250,0.3,2.949639864073515e-10
157,13,250,0.3,2.9528802823301714e-10
158,15,1000,0.1,2.953208350753607e-10
159,13,500,0.15,2.9544542994110134e-10
160,12,250,0.3,2.9549887821025313e-10
161,10,250,0.3,2.956003456831362e-10
162,9,250,0.3,2.956106017802681e-10
163,8,250,0.3,2.9563695935081126e-10
164,7,250,0.3,2.95714272576485e-10
165,11,750,0.05,2.9697714287723306e-10
166,10,750,0.05,2.980493333728112e-10
167,15,750,0.2,3.0106199061340464e-10
168,14,250,0.25,3.0285005783792245e-10
169,13,1500,0.05,3.031644002750999e-10
170,13,250,0.25,3.0330549300002607e-10
171,12,250,0.25,3.036300665093949e-10
172,10,250,0.25,3.0376377569693705e-10
173,9,250,0.25,3.037806016462571e-10
174,8,250,0.25,3.038344506976331e-10
175,7,250,0.25,3.0394191134890117e-10
176,13,1000,0.05,3.0434642446787036e-10
177,12,1000,0.05,3.0914943999023756e-10
178,15,500,0.1,3.1134635469545905e-10
179,14,500,0.1,3.139426603658273e-10
180,12,500,0.1,3.142147007896232e-10
181,11,500,0.1,3.1492588720517287e-10
182,10,500,0.1,3.160237748491905e-10
183,15,750,0.15,3.1711987474208064e-10
184,14,250,0.2,3.1773404093464797e-10
185,13,250,0.2,3.184347254426084e-10
186,12,250,0.2,3.18984468393661e-10
187,10,250,0.2,3.1918224313391e-10
188,9,250,0.2,3.192149694441749e-10
189,8,250,0.2,3.1932958094466333e-10
190,7,250,0.2,3.197058562586866e-10
191,13,2000,0.2,3.222780482176555e-10
192,13,500,0.1,3.227256547772278e-10
193,14,2500,0.2,3.414844370341525e-10
194,14,2250,0.15,3.5005097971252275e-10
195,14,750,0.05,3.502655645224936e-10
196,14,250,0.15,3.5123265199028884e-10
197,13,250,0.15,3.524840864800411e-10
198,12,250,0.15,3.535718538040076e-10
199,10,250,0.15,3.539324055076155e-10
200,9,250,0.15,3.540136007349898e-10
201,8,250,0.15,3.5429278616341187e-10
202,15,750,0.1,3.5534307651706484e-10
203,15,1750,0.1,3.558305409801663e-10
204,13,750,0.05,3.577106402069855e-10
205,15,1000,0.05,3.588030071702411e-10
206,12,750,0.05,3.9211803205600544e-10
207,10,1250,0.2,3.928457933391142e-10
208,15,750,0.05,3.99593691650787e-10
209,11,1000,0.05,4.115307868287363e-10
210,11,1250,0.15,4.131997475339379e-10
211,9,500,0.15,4.4337574032574013e-10
212,14,250,0.1,4.550105538539354e-10
213,13,250,0.1,4.579901931107107e-10
214,12,250,0.1,4.608871034695921e-10
215,10,250,0.1,4.6187787600173946e-10
216,9,250,0.1,4.621780838361477e-10
217,8,250,0.1,4.630853648856956e-10
218,15,500,0.05,4.811412056811509e-10
219,12,500,0.05,4.855180806536746e-10
220,11,500,0.05,4.882621309279469e-10
221,10,500,0.05,4.981548070163221e-10
222,14,500,0.05,5.009128943495992e-10
223,14,1000,0.05,5.238357220307451e-10
224,14,1750,0.1,5.240735901736228e-10
225,7,250,0.15,5.253777048927303e-10
226,13,500,0.05,5.753775379569982e-10
227,12,1750,0.2,6.15431246412124e-10
228,12,1500,0.1,6.731842568075679e-10
229,11,250,0.3,8.251971822335162e-10
230,11,250,0.15,8.384605763287246e-10
231,11,250,0.2,8.396183853157483e-10
232,11,250,0.25,8.39768115713848e-10
233,11,250,0.1,9.490285070577682e-10
234,13,2250,0.3,1.0084397194191603e-09
235,14,250,0.05,1.180075235791382e-09
236,10,1000,0.1,1.1855744055506932e-09
237,13,250,0.05,1.1956583567145177e-09
238,12,250,0.05,1.2127778529629537e-09
239,10,250,0.05,1.2212078579924824e-09
240,9,250,0.05,1.2244320362450366e-09
241,8,250,0.05,1.232782693304168e-09
242,15,2000,0.3,1.2335702507657265e-09
243,14,2750,0.25,1.3001707109900567e-09
244,14,1250,0.05,1.330945963980702e-09
245,8,500,0.25,1.5653651113418332e-09
246,15,2000,0.25,1.6200881021453208e-09
247,15,2250,0.3,1.6601239042758966e-09
248,12,1500,0.05,1.952537494104099e-09
249,10,1500,0.3,2.1464358592626355e-09
250,12,2000,0.3,2.258001581344944e-09
251,15,2250,0.25,2.3005192324897035e-09
252,15,2000,0.2,2.3153402939562992e-09
253,15,1250,0.05,2.714937945100374e-09
254,15,2500,0.3,2.839992717581678e-09
255,11,250,0.05,2.8740303242282396e-09
256,15,2250,0.2,3.5709147392048553e-09
257,15,2000,0.15,3.7119704174062753e-09
258,15,250,0.3,3.9935830705793705e-09
259,13,1750,0.05,4.257150766802478e-09
260,15,2500,0.25,4.286260420287303e-09
261,14,2000,0.1,5.1907076996745154e-09
262,15,250,0.25,5.475420918104985e-09
263,14,3000,0.3,6.089755294957821e-09
264,15,2750,0.3,6.7591102301700165e-09
265,15,2250,0.15,7.324133985859864e-09
266,15,2500,0.2,7.865152295916122e-09
267,15,250,0.2,7.966856743177058e-09
268,15,2000,0.1,9.805350360305684e-09
269,15,2750,0.25,1.1872321026230427e-08
270,15,250,0.15,1.2597747420207913e-08
271,15,3000,0.3,2.269070098393057e-08
272,15,250,0.1,2.2800519467356155e-08
273,11,1500,0.25,3.154889782323018e-08
274,11,1500,0.2,3.391875107572495e-08
275,14,3250,0.3,4.082696388251078e-08
276,13,2000,0.15,4.771062581856866e-08
277,12,2000,0.25,5.019648331535712e-08
278,15,250,0.05,5.6828684924652106e-08
279,8,500,0.2,7.33815097612389e-08
280,15,1500,0.05,7.416959570046681e-08
281,14,1500,0.05,7.755672039113328e-08
282,9,500,0.1,8.65900605043007e-08
283,12,1750,0.15,8.939537804125603e-08
284,9,750,0.2,1.4839127665540558e-07
285,15,2250,0.1,1.734463385310472e-07
286,15,3000,0.25,1.8100206325801747e-07
287,14,3250,0.25,2.032058106566254e-07
288,15,2500,0.15,2.4190593578557975e-07
289,14,2000,0.05,2.4743050089930727e-07
290,15,1750,0.05,2.5415882962361804e-07
291,14,3000,0.25,2.607693562430315e-07
292,8,750,0.3,2.6722075426647277e-07
293,14,2750,0.2,3.0565990427052943e-07
294,11,1500,0.1,3.4827233508129836e-07
295,15,2750,0.2,3.724160874318878e-07
296,9,750,0.3,3.96507244130248e-07
297,15,3250,0.3,4.026411238937677e-07
298,15,3000,0.2,4.0616357619935464e-07
299,14,2750,0.15,4.142956714786669e-07
300,12,2000,0.2,4.228613049118946e-07
301,9,750,0.25,4.2598719024370196e-07
302,7,250,0.1,4.811213738251117e-07
303,13,2750,0.3,5.127421671393368e-07
304,15,3500,0.25,5.414807048296955e-07
305,9,750,0.15,5.435306774240936e-07
306,14,1750,0.05,5.57747298587659e-07
307,14,2500,0.15,5.974123291179109e-07
308,9,1000,0.3,6.156322931917233e-07
309,12,1750,0.1,6.455415954455036e-07
310,10,1250,0.15,7.302844430584311e-07
311,10,1500,0.25,8.272944030660351e-07
312,12,2250,0.3,8.412401070930376e-07
313,8,750,0.2,8.463827224007582e-07
314,14,2250,0.1,8.520077974658107e-07
315,14,3000,0.2,8.704843578572017e-07
316,10,1000,0.05,8.892357476703401e-07
317,11,1750,0.3,9.011057433236471e-07
318,12,1750,0.05,1.0230152598339386e-06
319,9,500,0.05,1.0391110874830216e-06
320,10,1250,0.1,1.0873223742204653e-06
321,15,2500,0.05,1.1069886690340798e-06
322,15,3500,0.3,1.2337956382099308e-06
323,8,500,0.15,1.2452314293876672e-06
324,15,2000,0.05,1.3613223322276188e-06
325,15,2500,0.1,1.3891198756301965e-06
326,13,2250,0.25,1.4930828744924093e-06
327,15,3000,0.15,1.5798996444184613e-06
328,15,2750,0.15,1.5806612784907867e-06
329,12,2250,0.2,1.6147286098411214e-06
330,9,1250,0.15,1.7090705698124e-06
331,15,3250,0.25,1.7193488230300527e-06
332,12,2000,0.15,1.749370934288131e-06
333,9,1250,0.2,1.8588871795583566e-06
334,9,750,0.1,1.94683584362597e-06
335,12,2250,0.25,1.9504699486724777e-06
336,14,2500,0.1,1.9694362805890937e-06
337,9,750,0.05,2.1058924074313906e-06
338,12,2250,0.15,2.111299132964162e-06
339,14,3000,0.15,2.1176399707219526e-06
340,8,500,0.05,2.140575578509895e-06
341,9,1250,0.25,2.196918660665788e-06
342,8,500,0.1,2.241407726940834e-06
343,14,3500,0.3,2.312881101620155e-06
344,10,1750,0.2,2.4381282357488813e-06
345,13,2750,0.25,2.4710003174331412e-06
346,13,2250,0.2,2.478831938145208e-06
347,6,250,0.1,2.5120063322331517e-06
348,9,1000,0.2,2.725967827434138e-06
349,13,2500,0.25,2.7298884874421637e-06
350,12,2500,0.3,2.7474248265644117e-06
351,13,2500,0.3,2.8194181740942342e-06
352,12,2250,0.1,2.825332351925551e-06
353,7,250,0.05,2.8312618453182695e-06
354,9,1000,0.15,2.8647970097439115e-06
355,13,2250,0.15,2.907466750310511e-06
356,15,2250,0.05,3.0029179679867694e-06
357,15,3250,0.2,3.058148936464165e-06
358,10,1500,0.1,3.105947235961031e-06
359,11,2000,0.15,3.1724965942669334e-06
360,11,1500,0.05,3.4423147016258374e-06
361,11,1750,0.2,3.4894132440618594e-06
362,14,2250,0.05,3.7088674279956642e-06
363,10,1750,0.15,3.810436447034693e-06
364,11,1500,0.15,3.810860638581589e-06
365,14,3500,0.25,3.933030985828197e-06
366,6,250,0.3,3.947967305973184e-06
367,8,1250,0.25,3.98267306915152e-06
368,10,1500,0.15,4.0293276851135685e-06
369,13,2000,0.1,4.385176524359909e-06
370,11,1750,0.25,4.445414175123262e-06
371,12,2500,0.2,4.5076492459274524e-06
372,9,1500,0.25,4.597332625732416e-06
373,15,4250,0.3,4.640501886710572e-06
374,12,3000,0.25,4.67433572193651e-06
375,12,2000,0.05,4.887327095349037e-06
376,9,1000,0.05,4.986690095101215e-06
377,11,2000,0.3,5.024174204979007e-06
378,6,250,0.25,5.267307522142395e-06
379,11,2250,0.3,5.2719856744888185e-06
380,11,2250,0.25,5.453096161036104e-06
381,11,1250,0.05,5.796029630233991e-06
382,14,3250,0.2,6.048818605364061e-06
383,11,1750,0.1,6.247871298302378e-06
384,11,2000,0.25,6.283417106503398e-06
385,13,2500,0.2,6.330946145267092e-06
386,12,3250,0.3,6.513664773019741e-06
387,11,1750,0.15,6.646512036796069e-06
388,13,3000,0.3,7.42225772754798e-06
389,15,3750,0.3,7.5022133955502905e-06
390,13,3750,0.3,7.989555404721022e-06
391,7,500,0.1,8.144100099942263e-06
392,10,1750,0.1,8.152746260338722e-06
393,11,2000,0.2,8.236457240270442e-06
394,11,2500,0.25,8.539315688633457e-06
395,13,3250,0.3,8.568325454033533e-06
396,15,250,0.0,8.621092852295166e-06
397,9,1000,0.25,8.711426025156449e-06
398,14,250,0.0,8.723142906706408e-06
399,13,250,0.0,8.765213749105724e-06
400,12,250,0.0,8.874069537369296e-06
401,8,750,0.05,9.027709912403153e-06
402,12,2500,0.25,9.144720546089914e-06
403,11,250,0.0,9.22924525993476e-06
404,10,250,0.0,9.675316668138048e-06
405,8,750,0.15,9.723436569420322e-06
406,11,2000,0.05,9.822388082065282e-06
407,10,2000,0.2,9.887626400758743e-06
408,8,750,0.25,1.040123941547588e-05
409,12,2750,0.25,1.0769073551007825e-05
410,9,250,0.0,1.1147436878615898e-05
411,14,4000,0.3,1.1214167860554605e-05
412,8,750,0.1,1.1598825572090028e-05
413,12,2000,0.1,1.176204225545966e-05
414,10,1750,0.05,1.1880238070859254e-05
415,13,2750,0.1,1.1934786765929832e-05
416,11,2250,0.15,1.1961045280685092e-05
417,15,3000,0.1,1.2004944732808252e-05
418,6,250,0.2,1.2141508846864765e-05
419,15,3250,0.15,1.2442360341145806e-05
420,7,500,0.25,1.2642822512505852e-05
421,9,1000,0.1,1.3274151563492065e-05
422,13,3000,0.25,1.3457751928116614e-05
423,7,500,0.2,1.36797122190017e-05
424,14,3500,0.1,1.3706273553239687e-05
425,14,2500,0.05,1.3791203763192551e-05
426,13,3500,0.3,1.3793496088094046e-05
427,12,2750,0.3,1.396198793647202e-05
428,13,2500,0.15,1.4130042437646091e-05
429,13,3750,0.25,1.4137783714816236e-05
430,13,3500,0.25,1.4260081211963602e-05
431,12,3250,0.25,1.4418317512469597e-05
432,6,250,0.05,1.4475731436270016e-05
433,13,2500,0.1,1.4783298715058486e-05
434,11,3250,0.3,1.4830270977354071e-05
435,11,2500,0.3,1.4871281473179632e-05
436,9,1250,0.3,1.4952985587719592e-05
437,4,250,0.3,1.500198211406792e-05
438,15,3500,0.2,1.528084120114235e-05
439,11,2750,0.15,1.5320847562724017e-05
440,8,250,0.0,1.5491202954014778e-05
441,8,1000,0.25,1.5781846439351973e-05
442,5,250,0.2,1.578621868528128e-05
443,14,2750,0.1,1.582498701879894e-05
444,10,1250,0.05,1.584900780945143e-05
445,7,1000,0.15,1.600144196593878e-05
446,9,1500,0.3,1.6124924722083246e-05
447,11,3000,0.15,1.6202193103157947e-05
448,11,2500,0.15,1.627623965578519e-05
449,10,2000,0.15,1.640278578134889e-05
450,7,500,0.3,1.64351895271027e-05
451,14,3000,0.05,1.6514461628556742e-05
452,15,500,0.0,1.6893561254140852e-05
453,10,1500,0.05,1.6967020301419473e-05
454,14,500,0.0,1.7007081001796523e-05
455,14,3250,0.15,1.7064074629341824e-05
456,12,2500,0.15,1.7228879316659523e-05
457,13,500,0.0,1.7339532163856182e-05
458,13,2250,0.05,1.7506706803682173e-05
459,15,3000,0.05,1.752302519481113e-05
460,15,3250,0.05,1.7728895894112196e-05
461,15,3750,0.25,1.7882259057398948e-05
462,13,2750,0.2,1.795219473713595e-05
463,10,2250,0.25,1.823508876624944e-05
464,12,2500,0.1,1.8294047625463226e-05
465,15,2750,0.1,1.8311579520361693e-05
466,10,1750,0.3,1.8852323187731753e-05
467,14,3500,0.15,1.8867053137256745e-05
468,12,2750,0.2,1.9102321151472435e-05
469,14,3500,0.2,1.922803344711683e-05
470,13,3250,0.25,1.9792333344453707e-05
471,15,750,0.0,1.979921580630474e-05
472,14,3000,0.1,1.9963575472171908e-05
473,11,2000,0.1,2.0098851670979752e-05
474,8,1250,0.2,2.0199327301932912e-05
475,12,3000,0.3,2.0677991321847126e-05
476,14,3750,0.3,2.108329985537484e-05
477,15,4000,0.2,2.1123902965171744e-05
478,8,1000,0.3,2.1329480499305866e-05
479,10,1500,0.2,2.161189815142513e-05
480,8,1000,0.1,2.1932102033586806e-05
481,15,3250,0.1,2.204570688635747e-05
482,14,2750,0.05,2.2089565606435726e-05
483,10,2500,0.3,2.225938854197557e-05
484,13,2750,0.15,2.235942156777897e-05
485,11,2750,0.2,2.3023676093785984e-05
486,6,250,0.15,2.310721487357482e-05
487,14,4000,0.15,2.316533404942932e-05
488,15,4750,0.05,2.3554507078694127e-05
489,7,500,0.15,2.385118711106334e-05
490,12,2250,0.05,2.3920320568148783e-05
491,7,1250,0.3,2.4217857028455563e-05
492,13,3000,0.2,2.4322034552628867e-05
493,7,250,0.0,2.434158803571308e-05
494,12,2750,0.15,2.451905528100665e-05
495,7,500,0.05,2.461897174551064e-05
496,13,3000,0.1,2.492392846228164e-05
497,15,3750,0.15,2.536910189274169e-05
498,7,1250,0.25,2.5499751145225258e-05
499,7,750,0.3,2.5805188492156065e-05
500,9,1250,0.1,2.6155425956003694e-05
501,15,4000,0.3,2.6553299527069232e-05
502,11,1750,0.05,2.6561664326576753e-05
503,15,3750,0.05,2.6857300335010344e-05
504,8,1250,0.3,2.6901323213981904e-05
505,8,1000,0.2,2.71503701368862e-05
506,14,3750,0.15,2.7172527992746167e-05
507,13,2250,0.1,2.729247719914894e-05
508,15,3500,0.05,2.7573089775801964e-05
509,12,3500,0.3,2.7621323724586893e-05
510,13,3250,0.2,2.7993705088006174e-05
511,15,4000,0.15,2.818521006357256e-05
512,7,750,0.15,2.878449339703903e-05
513,13,2500,0.05,2.9055969924101527e-05
514,11,2750,0.05,2.9518001412448847e-05
515,15,3750,0.1,3.0042006239647167e-05
516,7,750,0.2,3.0168762410517402e-05
517,12,3000,0.2,3.167711402173229e-05
518,10,1750,0.25,3.1730265442033706e-05
519,14,3750,0.25,3.174679298345672e-05
520,12,3000,0.05,3.2137446341861475e-05
521,13,3000,0.05,3.2705663473224094e-05
522,13,4250,0.2,3.2773183087346085e-05
523,13,4000,0.25,3.328655818270389e-05
524,12,500,0.0,3.3329871197970676e-05
525,15,4000,0.25,3.3636624567492086e-05
526,15,1000,0.0,3.375182154127678e-05
527,15,4750,0.2,3.4146953475076435e-05
528,14,750,0.0,3.448798176169988e-05
529,11,500,0.0,3.4602895060744195e-05
530,14,1000,0.0,3.4638397041535164e-05
531,15,4500,0.25,3.476754448588933e-05
532,12,3250,0.1,3.502886233580966e-05
533,13,750,0.0,3.518977520701639e-05
534,13,2000,0.05,3.5279408693368975e-05
535,9,1750,0.15,3.5327559782110804e-05
536,8,1750,0.25,3.542193360027568e-05
537,13,3500,0.05,3.5502222315929724e-05
538,11,3000,0.25,3.5871738808323116e-05
539,14,3250,0.05,3.597340826307697e-05
540,10,500,0.0,3.597602430556906e-05
541,12,3250,0.05,3.606097159192587e-05
542,13,3250,0.1,3.653581259954672e-05
543,11,2250,0.05,3.7194129476065106e-05
544,12,750,0.0,3.752646438465182e-05
545,15,4250,0.05,3.75304295841702e-05
546,10,2250,0.3,3.766444328378252e-05
547,9,1500,0.1,3.796771589300166e-05
548,15,4250,0.2,3.822698507634615e-05
549,15,2750,0.05,3.840352328030321e-05
550,7,1000,0.2,3.8445694782030874e-05
551,5,250,0.15,3.8653944962530504e-05
552,11,2750,0.25,3.8662641325562416e-05
553,13,3750,0.05,3.869558337742145e-05
554,15,4250,0.1,3.908726723673202e-05
555,15,4500,0.05,3.953756206202444e-05
556,15,4750,0.3,3.958528403022286e-05
557,13,3250,0.05,4.004652044028334e-05
558,15,5250,0.3,4.053417232097774e-05
559,12,3250,0.2,4.0646767671172294e-05
560,9,500,0.0,4.0701613059518036e-05
561,15,4500,0.3,4.089634413759564e-05
562,10,2000,0.3,4.099516051474751e-05
563,14,4250,0.3,4.110913748151138e-05
564,9,1750,0.2,4.11189787276927e-05
565,6,500,0.3,4.1154914739783485e-05
566,13,2750,0.05,4.1289228594534703e-05
567,15,4750,0.15,4.1308946853909946e-05
568,8,1500,0.3,4.170412853588519e-05
569,15,3500,0.15,4.1718287330066704e-05
570,11,2250,0.2,4.1869236963548266e-05
571,15,3500,0.1,4.198728263088457e-05
572,13,3000,0.15,4.233862927279669e-05
573,14,4500,0.25,4.2402646181679574e-05
574,11,2750,0.3,4.2832182476386526e-05
575,12,3750,0.25,4.307238690031165e-05
576,12,2750,0.1,4.312867272790966e-05
577,13,3250,0.15,4.353686377710835e-05
578,5,250,0.1,4.3564567832190805e-05
579,12,3500,0.25,4.421795784838105e-05
580,11,2250,0.1,4.430199612038612e-05
581,15,3750,0.2,4.471689231355001e-05
582,12,2500,0.05,4.511677356244211e-05
583,10,2000,0.25,4.584846320041813e-05
584,5,250,0.25,4.6011475564239874e-05
585,11,1250,0.1,4.643564808120376e-05
586,7,750,0.25,4.643957161824247e-05
587,13,4000,0.05,4.645360468024662e-05
588,7,750,0.1,4.652052103909386e-05
589,9,1250,0.05,4.711267290965443e-05
590,11,3250,0.2,4.757026334921526e-05
591,13,4250,0.3,4.758066778233522e-05
592,6,750,0.3,4.770360051762412e-05
593,8,1000,0.15,4.784522266245603e-05
594,11,3000,0.2,4.844236122629493e-05
595,14,4250,0.05,4.896152540582786e-05
596,15,1250,0.0,4.943061878080333e-05
597,9,2000,0.2,4.9767507793095997e-05
598,14,1250,0.0,5.080144165199467e-05
599,11,3500,0.25,5.099863441874584e-05
600,11,2500,0.2,5.182797647068337e-05
601,8,1000,0.05,5.226652409210771e-05
602,15,5000,0.3,5.230873439009836e-05
603,8,500,0.0,5.2396299932994305e-05
604,15,4250,0.25,5.356329157686329e-05
605,11,3000,0.3,5.4031629277804254e-05
606,13,4250,0.15,5.44026962453311e-05
607,10,2500,0.15,5.479352067885061e-05
608,15,4250,0.15,5.486893998094983e-05
609,7,750,0.05,5.529522958077097e-05
610,12,4000,0.3,5.592925044335491e-05
611,14,4750,0.25,5.63401294987677e-05
612,15,6250,0.25,5.652812930981696e-05
613,13,1000,0.0,5.661507075801835e-05
614,10,2000,0.1,5.680325991211349e-05
615,9,2000,0.3,5.741076667137562e-05
616,12,3750,0.15,5.793894139694822e-05
617,4,250,0.15,5.819110356241116e-05
618,7,1000,0.1,5.8863040999292024e-05
619,15,4500,0.2,5.902662860284315e-05
620,14,4000,0.25,5.906350624003533e-05
621,12,3750,0.2,5.945467110128533e-05
622,12,3500,0.1,5.979659831847289e-05
623,15,5000,0.25,6.000483581339386e-05
624,6,250,0.0,6.0247594728885145e-05
625,12,1000,0.0,6.025039348314685e-05
626,11,2500,0.05,6.029329549367002e-05
627,14,4000,0.05,6.145409727195262e-05
628,13,3500,0.2,6.178138329712205e-05
629,14,4250,0.2,6.179782397561391e-05
630,6,500,0.2,6.216068420250521e-05
