TIMESTAMP,SUPR36436_OPEN_PRICE_USD,SUPR36436_HIGH_PRICE_USD,SUPR36436_LOW_PRICE_USD,SUPR36436_CLOSE_PRICE_USD,SUPR36436_VOLUME_USD,SUPR36436_DIVIDENDS_USD,SUPR36436_STOCK_SPLITS_USD
2025-05-08 00:00:00+00:00,0.0023670000955462456,0.0024190000258386135,0.0023670000955462456,0.0024190000258386135,0,0.0,0.0
2025-05-09 00:00:00+00:00,0.0024190000258386135,0.002833999926224351,0.002369999885559082,0.002833999926224351,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.002833999926224351,0.003386999946087599,0.002833999926224351,0.003386999946087599,5719,0.0,0.0
2025-05-11 00:00:00+00:00,0.003386999946087599,0.0034179999493062496,0.003324999939650297,0.0034179999493062496,0,0.0,0.0
2025-05-12 00:00:00+00:00,0.003378000110387802,0.003378999885171652,0.003286000108346343,0.0033400000538676977,0,0.0,0.0
2025-05-13 00:00:00+00:00,0.0033400000538676977,0.003601999953389168,0.0033400000538676977,0.0035019998904317617,3479,0.0,0.0
2025-05-14 00:00:00+00:00,0.0035019998904317617,0.0035019998904317617,0.0033289999701082706,0.003378999885171652,3271,0.0,0.0
2025-05-15 00:00:00+00:00,0.003378999885171652,0.003444999922066927,0.003378999885171652,0.003444999922066927,0,0.0,0.0
2025-05-16 00:00:00+00:00,0.003444999922066927,0.003444999922066927,0.0033730000723153353,0.0033730000723153353,0,0.0,0.0
2025-05-17 00:00:00+00:00,0.0033730000723153353,0.0033730000723153353,0.0033100000582635403,0.0033100000582635403,0,0.0,0.0
2025-05-18 00:00:00+00:00,0.0033100000582635403,0.0033100000582635403,0.0032550001051276922,0.0033080000430345535,2518,0.0,0.0
2025-05-19 00:00:00+00:00,0.0033080000430345535,0.003333000000566244,0.0032740000169724226,0.003329999977722764,0,0.0,0.0
2025-05-20 00:00:00+00:00,0.003329999977722764,0.003344000084325671,0.0032840000931173563,0.0032840000931173563,0,0.0,0.0
2025-05-21 00:00:00+00:00,0.0032840000931173563,0.003372000064700842,0.0032730000093579292,0.0033100000582635403,1899,0.0,0.0
2025-05-22 00:00:00+00:00,0.0033100000582635403,0.003384999930858612,0.003309000050649047,0.003384999930858612,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.003384999930858612,0.003384999930858612,0.003266999963670969,0.0032709999941289425,2634,0.0,0.0
2025-05-24 00:00:00+00:00,0.0032709999941289425,0.003298999974504113,0.0032649999484419823,0.0032659999560564756,1055,0.0,0.0
2025-05-25 00:00:00+00:00,0.0032659999560564756,0.0032919999212026596,0.003260999917984009,0.0032919999212026596,0,0.0,0.0
2025-05-26 00:00:00+00:00,0.0032919999212026596,0.0032949999440461397,0.0032919999212026596,0.0032949999440461397,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.0032949999440461397,0.0032949999440461397,0.0032470000442117453,0.003278000047430396,0,0.0,0.0
2025-05-28 00:00:00+00:00,0.003278000047430396,0.003278000047430396,0.003128000069409609,0.0031399999279528856,14901,0.0,0.0
2025-05-29 00:00:00+00:00,0.0031399999279528856,0.003160000080242753,0.0031129999551922083,0.003120000008493662,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.003120000008493662,0.003129000077024102,0.0029800001066178083,0.0029800001066178083,24859,0.0,0.0
2025-05-31 00:00:00+00:00,0.0029800001066178083,0.0029800001066178083,0.002957999939098954,0.002976000076159835,0,0.0,0.0
2025-06-01 00:00:00+00:00,0.002976037794724107,0.0029762762133032084,0.002912328112870455,0.0029172084759920835,7848,0.0,0.0
