TIMESTAMP,VTUSD_OPEN_PRICE_USD,VTUSD_HIGH_PRICE_USD,VTUSD_LOW_PRICE_USD,VTUSD_CLOSE_PRICE_USD,VTUSD_VOLUME_USD,VTUSD_DIVIDENDS_USD,VTUSD_STOCK_SPLITS_USD
2023-11-14 00:00:00+00:00,1.0151790380477905,1.017233967781067,1.0136959552764893,1.0151410102844238,690904,0.0,0.0
2023-11-15 00:00:00+00:00,1.0152640342712402,1.0183900594711304,1.014801025390625,1.016664981842041,677597,0.0,0.0
2023-11-16 00:00:00+00:00,1.0167030096054077,1.0173050165176392,1.014057993888855,1.0151900053024292,685908,0.0,0.0
2023-11-17 00:00:00+00:00,1.0154409408569336,1.0194200277328491,1.0131280422210693,1.016618013381958,686597,0.0,0.0
2023-11-18 00:00:00+00:00,1.0166850090026855,1.017575979232788,1.0152430534362793,1.016495943069458,683110,0.0,0.0
2023-11-19 00:00:00+00:00,1.0166289806365967,1.0176429748535156,1.015841007232666,1.0166020393371582,684780,0.0,0.0
2023-11-20 00:00:00+00:00,1.016752004623413,1.020035982131958,1.0151619911193848,1.0168349742889404,686290,0.0,0.0
2023-11-21 00:00:00+00:00,1.0169589519500732,1.0181560516357422,1.015089988708496,1.015429973602295,685656,0.0,0.0
2023-11-22 00:00:00+00:00,1.0152430534362793,1.0183089971542358,1.014847993850708,1.0173449516296387,686359,0.0,0.0
2023-11-23 00:00:00+00:00,1.0171819925308228,1.0184259414672852,1.015928030014038,1.0168269872665405,662104,0.0,0.0
2023-11-24 00:00:00+00:00,1.0168190002441406,1.0199910402297974,1.0160020589828491,1.0175869464874268,662246,0.0,0.0
2023-11-25 00:00:00+00:00,1.0176379680633545,1.018125057220459,1.016556978225708,1.017477035522461,641872,0.0,0.0
2023-11-26 00:00:00+00:00,1.0175529718399048,1.0179959535598755,1.0156179666519165,1.0165159702301025,641304,0.0,0.0
2023-11-27 00:00:00+00:00,1.0163400173187256,1.017380952835083,1.0138839483261108,1.0154839754104614,1136050,0.0,0.0
2023-11-28 00:00:00+00:00,1.015552043914795,1.0181210041046143,1.0146540403366089,1.0171819925308228,1090730,0.0,0.0
2023-11-29 00:00:00+00:00,1.0172350406646729,1.01774001121521,1.0153299570083618,1.016461968421936,1106006,0.0,0.0
2023-11-30 00:00:00+00:00,1.016448974609375,1.0180310010910034,1.0155680179595947,1.0173449516296387,1086987,0.0,0.0
2023-12-01 00:00:00+00:00,1.0172979831695557,1.0186059474945068,1.0165929794311523,1.017881989479065,1086220,0.0,0.0
2023-12-02 00:00:00+00:00,1.0178940296173096,1.0191210508346558,1.0167759656906128,1.0176090002059937,1171175,0.0,0.0
