TIMESTAMP,CELA_OPEN_PRICE_USD,CELA_HIGH_PRICE_USD,CELA_LOW_PRICE_USD,CELA_CLOSE_PRICE_USD,CELA_VOLUME_USD,CELA_DIVIDENDS_USD,CELA_STOCK_SPLITS_USD
2024-12-17 00:00:00+00:00,0.030358999967575073,0.030913999304175377,0.030081000179052353,0.030811000615358353,5641938,0.0,0.0
2024-12-18 00:00:00+00:00,0.03081499971449375,0.03256300091743469,0.030050000175833702,0.030703000724315643,4833860,0.0,0.0
2024-12-19 00:00:00+00:00,0.030695000663399696,0.0402970016002655,0.029601000249385834,0.032940998673439026,4899945,0.0,0.0
2024-12-20 00:00:00+00:00,0.03293300047516823,0.033025000244379044,0.02482599951326847,0.02609900012612343,4914971,0.0,0.0
2024-12-21 00:00:00+00:00,0.02609900012612343,0.029005000367760658,0.0240509994328022,0.024299999698996544,4740838,0.0,0.0
2024-12-22 00:00:00+00:00,0.024299999698996544,0.026427000761032104,0.024227000772953033,0.02485699951648712,4928400,0.0,0.0
2024-12-23 00:00:00+00:00,0.02484700083732605,0.024894999340176582,0.02268199995160103,0.022770000621676445,4591262,0.0,0.0
2024-12-24 00:00:00+00:00,0.022770000621676445,0.034085001796483994,0.021463999524712563,0.0317780002951622,5226587,0.0,0.0
2024-12-25 00:00:00+00:00,0.03177399933338165,0.03244699910283089,0.02858000062406063,0.030494000762701035,4773013,0.0,0.0
2024-12-26 00:00:00+00:00,0.030515000224113464,0.031235000118613243,0.02859400026500225,0.029575999826192856,4736442,0.0,0.0
2024-12-27 00:00:00+00:00,0.029570000246167183,0.030571000650525093,0.026254000142216682,0.026690000668168068,4251830,0.0,0.0
2024-12-28 00:00:00+00:00,0.026690000668168068,0.02804500050842762,0.023955000564455986,0.025188999250531197,4547314,0.0,0.0
2024-12-29 00:00:00+00:00,0.025188999250531197,0.027713999152183533,0.024898000061511993,0.025510000064969063,4508088,0.0,0.0
2024-12-30 00:00:00+00:00,0.0255149994045496,0.02763199992477894,0.02506300061941147,0.02690199948847294,4942584,0.0,0.0
2024-12-31 00:00:00+00:00,0.026712000370025635,0.02700899913907051,0.025066999718546867,0.025380000472068787,4919930,0.0,0.0
2025-01-01 00:00:00+00:00,0.025374000892043114,0.02696000039577484,0.024654999375343323,0.025035999715328217,4896815,0.0,0.0
2025-01-02 00:00:00+00:00,0.025030000135302544,0.025231000036001205,0.023917000740766525,0.02419699914753437,4632108,0.0,0.0
2025-01-03 00:00:00+00:00,0.024191999807953835,0.024399999529123306,0.022778000682592392,0.023778000846505165,6495559,0.0,0.0
2025-01-04 00:00:00+00:00,0.023780999705195427,0.02432600036263466,0.023370999842882156,0.023830000311136246,5669375,0.0,0.0
2025-01-05 00:00:00+00:00,0.023830000311136246,0.024147000163793564,0.022859999909996986,0.02331100031733513,4779893,0.0,0.0
2025-01-06 00:00:00+00:00,0.023296000435948372,0.023864999413490295,0.02290700003504753,0.023572999984025955,5960858,0.0,0.0
2025-01-07 00:00:00+00:00,0.023576999083161354,0.023680999875068665,0.022088000550866127,0.022096000611782074,8511464,0.0,0.0
2025-01-08 00:00:00+00:00,0.022089999169111252,0.02480899915099144,0.022079000249505043,0.022909000515937805,7164291,0.0,0.0
2025-01-09 00:00:00+00:00,0.022909000515937805,0.02312600053846836,0.0219579990953207,0.022002000361680984,6046800,0.0,0.0
2025-01-10 00:00:00+00:00,0.022002000361680984,0.0221599992364645,0.02086699940264225,0.021164000034332275,4148857,0.0,0.0
2025-01-11 00:00:00+00:00,0.021161999553442,0.02133999951183796,0.021023999899625778,0.021023999899625778,3369930,0.0,0.0
2025-01-12 00:00:00+00:00,0.021023999899625778,0.021102000027894974,0.02065199986100197,0.020678000524640083,2528307,0.0,0.0
2025-01-13 00:00:00+00:00,0.02068299986422062,0.020739000290632248,0.01854199916124344,0.018993999809026718,6035014,0.0,0.0
2025-01-14 00:00:00+00:00,0.018998999148607254,0.019051000475883484,0.017882000654935837,0.01823900081217289,3521802,0.0,0.0
2025-01-15 00:00:00+00:00,0.01823600009083748,0.018295999616384506,0.01685499958693981,0.017448000609874725,5565858,0.0,0.0
2025-01-16 00:00:00+00:00,0.01744999922811985,0.017702000215649605,0.01622599922120571,0.016707999631762505,5441426,0.0,0.0
2025-01-17 00:00:00+00:00,0.016860000789165497,0.01711999997496605,0.01652899943292141,0.016968000680208206,10517865,0.0,0.0
2025-01-18 00:00:00+00:00,0.01696700043976307,0.01702900044620037,0.01501499954611063,0.015495999716222286,8427056,0.0,0.0
2025-01-19 00:00:00+00:00,0.01549299992620945,0.015709999948740005,0.013302999548614025,0.014921999536454678,17904132,0.0,0.0
2025-01-20 00:00:00+00:00,0.014921999536454678,0.015196000225841999,0.014836999587714672,0.015033000148832798,15106795,0.0,0.0
2025-01-21 00:00:00+00:00,0.015033000148832798,0.01521500013768673,0.011567000299692154,0.011744000017642975,5947945,0.0,0.0
2025-01-22 00:00:00+00:00,0.011744000017642975,0.012347999960184097,0.011726999655365944,0.011986000463366508,3351367,0.0,0.0
2025-01-23 00:00:00+00:00,0.011986000463366508,0.012525999918580055,0.011745000258088112,0.011900000274181366,4415213,0.0,0.0
2025-01-24 00:00:00+00:00,0.011900000274181366,0.012281999923288822,0.011723999865353107,0.012013999745249748,3335504,0.0,0.0
2025-01-25 00:00:00+00:00,0.012025999836623669,0.012161999940872192,0.011493000201880932,0.011663000099360943,2125746,0.0,0.0
2025-01-26 00:00:00+00:00,0.01166400033980608,0.011952999979257584,0.010945999994874,0.011165999807417393,2525832,0.0,0.0
2025-01-27 00:00:00+00:00,0.011165999807417393,0.011211000382900238,0.010094000026583672,0.010112999938428402,5012180,0.0,0.0
2025-01-28 00:00:00+00:00,0.010108999907970428,0.010339000262320042,0.010027999989688396,0.010234000161290169,3179089,0.0,0.0
2025-01-29 00:00:00+00:00,0.010234000161290169,0.010522999800741673,0.010036000050604343,0.010072999633848667,3676163,0.0,0.0
2025-01-30 00:00:00+00:00,0.010068000294268131,0.011068000458180904,0.010060999542474747,0.010439000092446804,2877141,0.0,0.0
2025-01-31 00:00:00+00:00,0.01042800024151802,0.010774999856948853,0.010344999842345715,0.010463000275194645,3999073,0.0,0.0
2025-02-01 00:00:00+00:00,0.010456999763846397,0.010645000264048576,0.010010000318288803,0.010130000300705433,3525717,0.0,0.0
2025-02-02 00:00:00+00:00,0.010130000300705433,0.010414999909698963,0.009995000436902046,0.010015999898314476,8456620,0.0,0.0
2025-02-03 00:00:00+00:00,0.010014999657869339,0.010835999622941017,0.010009000077843666,0.010355999693274498,16619951,0.0,0.0
2025-02-04 00:00:00+00:00,0.010356999933719635,0.011020000092685223,0.010068999603390694,0.010929999873042107,7332506,0.0,0.0
2025-02-05 00:00:00+00:00,0.010929999873042107,0.01157199963927269,0.010708999820053577,0.010754000395536423,4122402,0.0,0.0
2025-02-06 00:00:00+00:00,0.010754000395536423,0.011029000394046307,0.010506000369787216,0.010821999981999397,3811567,0.0,0.0
2025-02-07 00:00:00+00:00,0.010821999981999397,0.011109000071883202,0.010476999916136265,0.011109000071883202,3759249,0.0,0.0
2025-02-08 00:00:00+00:00,0.011106000281870365,0.011531000025570393,0.010968999937176704,0.011219000443816185,2922958,0.0,0.0
