TIMESTAMP,DPIN_OPEN_PRICE_USD,DPIN_HIGH_PRICE_USD,DPIN_LOW_PRICE_USD,DPIN_CLOSE_PRICE_USD,DPIN_VOLUME_USD,DPIN_DIVIDENDS_USD,DPIN_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,5.037412166595459,5.608221054077148,4.992856025695801,5.39129114151001,97219,0.0,0.0
2025-04-02 00:00:00+00:00,5.39129114151001,6.17510986328125,5.343746185302734,5.675041198730469,177639,0.0,0.0
2025-04-03 00:00:00+00:00,5.675041198730469,5.984046936035156,5.604373931884766,5.670565128326416,73124,0.0,0.0
2025-04-04 00:00:00+00:00,5.670565128326416,6.6026291847229,5.416436195373535,5.935204029083252,138477,0.0,0.0
2025-04-05 00:00:00+00:00,5.935204029083252,6.259712219238281,5.88339376449585,5.919918060302734,91707,0.0,0.0
2025-04-06 00:00:00+00:00,5.919918060302734,6.472658157348633,5.910956859588623,6.034092903137207,88843,0.0,0.0
2025-04-07 00:00:00+00:00,6.034092903137207,6.252955913543701,5.443215847015381,6.089375019073486,125429,0.0,0.0
2025-04-08 00:00:00+00:00,6.089375019073486,6.475369930267334,5.989157199859619,6.301156044006348,121412,0.0,0.0
2025-04-09 00:00:00+00:00,6.301156044006348,7.029480934143066,5.709898948669434,6.371203899383545,298267,0.0,0.0
2025-04-10 00:00:00+00:00,6.371203899383545,6.639723777770996,6.283280849456787,6.5496110916137695,99909,0.0,0.0
2025-04-11 00:00:00+00:00,6.5496110916137695,7.087025165557861,6.455367088317871,6.540881156921387,118388,0.0,0.0
2025-04-12 00:00:00+00:00,6.540881156921387,7.012485027313232,6.426008224487305,6.602324962615967,115682,0.0,0.0
2025-04-13 00:00:00+00:00,6.602324962615967,7.2689127922058105,6.463667869567871,6.5364508628845215,98327,0.0,0.0
2025-04-14 00:00:00+00:00,6.5364508628845215,6.6836161613464355,6.281832218170166,6.547708034515381,79854,0.0,0.0
2025-04-15 00:00:00+00:00,6.547708034515381,6.757030010223389,5.864614009857178,6.525481224060059,98857,0.0,0.0
2025-04-16 00:00:00+00:00,6.525481224060059,6.774226188659668,6.421367168426514,6.5856428146362305,68387,0.0,0.0
2025-04-17 00:00:00+00:00,6.5856428146362305,6.686880111694336,6.303438186645508,6.630918025970459,95205,0.0,0.0
2025-04-18 00:00:00+00:00,6.630918025970459,6.814112186431885,6.443887233734131,6.628211975097656,90238,0.0,0.0
2025-04-19 00:00:00+00:00,6.628211975097656,6.686102867126465,6.307980060577393,6.537236213684082,50618,0.0,0.0
2025-04-20 00:00:00+00:00,6.537236213684082,6.699567794799805,6.374841213226318,6.581817150115967,83661,0.0,0.0
2025-04-21 00:00:00+00:00,6.581817150115967,6.941400051116943,6.234621047973633,6.4752631187438965,70940,0.0,0.0
2025-04-22 00:00:00+00:00,6.4752631187438965,6.6473541259765625,6.334440231323242,6.4538421630859375,80614,0.0,0.0
2025-04-23 00:00:00+00:00,6.4538421630859375,6.6020121574401855,5.113524913787842,6.107039928436279,210880,0.0,0.0
2025-04-24 00:00:00+00:00,6.107039928436279,6.731039047241211,4.4199137687683105,6.464673042297363,399108,0.0,0.0
2025-04-25 00:00:00+00:00,6.464673042297363,7.462575912475586,6.453927993774414,7.108007907867432,162053,0.0,0.0
2025-04-26 00:00:00+00:00,7.108007907867432,7.359114170074463,7.031109809875488,7.110494136810303,45128,0.0,0.0
2025-04-27 00:00:00+00:00,7.110494136810303,7.416611194610596,6.845261096954346,7.199925899505615,74535,0.0,0.0
2025-04-28 00:00:00+00:00,7.199925899505615,7.771125793457031,6.659956932067871,7.5274658203125,115889,0.0,0.0
2025-04-29 00:00:00+00:00,7.5274658203125,7.7133989334106445,7.3493571281433105,7.551863193511963,62877,0.0,0.0
2025-04-30 00:00:00+00:00,7.551863193511963,7.8020172119140625,7.371189117431641,7.471899032592773,34344,0.0,0.0
2025-05-01 00:00:00+00:00,7.471899032592773,7.717527866363525,7.374182224273682,7.386124134063721,38293,0.0,0.0
2025-05-02 00:00:00+00:00,7.383172035217285,7.69202995300293,7.336379051208496,7.491078853607178,71175,0.0,0.0
2025-05-03 00:00:00+00:00,7.491078853607178,7.654291152954102,7.31268310546875,7.456078052520752,54203,0.0,0.0
2025-05-04 00:00:00+00:00,7.456078052520752,8.128473281860352,7.334895133972168,7.511258125305176,107729,0.0,0.0
2025-05-05 00:00:00+00:00,7.511258125305176,8.381267547607422,7.298047065734863,7.625528812408447,59260,0.0,0.0
2025-05-06 00:00:00+00:00,7.625528812408447,7.715618133544922,7.481468200683594,7.625918865203857,54730,0.0,0.0
2025-05-07 00:00:00+00:00,7.625918865203857,7.933194160461426,7.273633003234863,7.6558518409729,76056,0.0,0.0
2025-05-08 00:00:00+00:00,7.6558518409729,8.051019668579102,7.416405200958252,7.68405294418335,111168,0.0,0.0
2025-05-09 00:00:00+00:00,7.68405294418335,7.842090129852295,7.1341657638549805,7.6202850341796875,148667,0.0,0.0
2025-05-10 00:00:00+00:00,7.6202850341796875,7.76133394241333,7.3919677734375,7.594034194946289,52445,0.0,0.0
2025-05-11 00:00:00+00:00,7.571613788604736,8.057914733886719,6.756120204925537,7.6593098640441895,124195,0.0,0.0
2025-05-12 00:00:00+00:00,7.6593098640441895,8.024352073669434,7.293243885040283,7.381577014923096,105765,0.0,0.0
2025-05-13 00:00:00+00:00,7.381577014923096,7.70493221282959,7.054937839508057,7.065526962280273,161353,0.0,0.0
2025-05-14 00:00:00+00:00,7.065526962280273,8.832932472229004,6.477223873138428,7.262946128845215,190306,0.0,0.0
2025-05-15 00:00:00+00:00,7.262946128845215,7.474893093109131,6.241537094116211,6.931014060974121,158868,0.0,0.0
2025-05-16 00:00:00+00:00,6.931014060974121,7.162593841552734,6.530105113983154,6.880262851715088,143151,0.0,0.0
2025-05-17 00:00:00+00:00,6.880262851715088,6.942038059234619,6.421739101409912,6.627511024475098,96144,0.0,0.0
2025-05-18 00:00:00+00:00,6.627511024475098,6.740581035614014,5.937996864318848,6.300261974334717,118258,0.0,0.0
2025-05-19 00:00:00+00:00,6.300261974334717,6.975004196166992,5.968338966369629,6.720818042755127,148419,0.0,0.0
2025-05-20 00:00:00+00:00,6.720818042755127,7.1126708984375,6.412158966064453,6.952308177947998,151394,0.0,0.0
2025-05-21 00:00:00+00:00,6.952308177947998,7.3966288566589355,6.861120223999023,7.166828155517578,70577,0.0,0.0
2025-05-22 00:00:00+00:00,7.166828155517578,7.433434963226318,6.829164028167725,7.075692176818848,68105,0.0,0.0
2025-05-23 00:00:00+00:00,7.075692176818848,8.066110610961914,6.825242042541504,6.895748138427734,86443,0.0,0.0
2025-05-24 00:00:00+00:00,6.895748138427734,7.120800971984863,6.680570125579834,7.012722969055176,43005,0.0,0.0
2025-05-25 00:00:00+00:00,7.012722969055176,7.542267799377441,6.032721996307373,6.982884883880615,105004,0.0,0.0
2025-05-26 00:00:00+00:00,6.982884883880615,7.238525867462158,6.789875030517578,7.055551052093506,95938,0.0,0.0
2025-05-27 00:00:00+00:00,7.055551052093506,7.216145038604736,6.579215049743652,6.797825813293457,127617,0.0,0.0
2025-05-28 00:00:00+00:00,6.797825813293457,7.471744060516357,6.50901985168457,6.677133083343506,146923,0.0,0.0
2025-05-29 00:00:00+00:00,6.677133083343506,7.113998889923096,6.506661891937256,6.613564968109131,77219,0.0,0.0
2025-05-30 00:00:00+00:00,6.613564968109131,7.211523056030273,6.362664222717285,6.926726818084717,0,0.0,0.0
2025-05-31 00:00:00+00:00,6.926726818084717,7.110867977142334,6.617099761962891,6.869513034820557,83698,0.0,0.0
2025-06-01 00:00:00+00:00,6.869513034820557,7.0494842529296875,6.744243621826172,6.82081937789917,71318,0.0,0.0
