TIMESTAMP,NWC_OPEN_PRICE_USD,NWC_HIGH_PRICE_USD,NWC_LOW_PRICE_USD,NWC_CLOSE_PRICE_USD,NWC_VOLUME_USD,NWC_DIVIDENDS_USD,NWC_STOCK_SPLITS_USD
2019-11-06 00:00:00+00:00,0.02629600092768669,0.036320000886917114,0.025374000892043114,0.035461001098155975,0,0.0,0.0
2019-11-07 00:00:00+00:00,0.035447001457214355,0.03682899847626686,0.0282639991492033,0.03214599937200546,782395,0.0,0.0
2019-11-08 00:00:00+00:00,0.032166000455617905,0.03222399950027466,0.03072500042617321,0.030820999294519424,2658039,0.0,0.0
2019-11-09 00:00:00+00:00,0.030849000439047813,0.03216199949383736,0.030751999467611313,0.031207000836730003,2306759,0.0,0.0
2019-11-10 00:00:00+00:00,0.031199000775814056,0.031442999839782715,0.030571000650525093,0.031072000041604042,2232923,0.0,0.0
2019-11-11 00:00:00+00:00,0.031072000041604042,0.032308001071214676,0.029395999386906624,0.03178500011563301,88636,0.0,0.0
2019-11-12 00:00:00+00:00,0.031838998198509216,0.032597001641988754,0.022092999890446663,0.02824299968779087,76830,0.0,0.0
2019-11-13 00:00:00+00:00,0.028239000588655472,0.028279999271035194,0.01628199964761734,0.017813000828027725,42714,0.0,0.0
2019-11-14 00:00:00+00:00,0.017791999503970146,0.0205329991877079,0.016503000631928444,0.01707099936902523,32285,0.0,0.0
2019-11-15 00:00:00+00:00,0.01707099936902523,0.02271999977529049,0.016819000244140625,0.019314000383019447,30087,0.0,0.0
2019-11-16 00:00:00+00:00,0.01931600086390972,0.025126000866293907,0.01737000048160553,0.022257000207901,64855,0.0,0.0
2019-11-17 00:00:00+00:00,0.022257000207901,0.022273000329732895,0.020674999803304672,0.020694000646471977,65698,0.0,0.0
2019-11-18 00:00:00+00:00,0.020673999562859535,0.02347099967300892,0.01899700053036213,0.023444000631570816,72743,0.0,0.0
2019-11-19 00:00:00+00:00,0.02345299907028675,0.024089999496936798,0.022445999085903168,0.023578999564051628,99859,0.0,0.0
2019-11-20 00:00:00+00:00,0.023578999564051628,0.023660000413656235,0.01886500045657158,0.022898999974131584,72008,0.0,0.0
2019-11-21 00:00:00+00:00,0.02289400063455105,0.023190999403595924,0.022607000544667244,0.023000000044703484,67545,0.0,0.0
2019-11-22 00:00:00+00:00,0.022993000224232674,0.023274999111890793,0.02198299951851368,0.022321000695228577,55591,0.0,0.0
2019-11-23 00:00:00+00:00,0.022328000515699387,0.022537000477313995,0.01990799978375435,0.020433999598026276,51773,0.0,0.0
2019-11-24 00:00:00+00:00,0.020472999662160873,0.020488999783992767,0.01841999962925911,0.018786000087857246,21895,0.0,0.0
2019-11-25 00:00:00+00:00,0.018743999302387238,0.023747999221086502,0.01842300035059452,0.023412000387907028,60442,0.0,0.0
2019-11-26 00:00:00+00:00,0.023412000387907028,0.024181999266147614,0.021913999691605568,0.022756999358534813,38809,0.0,0.0
2019-11-27 00:00:00+00:00,0.02275799959897995,0.023236999288201332,0.022019000723958015,0.02221200056374073,46397,0.0,0.0
2019-11-28 00:00:00+00:00,0.022238999605178833,0.023699000477790833,0.02211100049316883,0.022769000381231308,42199,0.0,0.0
2019-11-29 00:00:00+00:00,0.022776000201702118,0.023168999701738358,0.022671999409794807,0.023002000525593758,48705,0.0,0.0
2019-11-30 00:00:00+00:00,0.023002000525593758,0.023253999650478363,0.022825000807642937,0.02289699949324131,53451,0.0,0.0
2019-12-01 00:00:00+00:00,0.022904999554157257,0.023925000801682472,0.022126000374555588,0.023865999653935432,52487,0.0,0.0
2019-12-02 00:00:00+00:00,0.023864999413490295,0.02402999997138977,0.02203500084578991,0.023715000599622726,47680,0.0,0.0
2019-12-03 00:00:00+00:00,0.023730000481009483,0.02413400076329708,0.021324999630451202,0.023843999952077866,34578,0.0,0.0
2019-12-04 00:00:00+00:00,0.023843999952077866,0.023990999907255173,0.02238599956035614,0.023855000734329224,47306,0.0,0.0
2019-12-05 00:00:00+00:00,0.023855000734329224,0.025107000023126602,0.023610999807715416,0.023895999416708946,51889,0.0,0.0
2019-12-06 00:00:00+00:00,0.02385300025343895,0.02396400086581707,0.02312999963760376,0.02317800000309944,81995,0.0,0.0
2019-12-07 00:00:00+00:00,0.02316099964082241,0.023329999297857285,0.022888999432325363,0.02298099920153618,136938,0.0,0.0
2019-12-08 00:00:00+00:00,0.02298099920153618,0.023753000423312187,0.02201100066304207,0.02294199913740158,81011,0.0,0.0
2019-12-09 00:00:00+00:00,0.02293200045824051,0.023019999265670776,0.022007999941706657,0.022556999698281288,54023,0.0,0.0
2019-12-10 00:00:00+00:00,0.022557999938726425,0.024150000885128975,0.022413000464439392,0.024066999554634094,57751,0.0,0.0
2019-12-11 00:00:00+00:00,0.024063000455498695,0.025085000321269035,0.02398799918591976,0.024890000000596046,55973,0.0,0.0
2019-12-12 00:00:00+00:00,0.024894999340176582,0.025671999901533127,0.02480899915099144,0.025568999350070953,62844,0.0,0.0
2019-12-13 00:00:00+00:00,0.02559100091457367,0.028408000245690346,0.02542399987578392,0.028362000361084938,66487,0.0,0.0
2019-12-14 00:00:00+00:00,0.02835799939930439,0.02863300032913685,0.02809399925172329,0.02847200073301792,63130,0.0,0.0
2019-12-15 00:00:00+00:00,0.02847200073301792,0.028524000197649002,0.026809999719262123,0.028456000611186028,64294,0.0,0.0
2019-12-16 00:00:00+00:00,0.028456000611186028,0.03916199877858162,0.027319999411702156,0.03860099986195564,111246,0.0,0.0
2019-12-17 00:00:00+00:00,0.03860099986195564,0.03880000114440918,0.03308499976992607,0.035700999200344086,126741,0.0,0.0
2019-12-18 00:00:00+00:00,0.035700999200344086,0.03572100028395653,0.03306499868631363,0.03435799852013588,122276,0.0,0.0
2019-12-19 00:00:00+00:00,0.03435799852013588,0.03481600061058998,0.032919999212026596,0.03339099884033203,202281,0.0,0.0
2019-12-20 00:00:00+00:00,0.03339099884033203,0.03358199819922447,0.032478999346494675,0.03324799984693527,270564,0.0,0.0
2019-12-21 00:00:00+00:00,0.0332689993083477,0.033319998532533646,0.032513998448848724,0.032513998448848724,489600,0.0,0.0
2019-12-22 00:00:00+00:00,0.032510001212358475,0.03275600075721741,0.03183799982070923,0.0324149988591671,9110507,0.0,0.0
2019-12-23 00:00:00+00:00,0.032419998198747635,0.03265799954533577,0.02709599956870079,0.029543999582529068,6187045,0.0,0.0
2019-12-24 00:00:00+00:00,0.029538000002503395,0.029758000746369362,0.026429999619722366,0.027574000880122185,2751801,0.0,0.0
2019-12-25 00:00:00+00:00,0.027574000880122185,0.028371000662446022,0.027312999591231346,0.02820100076496601,59452,0.0,0.0
2019-12-26 00:00:00+00:00,0.028224000707268715,0.02841999940574169,0.027212999761104584,0.027502000331878662,59443,0.0,0.0
2019-12-27 00:00:00+00:00,0.027466999366879463,0.02759700082242489,0.021515000611543655,0.02165599912405014,58520,0.0,0.0
2019-12-28 00:00:00+00:00,0.02165599912405014,0.023225000128149986,0.021208999678492546,0.02255599945783615,39968,0.0,0.0
