TIMESTAMP,ALD10272_OPEN_PRICE_USD,ALD10272_HIGH_PRICE_USD,ALD10272_LOW_PRICE_USD,ALD10272_CLOSE_PRICE_USD,ALD10272_VOLUME_USD,ALD10272_DIVIDENDS_USD,ALD10272_STOCK_SPLITS_USD
2021-09-11 00:00:00+00:00,0.6805310249328613,1.364753007888794,0.649321973323822,0.9368590116500854,15041674,0.0,0.0
2021-09-12 00:00:00+00:00,0.9367340207099915,0.9423609972000122,0.7282080054283142,0.7284550070762634,3459262,0.0,0.0
2021-09-13 00:00:00+00:00,0.7283769845962524,0.7283769845962524,0.48386600613594055,0.5055680274963379,2052475,0.0,0.0
2021-09-14 00:00:00+00:00,0.5055739879608154,0.578486979007721,0.4659479856491089,0.4935919940471649,3333243,0.0,0.0
2021-09-15 00:00:00+00:00,0.4936330020427704,0.5705940127372742,0.492684006690979,0.5301430225372314,3350612,0.0,0.0
2021-09-16 00:00:00+00:00,0.5300750136375427,0.6413130164146423,0.49921101331710815,0.6149560213088989,5058464,0.0,0.0
2021-09-17 00:00:00+00:00,0.6148779988288879,0.6763749718666077,0.529770016670227,0.589614987373352,5873803,0.0,0.0
2021-09-18 00:00:00+00:00,0.5897129774093628,0.6084380149841309,0.5169050097465515,0.520579993724823,4420560,0.0,0.0
2021-09-19 00:00:00+00:00,0.5206369757652283,0.5741080045700073,0.5121409893035889,0.5161299705505371,3991861,0.0,0.0
2021-09-20 00:00:00+00:00,0.5161610245704651,0.5180690288543701,0.41515499353408813,0.43242600560188293,2199303,0.0,0.0
2021-09-21 00:00:00+00:00,0.43229299783706665,0.43357399106025696,0.33848199248313904,0.3407999873161316,2482648,0.0,0.0
2021-09-22 00:00:00+00:00,0.34079399704933167,0.3670159876346588,0.30775201320648193,0.36258798837661743,2287274,0.0,0.0
2021-09-23 00:00:00+00:00,0.36265501379966736,0.3678300082683563,0.320591002702713,0.3234120011329651,1020128,0.0,0.0
2021-09-24 00:00:00+00:00,0.32341301441192627,0.32486799359321594,0.24425500631332397,0.24882900714874268,1274271,0.0,0.0
2021-09-25 00:00:00+00:00,0.2488500028848648,0.25043100118637085,0.23519200086593628,0.2401829957962036,950077,0.0,0.0
2021-09-26 00:00:00+00:00,0.2401770055294037,0.24661700427532196,0.20575299859046936,0.23259900510311127,668730,0.0,0.0
2021-09-27 00:00:00+00:00,0.2325589954853058,0.32617300748825073,0.22893300652503967,0.3048569858074188,2323406,0.0,0.0
2021-09-28 00:00:00+00:00,0.30487000942230225,0.3531090021133423,0.3032039999961853,0.3236140012741089,2007167,0.0,0.0
2021-09-29 00:00:00+00:00,0.3234750032424927,0.32373300194740295,0.22040300071239471,0.2244890034198761,1931525,0.0,0.0
2021-09-30 00:00:00+00:00,0.22438399493694305,0.2353920042514801,0.22124899923801422,0.22689299285411835,925014,0.0,0.0
2021-10-01 00:00:00+00:00,0.22688999772071838,0.23503799736499786,0.21993300318717957,0.22909900546073914,975362,0.0,0.0
2021-10-02 00:00:00+00:00,0.22911599278450012,0.2538529932498932,0.2238219976425171,0.24720099568367004,1089364,0.0,0.0
2021-10-03 00:00:00+00:00,0.24658800661563873,0.25611698627471924,0.209865003824234,0.21698099374771118,1034071,0.0,0.0
2021-10-04 00:00:00+00:00,0.21700699627399445,0.22100600600242615,0.20656900107860565,0.21166899800300598,674132,0.0,0.0
2021-10-05 00:00:00+00:00,0.211667999625206,0.2248930037021637,0.2015320062637329,0.20305199921131134,646101,0.0,0.0
2021-10-06 00:00:00+00:00,0.20288799703121185,0.2073020040988922,0.17392200231552124,0.17575600743293762,762529,0.0,0.0
2021-10-07 00:00:00+00:00,0.17577199637889862,0.17619900405406952,0.16866900026798248,0.17180000245571136,703647,0.0,0.0
2021-10-08 00:00:00+00:00,0.17178699374198914,0.17215299606323242,0.14379699528217316,0.14548100531101227,979629,0.0,0.0
2021-10-09 00:00:00+00:00,0.14546099305152893,0.15718500316143036,0.14143800735473633,0.15678800642490387,698330,0.0,0.0
2021-10-10 00:00:00+00:00,0.15673600137233734,0.16414900124073029,0.153439000248909,0.15474799275398254,955830,0.0,0.0
2021-10-11 00:00:00+00:00,0.15473200380802155,0.15473200380802155,0.13722500205039978,0.13876000046730042,852984,0.0,0.0
2021-10-12 00:00:00+00:00,0.1387449949979782,0.14078199863433838,0.11706200242042542,0.12381000071763992,713932,0.0,0.0
2021-10-13 00:00:00+00:00,0.12382899969816208,0.125218003988266,0.11913199722766876,0.12417799979448318,767706,0.0,0.0
