TIMESTAMP,WPI_OPEN_PRICE_USD,WPI_HIGH_PRICE_USD,WPI_LOW_PRICE_USD,WPI_CLOSE_PRICE_USD,WPI_VOLUME_USD,WPI_DIVIDENDS_USD,WPI_STOCK_SPLITS_USD
2023-01-01 00:00:00+00:00,4.004834175109863,4.383735179901123,4.000829219818115,4.044209957122803,1798,0.0,0.0
2023-01-02 00:00:00+00:00,4.044209957122803,9.276376724243164,4.011715888977051,8.040262222290039,122048,0.0,0.0
2023-01-03 00:00:00+00:00,8.040355682373047,18.314613342285156,7.573485851287842,8.172518730163574,306239,0.0,0.0
2023-01-04 00:00:00+00:00,8.172518730163574,9.797979354858398,4.498064994812012,5.128307819366455,100073,0.0,0.0
2023-01-05 00:00:00+00:00,5.427581787109375,5.805461883544922,4.479294776916504,5.36069393157959,18286,0.0,0.0
2023-01-06 00:00:00+00:00,5.361194133758545,5.67322301864624,4.482954025268555,4.783865928649902,7605,0.0,0.0
2023-01-07 00:00:00+00:00,4.786757946014404,5.123045921325684,3.7454700469970703,3.784761905670166,17080,0.0,0.0
2023-01-08 00:00:00+00:00,3.7837109565734863,4.130843162536621,3.5748989582061768,3.8660531044006348,4662,0.0,0.0
2023-01-09 00:00:00+00:00,3.8651299476623535,3.8689699172973633,3.267263889312744,3.3502330780029297,6185,0.0,0.0
2023-01-10 00:00:00+00:00,3.356313943862915,3.634484052658081,2.961354970932007,3.253736972808838,16388,0.0,0.0
2023-01-11 00:00:00+00:00,3.253736972808838,4.093123912811279,3.2239160537719727,3.6085410118103027,7720,0.0,0.0
2023-01-12 00:00:00+00:00,3.4386510848999023,3.5234999656677246,3.116729974746704,3.2267420291900635,6064,0.0,0.0
2023-01-13 00:00:00+00:00,3.226818084716797,3.2655539512634277,3.100184917449951,3.1027109622955322,1662,0.0,0.0
2023-01-14 00:00:00+00:00,3.103018045425415,3.3663489818573,2.8336570262908936,2.9138150215148926,3544,0.0,0.0
2023-01-15 00:00:00+00:00,2.9132559299468994,3.0566470623016357,2.7533650398254395,2.756542921066284,1564,0.0,0.0
2023-01-16 00:00:00+00:00,2.7564430236816406,2.7641539573669434,2.3944859504699707,2.3996329307556152,1145,0.0,0.0
2023-01-17 00:00:00+00:00,2.3996329307556152,2.46225905418396,2.2635080814361572,2.459861993789673,1312,0.0,0.0
2023-01-18 00:00:00+00:00,2.4555881023406982,2.6063859462738037,2.3277580738067627,2.332526922225952,1721,0.0,0.0
2023-01-19 00:00:00+00:00,2.3300859928131104,2.337398052215576,2.130631923675537,2.1361238956451416,494,0.0,0.0
2023-01-20 00:00:00+00:00,2.136742115020752,2.144735097885132,2.1317861080169678,2.1336851119995117,6,0.0,0.0
2023-01-21 00:00:00+00:00,2.134000062942505,2.2561960220336914,2.117703914642334,2.193056106567383,790,0.0,0.0
2023-01-22 00:00:00+00:00,2.1959900856018066,2.2152750492095947,2.1845669746398926,2.1977529525756836,108,0.0,0.0
2023-01-23 00:00:00+00:00,2.199038028717041,2.3898749351501465,2.187045097351074,2.382822036743164,1716,0.0,0.0
2023-01-24 00:00:00+00:00,2.383615016937256,2.39630389213562,2.3684370517730713,2.382746934890747,19,0.0,0.0
2023-01-25 00:00:00+00:00,2.3859500885009766,2.395646095275879,2.380378007888794,2.3906280994415283,12,0.0,0.0
2023-01-26 00:00:00+00:00,2.389091968536377,2.3958919048309326,2.3225009441375732,2.3250269889831543,155,0.0,0.0
2023-01-27 00:00:00+00:00,2.3255109786987305,2.3439300060272217,2.246999979019165,2.250962018966675,234,0.0,0.0
2023-01-28 00:00:00+00:00,2.2490580081939697,2.2551560401916504,2.2235019207000732,2.2386629581451416,39,0.0,0.0
2023-01-29 00:00:00+00:00,2.2386629581451416,2.9335930347442627,2.2249739170074463,2.821540117263794,468,0.0,0.0
2023-01-30 00:00:00+00:00,2.821441888809204,3.1044750213623047,2.7850730419158936,2.843379020690918,447,0.0,0.0
2023-01-31 00:00:00+00:00,2.8443820476531982,2.868489980697632,2.8365719318389893,2.8632869720458984,3,0.0,0.0
2023-02-01 00:00:00+00:00,2.863476037979126,4.257392883300781,2.819413900375366,4.10014009475708,967,0.0,0.0
2023-02-02 00:00:00+00:00,4.099555969238281,4.1083879470825195,3.038649082183838,3.054785966873169,697,0.0,0.0
2023-02-03 00:00:00+00:00,3.048593044281006,3.0553879737854004,2.1252360343933105,2.40592098236084,873,0.0,0.0
2023-02-04 00:00:00+00:00,2.4038190841674805,2.4103569984436035,2.3561789989471436,2.3573110103607178,23,0.0,0.0
2023-02-05 00:00:00+00:00,2.3609418869018555,2.778918981552124,2.135688066482544,2.769360065460205,1138,0.0,0.0
2023-02-06 00:00:00+00:00,2.7729299068450928,2.7786309719085693,2.4144558906555176,2.432955026626587,714,0.0,0.0
2023-02-07 00:00:00+00:00,2.432589054107666,2.4541399478912354,2.3845479488372803,2.3872110843658447,60,0.0,0.0
2023-02-08 00:00:00+00:00,2.38687801361084,2.391216993331909,2.3071460723876953,2.3117330074310303,20,0.0,0.0
2023-02-09 00:00:00+00:00,2.3114750385284424,2.3498170375823975,1.883254051208496,2.0020229816436768,512,0.0,0.0
2023-02-10 00:00:00+00:00,2.0026440620422363,2.0054500102996826,1.8551390171051025,1.858572006225586,120,0.0,0.0
2023-02-11 00:00:00+00:00,1.8579319715499878,1.8604910373687744,1.8254799842834473,1.828827977180481,8,0.0,0.0
2023-02-12 00:00:00+00:00,1.830333948135376,1.861335039138794,1.8251049518585205,1.857998013496399,14,0.0,0.0
2023-02-13 00:00:00+00:00,1.8598209619522095,1.8658959865570068,1.837996006011963,1.838994026184082,15,0.0,0.0
