TIMESTAMP,TALK_OPEN_PRICE_USD,TALK_HIGH_PRICE_USD,TALK_LOW_PRICE_USD,TALK_CLOSE_PRICE_USD,TALK_VOLUME_USD,TALK_DIVIDENDS_USD,TALK_STOCK_SPLITS_USD
2021-09-05 00:00:00+00:00,2.566941022872925,2.7226719856262207,2.510711908340454,2.588792085647583,6132068,0.0,0.0
2021-09-06 00:00:00+00:00,2.5647029876708984,3.2988390922546387,2.511693000793457,2.559591054916382,17590604,0.0,0.0
2021-09-07 00:00:00+00:00,2.562311887741089,2.9126479625701904,1.0606540441513062,1.3234020471572876,39689493,0.0,0.0
2021-09-08 00:00:00+00:00,1.3397090435028076,1.6415870189666748,1.2307219505310059,1.5399260520935059,18847132,0.0,0.0
2021-09-09 00:00:00+00:00,1.594519019126892,2.0599780082702637,1.5293949842453003,1.9264609813690186,22324224,0.0,0.0
2021-09-10 00:00:00+00:00,1.8952690362930298,1.9307819604873657,1.6798980236053467,1.7319309711456299,17284550,0.0,0.0
2021-09-11 00:00:00+00:00,1.733172059059143,1.7763350009918213,1.6802159547805786,1.7440669536590576,12289133,0.0,0.0
2021-09-12 00:00:00+00:00,1.7487159967422485,1.825402021408081,1.7245149612426758,1.7615519762039185,14730659,0.0,0.0
2021-09-13 00:00:00+00:00,1.75485098361969,1.7669860124588013,1.464737057685852,1.5914119482040405,14657597,0.0,0.0
2021-09-14 00:00:00+00:00,1.5940120220184326,1.6511499881744385,1.5040709972381592,1.5674279928207397,10615310,0.0,0.0
2021-09-15 00:00:00+00:00,1.5660400390625,1.566862940788269,1.4703350067138672,1.4978140592575073,11532441,0.0,0.0
2021-09-16 00:00:00+00:00,1.49760901927948,1.7022550106048584,1.340590000152588,1.6045689582824707,18263939,0.0,0.0
2021-09-17 00:00:00+00:00,1.6044960021972656,1.6072269678115845,1.4132460355758667,1.4652379751205444,11609672,0.0,0.0
2021-09-18 00:00:00+00:00,1.463866949081421,1.480394959449768,1.4338550567626953,1.4392240047454834,5869225,0.0,0.0
2021-09-19 00:00:00+00:00,1.4494129419326782,1.4708980321884155,1.4229129552841187,1.4397579431533813,4787118,0.0,0.0
2021-09-20 00:00:00+00:00,1.4399199485778809,1.4604350328445435,1.1505379676818848,1.16457998752594,6465318,0.0,0.0
2021-09-21 00:00:00+00:00,1.1612770557403564,1.333150029182434,1.1282579898834229,1.146597981452942,5415442,0.0,0.0
2021-09-22 00:00:00+00:00,1.146602988243103,1.2114859819412231,1.140658974647522,1.1978240013122559,4181819,0.0,0.0
2021-09-23 00:00:00+00:00,1.1995849609375,1.2376049757003784,1.1335639953613281,1.1806520223617554,4112463,0.0,0.0
2021-09-24 00:00:00+00:00,1.1801609992980957,1.1804349422454834,0.8881379961967468,0.955551028251648,4541116,0.0,0.0
2021-09-25 00:00:00+00:00,0.9518920183181763,1.000303030014038,0.8823639750480652,0.89096999168396,3549633,0.0,0.0
2021-09-26 00:00:00+00:00,0.8921399712562561,0.8921579718589783,0.5188490152359009,0.5457199811935425,4330602,0.0,0.0
2021-09-27 00:00:00+00:00,0.5463770031929016,0.8323630094528198,0.5154920220375061,0.7625049948692322,3743381,0.0,0.0
2021-09-28 00:00:00+00:00,0.7553759813308716,0.7553759813308716,0.5615659952163696,0.5660169720649719,3453318,0.0,0.0
2021-09-29 00:00:00+00:00,0.5662450194358826,0.8728700280189514,0.5653079748153687,0.8314729928970337,4063688,0.0,0.0
2021-09-30 00:00:00+00:00,0.8242800235748291,1.7495110034942627,0.7646899819374084,1.4717450141906738,21965020,0.0,0.0
2021-10-01 00:00:00+00:00,1.4716099500656128,1.5744630098342896,1.1007620096206665,1.134943962097168,14762394,0.0,0.0
2021-10-02 00:00:00+00:00,1.1348880529403687,1.5089819431304932,1.1225529909133911,1.3158060312271118,9301123,0.0,0.0
2021-10-03 00:00:00+00:00,1.316406011581421,1.5095429420471191,1.2403069734573364,1.3276230096817017,7837554,0.0,0.0
2021-10-04 00:00:00+00:00,1.3197009563446045,1.4194060564041138,1.169585943222046,1.2465529441833496,6631523,0.0,0.0
2021-10-05 00:00:00+00:00,1.2411340475082397,1.2790089845657349,1.1281620264053345,1.1698260307312012,5632750,0.0,0.0
2021-10-06 00:00:00+00:00,1.1697930097579956,1.1880170106887817,1.0302809476852417,1.0487890243530273,4849079,0.0,0.0
2021-10-07 00:00:00+00:00,1.0486819744110107,1.3120399713516235,0.944238007068634,1.1560709476470947,7990645,0.0,0.0
