TIMESTAMP,INDY_OPEN_PRICE_USD,INDY_HIGH_PRICE_USD,INDY_LOW_PRICE_USD,INDY_CLOSE_PRICE_USD,INDY_VOLUME_USD,INDY_DIVIDENDS_USD,INDY_STOCK_SPLITS_USD
2023-01-10 00:00:00+00:00,3.925075054168701,3.925075054168701,1.85036301612854,1.905784010887146,0,0.0,0.0
2023-01-11 00:00:00+00:00,1.9058200120925903,1.9061139822006226,1.7920000553131104,1.8640129566192627,0,0.0,0.0
2023-01-12 00:00:00+00:00,1.8987469673156738,1.9697070121765137,1.8784489631652832,1.9499009847640991,0,0.0,0.0
2023-01-13 00:00:00+00:00,1.9498779773712158,2.060499906539917,1.9193660020828247,2.033363103866577,0,0.0,0.0
2023-01-14 00:00:00+00:00,2.0331780910491943,2.161703109741211,2.006601095199585,2.038419008255005,0,0.0,0.0
2023-01-15 00:00:00+00:00,2.038809061050415,2.0428740978240967,1.9661200046539307,1.9741630554199219,0,0.0,0.0
2023-01-16 00:00:00+00:00,1.974442958831787,2.0208489894866943,1.8805749416351318,1.9330370426177979,0,0.0,0.0
2023-01-17 00:00:00+00:00,1.9332950115203857,1.9448050260543823,1.5955499410629272,1.595870018005371,0,0.0,0.0
2023-01-18 00:00:00+00:00,1.595916986465454,1.6374200582504272,1.4680910110473633,1.4680949449539185,0,0.0,0.0
2023-01-19 00:00:00+00:00,1.4681220054626465,1.4943979978561401,1.4300349950790405,1.4643499851226807,0,0.0,0.0
2023-01-20 00:00:00+00:00,1.4641220569610596,1.589269995689392,1.4429219961166382,1.5872520208358765,0,0.0,0.0
2023-01-21 00:00:00+00:00,1.587265968322754,1.587265968322754,1.5027140378952026,1.5174909830093384,0,0.0,0.0
2023-01-22 00:00:00+00:00,1.5175189971923828,1.598973035812378,1.5004550218582153,1.5701320171356201,0,0.0,0.0
2023-01-23 00:00:00+00:00,1.5701179504394531,1.5950340032577515,1.5454260110855103,1.5515470504760742,0,0.0,0.0
2023-01-24 00:00:00+00:00,1.551076054573059,1.5878499746322632,1.4873830080032349,1.491536021232605,0,0.0,0.0
2023-01-25 00:00:00+00:00,1.4917349815368652,1.5617120265960693,1.450711965560913,1.5191680192947388,0,0.0,0.0
2023-01-26 00:00:00+00:00,1.5186660289764404,1.5579819679260254,1.451746940612793,1.4675389528274536,0,0.0,0.0
2023-01-27 00:00:00+00:00,1.4675270318984985,1.472249984741211,1.4000940322875977,1.4236619472503662,0,0.0,0.0
2023-01-28 00:00:00+00:00,1.4237159490585327,1.4515670537948608,1.360200047492981,1.3857940435409546,0,0.0,0.0
2023-01-29 00:00:00+00:00,1.3857779502868652,1.4201619625091553,1.3708640336990356,1.3867230415344238,0,0.0,0.0
2023-01-30 00:00:00+00:00,1.3879820108413696,1.3992719650268555,1.2756659984588623,1.2893120050430298,0,0.0,0.0
2023-01-31 00:00:00+00:00,1.2894339561462402,1.2899930477142334,1.2199360132217407,1.2503360509872437,0,0.0,0.0
2023-02-01 00:00:00+00:00,1.2501349449157715,1.3016760349273682,1.1983959674835205,1.2917189598083496,0,0.0,0.0
2023-02-02 00:00:00+00:00,1.291545033454895,1.330826997756958,1.2674399614334106,1.2715940475463867,0,0.0,0.0
2023-02-03 00:00:00+00:00,1.2714099884033203,1.4084019660949707,1.2714099884033203,1.3996039628982544,0,0.0,0.0
2023-02-04 00:00:00+00:00,1.3992480039596558,1.7718360424041748,1.394266963005066,1.7466570138931274,0,0.0,0.0
2023-02-05 00:00:00+00:00,1.7466700077056885,1.7467089891433716,1.603863000869751,1.7138789892196655,0,0.0,0.0
2023-02-06 00:00:00+00:00,1.7138999700546265,1.8622709512710571,1.7093379497528076,1.8143559694290161,0,0.0,0.0
2023-02-07 00:00:00+00:00,1.81455397605896,2.332771062850952,1.8141469955444336,2.3042030334472656,0,0.0,0.0
2023-02-08 00:00:00+00:00,2.3042190074920654,2.3109490871429443,2.1557350158691406,2.2924020290374756,0,0.0,0.0
2023-02-09 00:00:00+00:00,2.2926371097564697,2.4518609046936035,2.117300033569336,2.1265149116516113,0,0.0,0.0
2023-02-10 00:00:00+00:00,2.126121997833252,2.1291439533233643,2.0043630599975586,2.0383059978485107,0,0.0,0.0
2023-02-11 00:00:00+00:00,2.0384299755096436,2.2745440006256104,2.031693935394287,2.2604339122772217,0,0.0,0.0
2023-02-12 00:00:00+00:00,2.260211944580078,2.3482420444488525,2.2426350116729736,2.2568259239196777,0,0.0,0.0
2023-02-13 00:00:00+00:00,2.256798028945923,2.2645111083984375,2.001800060272217,2.0576179027557373,0,0.0,0.0
2023-02-14 00:00:00+00:00,2.057295083999634,2.182573080062866,2.0059609413146973,2.1083240509033203,0,0.0,0.0
2023-02-15 00:00:00+00:00,2.1085190773010254,2.1446330547332764,1.9376829862594604,2.1446330547332764,0,0.0,0.0
2023-02-16 00:00:00+00:00,2.144357919692993,2.209368944168091,2.0262410640716553,2.106100082397461,0,0.0,0.0
2023-02-17 00:00:00+00:00,2.105886936187744,2.1643829345703125,2.0175650119781494,2.041361093521118,0,0.0,0.0
2023-02-18 00:00:00+00:00,2.041287899017334,2.1183619499206543,2.024717092514038,2.0795180797576904,0,0.0,0.0
2023-02-19 00:00:00+00:00,2.079392910003662,2.0939719676971436,2.022274971008301,2.027256965637207,0,0.0,0.0
2023-02-20 00:00:00+00:00,2.027477979660034,2.037569046020508,1.9216610193252563,1.9445780515670776,0,0.0,0.0
2023-02-21 00:00:00+00:00,1.9447729587554932,1.952944040298462,1.8716429471969604,1.8931410312652588,0,0.0,0.0
2023-02-22 00:00:00+00:00,1.8932360410690308,1.8945800065994263,1.792965054512024,1.8420289754867554,0,0.0,0.0
2023-02-23 00:00:00+00:00,1.8420549631118774,1.8709310293197632,1.7853449583053589,1.8096469640731812,0,0.0,0.0
2023-02-24 00:00:00+00:00,1.809417963027954,1.829596996307373,1.692849040031433,1.7013250589370728,0,0.0,0.0
2023-02-25 00:00:00+00:00,1.701640009880066,1.7349259853363037,1.6382839679718018,1.6746610403060913,0,0.0,0.0
2023-02-26 00:00:00+00:00,1.6747870445251465,1.7352880239486694,1.6530840396881104,1.7289769649505615,0,0.0,0.0
2023-02-27 00:00:00+00:00,1.7288219928741455,1.7293570041656494,1.6056090593338013,1.630547046661377,0,0.0,0.0
2023-02-28 00:00:00+00:00,1.6304939985275269,1.6416209936141968,1.5293669700622559,1.543328046798706,0,0.0,0.0
2023-03-01 00:00:00+00:00,1.5436450242996216,1.5713649988174438,1.4854949712753296,1.4860639572143555,0,0.0,0.0
2023-03-02 00:00:00+00:00,1.4861259460449219,1.487583041191101,1.4320679903030396,1.4647419452667236,0,0.0,0.0
2023-03-03 00:00:00+00:00,1.4649499654769897,1.4668480157852173,1.351842999458313,1.4586650133132935,0,0.0,0.0
2023-03-04 00:00:00+00:00,1.4587359428405762,1.6232730150222778,1.4571620225906372,1.598376989364624,0,0.0,0.0
2023-03-05 00:00:00+00:00,1.5983309745788574,1.6633230447769165,1.5935920476913452,1.641286015510559,0,0.0,0.0
