TIMESTAMP,FINVESTA_OPEN_PRICE_USD,FINVESTA_HIGH_PRICE_USD,FINVESTA_LOW_PRICE_USD,FINVESTA_CLOSE_PRICE_USD,FINVESTA_VOLUME_USD,FINVESTA_DIVIDENDS_USD,FINVESTA_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,27.379703521728516,31.458694458007812,26.043819427490234,28.7627010345459,146445,0.0,0.0
2025-04-02 00:00:00+00:00,28.7627010345459,38.452239990234375,27.080923080444336,32.66650390625,142542,0.0,0.0
2025-04-03 00:00:00+00:00,32.66650390625,35.906280517578125,30.75954818725586,35.84221649169922,90083,0.0,0.0
2025-04-04 00:00:00+00:00,35.84221649169922,39.57535171508789,32.17569351196289,32.84733963012695,485375,0.0,0.0
2025-04-05 00:00:00+00:00,32.84695816040039,33.3498420715332,28.364572525024414,30.42490005493164,262916,0.0,0.0
2025-04-06 00:00:00+00:00,30.42490005493164,30.518657684326172,23.550729751586914,23.672861099243164,211453,0.0,0.0
2025-04-07 00:00:00+00:00,23.672861099243164,27.00632095336914,20.573060989379883,25.194297790527344,269035,0.0,0.0
2025-04-08 00:00:00+00:00,25.194297790527344,27.532407760620117,24.138460159301758,24.13846206665039,137441,0.0,0.0
2025-04-09 00:00:00+00:00,24.13846206665039,27.024030685424805,22.458303451538086,24.752161026000977,130589,0.0,0.0
2025-04-10 00:00:00+00:00,24.752161026000977,25.25826072692871,23.069528579711914,24.285816192626953,118589,0.0,0.0
2025-04-11 00:00:00+00:00,24.285816192626953,28.489591598510742,22.871185302734375,28.19536590576172,305285,0.0,0.0
2025-04-12 00:00:00+00:00,28.19536590576172,28.261207580566406,25.08338165283203,26.05479621887207,150454,0.0,0.0
2025-04-13 00:00:00+00:00,26.05479621887207,28.33073616027832,23.366485595703125,23.749431610107422,113632,0.0,0.0
2025-04-14 00:00:00+00:00,23.749431610107422,25.882017135620117,22.86598777770996,24.10759735107422,147142,0.0,0.0
2025-04-15 00:00:00+00:00,24.10759735107422,25.209758758544922,19.856672286987305,20.458131790161133,287628,0.0,0.0
2025-04-16 00:00:00+00:00,20.458131790161133,20.70180320739746,17.140588760375977,19.472797393798828,288806,0.0,0.0
2025-04-17 00:00:00+00:00,19.472797393798828,20.87343978881836,18.676023483276367,20.095966339111328,182650,0.0,0.0
2025-04-18 00:00:00+00:00,20.095966339111328,20.095966339111328,17.339717864990234,17.413118362426758,98097,0.0,0.0
2025-04-19 00:00:00+00:00,17.413118362426758,22.000669479370117,17.183574676513672,18.628253936767578,115593,0.0,0.0
2025-04-20 00:00:00+00:00,18.628253936767578,20.526155471801758,16.780424118041992,16.780424118041992,156413,0.0,0.0
2025-04-21 00:00:00+00:00,16.780424118041992,20.509292602539062,16.780424118041992,19.243125915527344,103038,0.0,0.0
2025-04-22 00:00:00+00:00,19.243125915527344,28.90117073059082,18.260395050048828,28.623762130737305,418537,0.0,0.0
2025-04-23 00:00:00+00:00,28.62796401977539,146.24630737304688,28.129606246948242,28.962284088134766,402785,0.0,0.0
2025-04-24 00:00:00+00:00,28.97849464416504,54.73503112792969,28.97849464416504,29.982481002807617,554536,0.0,0.0
2025-04-25 00:00:00+00:00,29.982481002807617,37.23325729370117,28.498703002929688,28.500024795532227,620260,0.0,0.0
2025-04-26 00:00:00+00:00,28.5104923248291,28.926631927490234,25.09166145324707,27.818559646606445,462723,0.0,0.0
2025-04-27 00:00:00+00:00,27.818559646606445,28.0679931640625,25.010637283325195,25.010902404785156,167350,0.0,0.0
2025-04-28 00:00:00+00:00,25.010902404785156,29.455093383789062,24.16694450378418,28.57074546813965,184334,0.0,0.0
