TIMESTAMP,GOHOME_OPEN_PRICE_USD,GOHOME_HIGH_PRICE_USD,GOHOME_LOW_PRICE_USD,GOHOME_CLOSE_PRICE_USD,GOHOME_VOLUME_USD,GOHOME_DIVIDENDS_USD,GOHOME_STOCK_SPLITS_USD
2025-03-28 00:00:00+00:00,258.3733215332031,263.01336669921875,247.45855712890625,261.4219970703125,3669289,0.0,0.0
2025-03-29 00:00:00+00:00,261.42535400390625,263.53924560546875,245.4900360107422,253.97653198242188,3426625,0.0,0.0
2025-03-30 00:00:00+00:00,253.9795684814453,278.5342712402344,249.8354034423828,270.1162414550781,2784142,0.0,0.0
2025-03-31 00:00:00+00:00,270.0709533691406,277.1557312011719,262.1214599609375,263.6487731933594,3622043,0.0,0.0
2025-04-01 00:00:00+00:00,263.6487731933594,264.25634765625,238.33792114257812,241.4247283935547,3234844,0.0,0.0
2025-04-02 00:00:00+00:00,241.3609619140625,248.60386657714844,234.17636108398438,236.38526916503906,3324529,0.0,0.0
2025-04-03 00:00:00+00:00,236.38526916503906,242.6163330078125,225.02052307128906,232.63632202148438,2808046,0.0,0.0
2025-04-04 00:00:00+00:00,232.63632202148438,243.7671356201172,227.33103942871094,240.38470458984375,4154076,0.0,0.0
2025-04-05 00:00:00+00:00,241.57357788085938,241.86277770996094,233.73583984375,238.53729248046875,2905098,0.0,0.0
2025-04-06 00:00:00+00:00,238.53729248046875,240.89315795898438,223.16912841796875,225.5415802001953,2540062,0.0,0.0
2025-04-07 00:00:00+00:00,225.53855895996094,238.72171020507812,210.6795654296875,231.8240509033203,3221322,0.0,0.0
2025-04-08 00:00:00+00:00,231.8240509033203,239.91575622558594,222.59042358398438,227.2578887939453,3101026,0.0,0.0
2025-04-09 00:00:00+00:00,227.2578887939453,244.28147888183594,221.21292114257812,237.3519287109375,3445484,0.0,0.0
2025-04-10 00:00:00+00:00,237.7243194580078,238.2611541748047,224.2617950439453,228.17027282714844,2803677,0.0,0.0
2025-04-11 00:00:00+00:00,228.17027282714844,238.65390014648438,225.09364318847656,236.60772705078125,3458032,0.0,0.0
2025-04-12 00:00:00+00:00,236.60772705078125,250.2910919189453,234.1830291748047,248.48204040527344,3460250,0.0,0.0
2025-04-13 00:00:00+00:00,248.48204040527344,248.9064483642578,237.04595947265625,240.49346923828125,3438493,0.0,0.0
2025-04-14 00:00:00+00:00,240.49346923828125,262.93536376953125,239.8335418701172,254.0545196533203,4666983,0.0,0.0
