TIMESTAMP,ECOX_OPEN_PRICE_USD,ECOX_HIGH_PRICE_USD,ECOX_LOW_PRICE_USD,ECOX_CLOSE_PRICE_USD,ECOX_VOLUME_USD,ECOX_DIVIDENDS_USD,ECOX_STOCK_SPLITS_USD
2022-11-08 00:00:00+00:00,1.4071990251541138,1.426766037940979,1.2674330472946167,1.2894459962844849,2534158,0.0,0.0
2022-11-09 00:00:00+00:00,1.2893439531326294,1.2897980213165283,1.0821150541305542,1.0825409889221191,2439609,0.0,0.0
2022-11-10 00:00:00+00:00,1.0827020406723022,1.1159789562225342,1.0700390338897705,1.078179955482483,983083,0.0,0.0
2022-11-11 00:00:00+00:00,1.078294038772583,1.0794399976730347,0.9906169772148132,0.9956409931182861,1054181,0.0,0.0
2022-11-12 00:00:00+00:00,0.9955989718437195,0.9976890087127686,0.9620779752731323,0.9627180099487305,1855632,0.0,0.0
2022-11-13 00:00:00+00:00,0.9626799821853638,0.9733330011367798,0.9616000056266785,0.9645079970359802,1390656,0.0,0.0
2022-11-14 00:00:00+00:00,0.9644680023193359,0.9995049834251404,0.9632149934768677,0.9909700155258179,1120340,0.0,0.0
2022-11-15 00:00:00+00:00,0.991005003452301,1.0038470029830933,0.9896289706230164,0.9920830130577087,184126,0.0,0.0
2022-11-16 00:00:00+00:00,0.9920759797096252,0.9948449730873108,0.9854879975318909,0.9922209978103638,96424,0.0,0.0
2022-11-17 00:00:00+00:00,0.9922839999198914,0.9924280047416687,0.9780420064926147,0.984516978263855,131408,0.0,0.0
2022-11-18 00:00:00+00:00,0.9838889837265015,0.9856380224227905,0.9744790196418762,0.979902982711792,75840,0.0,0.0
2022-11-19 00:00:00+00:00,0.9799299836158752,1.0070489645004272,0.9716230034828186,0.9992489814758301,241262,0.0,0.0
2022-11-20 00:00:00+00:00,0.9992489814758301,0.9992489814758301,0.9834629893302917,0.9894000291824341,175077,0.0,0.0
2022-11-21 00:00:00+00:00,0.9894400238990784,0.9898779988288879,0.9689649939537048,0.9735649824142456,229907,0.0,0.0
2022-11-22 00:00:00+00:00,0.9735820293426514,0.9797930121421814,0.9679470062255859,0.9761999845504761,117249,0.0,0.0
2022-11-23 00:00:00+00:00,0.9761540293693542,0.9762730002403259,0.964464008808136,0.9736530184745789,124191,0.0,0.0
2022-11-24 00:00:00+00:00,0.9736679792404175,0.9740539789199829,0.9670379757881165,0.9674249887466431,34661,0.0,0.0
2022-11-25 00:00:00+00:00,0.9674249887466431,0.9736610054969788,0.9632740020751953,0.9653519988059998,132183,0.0,0.0
2022-11-26 00:00:00+00:00,0.9653819799423218,0.9773060083389282,0.9602090120315552,0.9712859988212585,130880,0.0,0.0
2022-11-27 00:00:00+00:00,0.9713259935379028,0.9805539846420288,0.9630810022354126,0.9743220210075378,190078,0.0,0.0
2022-11-28 00:00:00+00:00,0.9743220210075378,0.9792010188102722,0.9494050145149231,0.9558339715003967,219985,0.0,0.0
2022-11-29 00:00:00+00:00,0.9559159874916077,0.9559230208396912,0.943647027015686,0.946586012840271,137377,0.0,0.0
2022-11-30 00:00:00+00:00,0.946586012840271,0.9725959897041321,0.9408069849014282,0.9717559814453125,355527,0.0,0.0
2022-12-01 00:00:00+00:00,0.9717559814453125,0.9721819758415222,0.9591649770736694,0.9634389877319336,124746,0.0,0.0
2022-12-02 00:00:00+00:00,0.9636179804801941,0.9636989831924438,0.9602239727973938,0.961122989654541,42436,0.0,0.0
2022-12-03 00:00:00+00:00,0.9611729979515076,0.9628350138664246,0.9562810063362122,0.956794023513794,35518,0.0,0.0
2022-12-04 00:00:00+00:00,0.9569470286369324,0.9630569815635681,0.9502689838409424,0.9509170055389404,55442,0.0,0.0
2022-12-05 00:00:00+00:00,0.9512779712677002,0.9552950263023376,0.9488149881362915,0.9494749903678894,32828,0.0,0.0
2022-12-06 00:00:00+00:00,0.9494749903678894,0.952646017074585,0.9399210214614868,0.9402179718017578,44247,0.0,0.0
2022-12-07 00:00:00+00:00,0.9402049779891968,0.9402049779891968,0.9096519947052002,0.9153910279273987,173912,0.0,0.0
2022-12-08 00:00:00+00:00,0.9153910279273987,0.9212740063667297,0.9032490253448486,0.9099209904670715,100558,0.0,0.0
2022-12-09 00:00:00+00:00,0.9099209904670715,0.9145029783248901,0.9023039937019348,0.9025470018386841,64383,0.0,0.0
