TIMESTAMP,UBU29613_OPEN_PRICE_USD,UBU29613_HIGH_PRICE_USD,UBU29613_LOW_PRICE_USD,UBU29613_CLOSE_PRICE_USD,UBU29613_VOLUME_USD,UBU29613_DIVIDENDS_USD,UBU29613_STOCK_SPLITS_USD
2024-04-08 00:00:00+00:00,0.06082899868488312,0.060892000794410706,0.060277000069618225,0.06061999872326851,353971,0.0,0.0
2024-04-09 00:00:00+00:00,0.06061999872326851,0.06093500182032585,0.0584850013256073,0.05915899947285652,322017,0.0,0.0
2024-04-10 00:00:00+00:00,0.05915899947285652,0.06072600185871124,0.056258998811244965,0.05991800129413605,112110,0.0,0.0
2024-04-11 00:00:00+00:00,0.05991800129413605,0.06069900095462799,0.056001998484134674,0.059835001826286316,353665,0.0,0.0
2024-04-12 00:00:00+00:00,0.059835001826286316,0.06013000011444092,0.05798900127410889,0.05954999849200249,357131,0.0,0.0
2024-04-13 00:00:00+00:00,0.05954999849200249,0.06101299822330475,0.058417998254299164,0.059491001069545746,352508,0.0,0.0
2024-04-14 00:00:00+00:00,0.059491001069545746,0.06004999950528145,0.05863599851727486,0.059066999703645706,348614,0.0,0.0
2024-04-15 00:00:00+00:00,0.058722998946905136,0.060440000146627426,0.058722998946905136,0.05963699892163277,245962,0.0,0.0
2024-04-16 00:00:00+00:00,0.05963699892163277,0.06053600087761879,0.05810299888253212,0.05952399969100952,211926,0.0,0.0
2024-04-17 00:00:00+00:00,0.05992300063371658,0.06054599955677986,0.058678001165390015,0.059728000313043594,316628,0.0,0.0
2024-04-18 00:00:00+00:00,0.059728000313043594,0.06069700047373772,0.05821799859404564,0.0598520003259182,317834,0.0,0.0
2024-04-19 00:00:00+00:00,0.0598520003259182,0.06006599962711334,0.05895199999213219,0.05926800146698952,266070,0.0,0.0
2024-04-20 00:00:00+00:00,0.05926800146698952,0.05999799817800522,0.05820399895310402,0.05973999947309494,300300,0.0,0.0
2024-04-21 00:00:00+00:00,0.05982600152492523,0.06053600087761879,0.05835000053048134,0.06009100005030632,269736,0.0,0.0
2024-04-22 00:00:00+00:00,0.06009100005030632,0.060182999819517136,0.05911500006914139,0.05946800112724304,186637,0.0,0.0
2024-04-23 00:00:00+00:00,0.05946800112724304,0.06021900102496147,0.05923299863934517,0.0592929981648922,111735,0.0,0.0
2024-04-24 00:00:00+00:00,0.059512000530958176,0.06038999930024147,0.059202998876571655,0.06038999930024147,108468,0.0,0.0
2024-04-25 00:00:00+00:00,0.06038999930024147,0.06042499840259552,0.05945799872279167,0.06031699851155281,106382,0.0,0.0
2024-04-26 00:00:00+00:00,0.06031699851155281,0.06038299947977066,0.05555199831724167,0.05931299924850464,108024,0.0,0.0
2024-04-27 00:00:00+00:00,0.05931299924850464,0.05988600105047226,0.05923200026154518,0.05968799814581871,98010,0.0,0.0
2024-04-28 00:00:00+00:00,0.05968799814581871,0.06100200116634369,0.05908599868416786,0.059686001390218735,108854,0.0,0.0
2024-04-29 00:00:00+00:00,0.059686001390218735,0.059856999665498734,0.05861999839544296,0.05926400050520897,89985,0.0,0.0
2024-04-30 00:00:00+00:00,0.05926400050520897,0.059459999203681946,0.05864600092172623,0.05895499885082245,99363,0.0,0.0
2024-05-01 00:00:00+00:00,0.05895499885082245,0.0600380003452301,0.058364998549222946,0.05983800068497658,100480,0.0,0.0
2024-05-02 00:00:00+00:00,0.05983800068497658,0.0599530003964901,0.05892200022935867,0.059602998197078705,99917,0.0,0.0
2024-05-03 00:00:00+00:00,0.059519000351428986,0.06115400046110153,0.05860200151801109,0.059463001787662506,101234,0.0,0.0
2024-05-04 00:00:00+00:00,0.059463001787662506,0.060586001724004745,0.05894099920988083,0.06054899841547012,107516,0.0,0.0
2024-05-05 00:00:00+00:00,0.06054899841547012,0.06069000065326691,0.06000500172376633,0.06012900173664093,88531,0.0,0.0
2024-05-06 00:00:00+00:00,0.06012900173664093,0.060398001223802567,0.05890100076794624,0.05953500047326088,92330,0.0,0.0
2024-05-07 00:00:00+00:00,0.05953500047326088,0.0600770004093647,0.059057001024484634,0.05947300046682358,104433,0.0,0.0
2024-05-08 00:00:00+00:00,0.05947300046682358,0.06045899912714958,0.0589510016143322,0.05908700078725815,94905,0.0,0.0
2024-05-09 00:00:00+00:00,0.05908700078725815,0.06042800098657608,0.05897499993443489,0.059801001101732254,77974,0.0,0.0
2024-05-10 00:00:00+00:00,0.059801001101732254,0.06097399815917015,0.05728200078010559,0.06049700081348419,102182,0.0,0.0
2024-05-11 00:00:00+00:00,0.06049700081348419,0.06056699901819229,0.05960699915885925,0.05999099835753441,87290,0.0,0.0
2024-05-12 00:00:00+00:00,0.05999099835753441,0.06029599905014038,0.05966800078749657,0.05987599864602089,106959,0.0,0.0
2024-05-13 00:00:00+00:00,0.05987599864602089,0.060095999389886856,0.05830699950456619,0.059450000524520874,90027,0.0,0.0
2024-05-14 00:00:00+00:00,0.059450000524520874,0.06002100184559822,0.05422399938106537,0.05497099831700325,99930,0.0,0.0
2024-05-15 00:00:00+00:00,0.05497099831700325,0.05565299838781357,0.05455100163817406,0.05528299883008003,100745,0.0,0.0
2024-05-16 00:00:00+00:00,0.05528299883008003,0.055649999529123306,0.05477900058031082,0.05528600141406059,93785,0.0,0.0
2024-05-17 00:00:00+00:00,0.05528600141406059,0.05541599914431572,0.05152599886059761,0.05253800004720688,95640,0.0,0.0
2024-05-18 00:00:00+00:00,0.05253800004720688,0.05416300147771835,0.05111899971961975,0.053015001118183136,112499,0.0,0.0
2024-05-19 00:00:00+00:00,0.053015001118183136,0.054083000868558884,0.050905998796224594,0.050958000123500824,90240,0.0,0.0
2024-05-20 00:00:00+00:00,0.050958000123500824,0.051982998847961426,0.04861000180244446,0.050574999302625656,99070,0.0,0.0
2024-05-21 00:00:00+00:00,0.050574999302625656,0.05124400183558464,0.04879999905824661,0.04928399994969368,92958,0.0,0.0
2024-05-22 00:00:00+00:00,0.04928399994969368,0.05037299916148186,0.04878100007772446,0.05019700154662132,103078,0.0,0.0
2024-05-23 00:00:00+00:00,0.05019700154662132,0.051975999027490616,0.04937899857759476,0.05129300057888031,97517,0.0,0.0
2024-05-24 00:00:00+00:00,0.05129300057888031,0.0519540011882782,0.0478379987180233,0.05059399828314781,98005,0.0,0.0
2024-05-25 00:00:00+00:00,0.05059399828314781,0.05095899850130081,0.047947999089956284,0.050294000655412674,98697,0.0,0.0
2024-05-26 00:00:00+00:00,0.050294000655412674,0.050436001271009445,0.049639999866485596,0.0500280000269413,95635,0.0,0.0
2024-05-27 00:00:00+00:00,0.0500280000269413,0.05097600072622299,0.04847100004553795,0.050432998687028885,85276,0.0,0.0
2024-05-28 00:00:00+00:00,0.050432998687028885,0.05077499896287918,0.048670001327991486,0.048927001655101776,50158,0.0,0.0
2024-05-29 00:00:00+00:00,0.048927001655101776,0.05003700032830238,0.04871699959039688,0.049045998603105545,65550,0.0,0.0
2024-05-30 00:00:00+00:00,0.049091000109910965,0.051486000418663025,0.04908299818634987,0.05106399953365326,54308,0.0,0.0
2024-05-31 00:00:00+00:00,0.050627000629901886,0.051274001598358154,0.05032699927687645,0.05093099921941757,43576,0.0,0.0
2024-06-01 00:00:00+00:00,0.05093099921941757,0.051343001425266266,0.050728000700473785,0.05095300078392029,324589,0.0,0.0
2024-06-02 00:00:00+00:00,0.05095300078392029,0.051562998443841934,0.0508899986743927,0.05126199871301651,236275,0.0,0.0
2024-06-03 00:00:00+00:00,0.05126199871301651,0.05302700027823448,0.05087900161743164,0.050971001386642456,290080,0.0,0.0
2024-06-04 00:00:00+00:00,0.050971001386642456,0.05109100043773651,0.049286000430583954,0.049341000616550446,350755,0.0,0.0
2024-06-05 00:00:00+00:00,0.049341000616550446,0.04972200095653534,0.04856500029563904,0.048638999462127686,235272,0.0,0.0
2024-06-06 00:00:00+00:00,0.048638999462127686,0.0487079992890358,0.046859998255968094,0.04698500037193298,361113,0.0,0.0
2024-06-07 00:00:00+00:00,0.04693099856376648,0.04723700135946274,0.045715998858213425,0.04574299976229668,263783,0.0,0.0
2024-06-08 00:00:00+00:00,0.04574299976229668,0.046289000660181046,0.04035399854183197,0.04221799969673157,264399,0.0,0.0
2024-06-09 00:00:00+00:00,0.04221799969673157,0.043710000813007355,0.0421999990940094,0.04364499822258949,300012,0.0,0.0
2024-06-10 00:00:00+00:00,0.04364499822258949,0.04375400021672249,0.04286300018429756,0.043418001383543015,314232,0.0,0.0
2024-06-11 00:00:00+00:00,0.043418001383543015,0.04349600151181221,0.04323900118470192,0.043435998260974884,279243,0.0,0.0
2024-06-12 00:00:00+00:00,0.043435998260974884,0.044429998844861984,0.04330400004982948,0.0442189984023571,170363,0.0,0.0
2024-06-13 00:00:00+00:00,0.0442189984023571,0.044273000210523605,0.043726999312639236,0.04388999938964844,321929,0.0,0.0
2024-06-14 00:00:00+00:00,0.04388999938964844,0.043960001319646835,0.04236200079321861,0.04242600128054619,269591,0.0,0.0
2024-06-15 00:00:00+00:00,0.04242600128054619,0.04298900067806244,0.04240399971604347,0.04288500174880028,165424,0.0,0.0
2024-06-16 00:00:00+00:00,0.04288500174880028,0.042994000017642975,0.041159000247716904,0.04143400117754936,291782,0.0,0.0
2024-06-17 00:00:00+00:00,0.04143400117754936,0.04151900112628937,0.0408950001001358,0.0412449985742569,179348,0.0,0.0
2024-06-18 00:00:00+00:00,0.0412449985742569,0.041482001543045044,0.040987998247146606,0.04146600142121315,17448,0.0,0.0
2024-06-19 00:00:00+00:00,0.04146600142121315,0.04168799892067909,0.041294001042842865,0.04157400131225586,30001,0.0,0.0
2024-06-20 00:00:00+00:00,0.04157400131225586,0.04157499969005585,0.04108300060033798,0.04146299883723259,82184,0.0,0.0
2024-06-21 00:00:00+00:00,0.04146299883723259,0.041659001260995865,0.04106200113892555,0.04153500124812126,298772,0.0,0.0
2024-06-22 00:00:00+00:00,0.04153500124812126,0.04162999987602234,0.04038099944591522,0.040474001318216324,320282,0.0,0.0
2024-06-23 00:00:00+00:00,0.040474001318216324,0.040532998740673065,0.040167998522520065,0.04033299908041954,304596,0.0,0.0
2024-06-24 00:00:00+00:00,0.04033299908041954,0.0405299998819828,0.04019799828529358,0.040307000279426575,286552,0.0,0.0
2024-06-25 00:00:00+00:00,0.040307000279426575,0.040654998272657394,0.040178000926971436,0.04037100076675415,280836,0.0,0.0
2024-06-26 00:00:00+00:00,0.04037100076675415,0.04151500016450882,0.04037100076675415,0.04137500002980232,307116,0.0,0.0
2024-06-27 00:00:00+00:00,0.04137500002980232,0.04183100163936615,0.040741998702287674,0.04170000180602074,340712,0.0,0.0
2024-06-28 00:00:00+00:00,0.04170000180602074,0.04200199991464615,0.041517000645399094,0.041940998286008835,281681,0.0,0.0
2024-06-29 00:00:00+00:00,0.041940998286008835,0.0419670008122921,0.041531000286340714,0.041738998144865036,299556,0.0,0.0
2024-06-30 00:00:00+00:00,0.041738998144865036,0.04195699840784073,0.041182998567819595,0.04143400117754936,263405,0.0,0.0
2024-07-01 00:00:00+00:00,0.04143400117754936,0.0419749990105629,0.04126700013875961,0.04191400110721588,291115,0.0,0.0
2024-07-02 00:00:00+00:00,0.04191400110721588,0.04194900020956993,0.041405998170375824,0.04172300174832344,265137,0.0,0.0
2024-07-03 00:00:00+00:00,0.04172300174832344,0.04255000129342079,0.04044700041413307,0.0417260006070137,317226,0.0,0.0
2024-07-04 00:00:00+00:00,0.0417260006070137,0.04195699840784073,0.04152100160717964,0.04190000146627426,321451,0.0,0.0
2024-07-05 00:00:00+00:00,0.04190000146627426,0.04202999919652939,0.04161899909377098,0.04182099923491478,297826,0.0,0.0
2024-07-06 00:00:00+00:00,0.04182099923491478,0.042732998728752136,0.041728999465703964,0.04265899956226349,269597,0.0,0.0
2024-07-07 00:00:00+00:00,0.04265899956226349,0.042746998369693756,0.04164599999785423,0.041808001697063446,299720,0.0,0.0
2024-07-08 00:00:00+00:00,0.041808001697063446,0.04231400042772293,0.04171400144696236,0.042204998433589935,332124,0.0,0.0
2024-07-09 00:00:00+00:00,0.042204998433589935,0.042507998645305634,0.042100001126527786,0.04210999980568886,299766,0.0,0.0
2024-07-10 00:00:00+00:00,0.04210999980568886,0.04214400053024292,0.041676998138427734,0.04191799834370613,341473,0.0,0.0
2024-07-11 00:00:00+00:00,0.04191799834370613,0.04205000028014183,0.041512999683618546,0.04193200170993805,232456,0.0,0.0
2024-07-12 00:00:00+00:00,0.04193200170993805,0.04259900003671646,0.04144499823451042,0.042500000447034836,316578,0.0,0.0
2024-07-13 00:00:00+00:00,0.042500000447034836,0.04308199882507324,0.042417000979185104,0.04301699995994568,322447,0.0,0.0
2024-07-14 00:00:00+00:00,0.04301699995994568,0.043094001710414886,0.04239699989557266,0.042837001383304596,345103,0.0,0.0
2024-07-15 00:00:00+00:00,0.042837001383304596,0.042906999588012695,0.04195500165224075,0.04276200011372566,231807,0.0,0.0
2024-07-16 00:00:00+00:00,0.04276200011372566,0.042854998260736465,0.042027998715639114,0.04263399913907051,304134,0.0,0.0
2024-07-17 00:00:00+00:00,0.04263399913907051,0.04293899983167648,0.04075400158762932,0.04293899983167648,345509,0.0,0.0
2024-07-18 00:00:00+00:00,0.04293899983167648,0.04293899983167648,0.040408000349998474,0.04169600084424019,267874,0.0,0.0
2024-07-19 00:00:00+00:00,0.04169600084424019,0.0419749990105629,0.040863998234272,0.04186699911952019,329824,0.0,0.0
2024-07-20 00:00:00+00:00,0.04186699911952019,0.04194600135087967,0.041016001254320145,0.04134399816393852,205772,0.0,0.0
2024-07-21 00:00:00+00:00,0.04134399816393852,0.04150399938225746,0.04084299877285957,0.04148700088262558,269325,0.0,0.0
2024-07-22 00:00:00+00:00,0.04148700088262558,0.04195399954915047,0.041120998561382294,0.04178500175476074,285448,0.0,0.0
2024-07-23 00:00:00+00:00,0.04178500175476074,0.041905999183654785,0.04108300060033798,0.04132699966430664,277270,0.0,0.0
2024-07-24 00:00:00+00:00,0.04132699966430664,0.041335999965667725,0.040762998163700104,0.04084499925374985,275063,0.0,0.0
2024-07-25 00:00:00+00:00,0.04084499925374985,0.04085699841380119,0.04011400043964386,0.04025999829173088,342413,0.0,0.0
2024-07-26 00:00:00+00:00,0.04025999829173088,0.0411049984395504,0.040031999349594116,0.04100099951028824,258489,0.0,0.0
2024-07-27 00:00:00+00:00,0.04100099951028824,0.041269998997449875,0.040713999420404434,0.04120200127363205,290597,0.0,0.0
2024-07-28 00:00:00+00:00,0.04120200127363205,0.041211001574993134,0.04046899825334549,0.04047900065779686,298479,0.0,0.0
2024-07-29 00:00:00+00:00,0.04047900065779686,0.040720000863075256,0.040382999926805496,0.04044700041413307,290618,0.0,0.0
2024-07-30 00:00:00+00:00,0.04044700041413307,0.04048600047826767,0.039510998874902725,0.039900001138448715,331850,0.0,0.0
2024-07-31 00:00:00+00:00,0.039900001138448715,0.040408000349998474,0.0398700013756752,0.040174998342990875,524724,0.0,0.0
2024-08-01 00:00:00+00:00,0.040174998342990875,0.04051300138235092,0.03852200135588646,0.040502000600099564,382194,0.0,0.0
2024-08-02 00:00:00+00:00,0.040502000600099564,0.04058999940752983,0.03943200036883354,0.039473000913858414,484001,0.0,0.0
2024-08-03 00:00:00+00:00,0.039473000913858414,0.03957299888134003,0.038993000984191895,0.03946100175380707,501302,0.0,0.0
2024-08-04 00:00:00+00:00,0.03946100175380707,0.03951900079846382,0.0385579988360405,0.03918800130486488,548894,0.0,0.0
2024-08-05 00:00:00+00:00,0.03918800130486488,0.039257001131772995,0.0375869981944561,0.03828100115060806,587199,0.0,0.0
2024-08-06 00:00:00+00:00,0.03828100115060806,0.038763001561164856,0.03825400024652481,0.038697998970746994,378991,0.0,0.0
2024-08-07 00:00:00+00:00,0.038697998970746994,0.03875900059938431,0.03800699859857559,0.03854300081729889,545464,0.0,0.0
2024-08-08 00:00:00+00:00,0.03854300081729889,0.03923499956727028,0.03840399906039238,0.03917599841952324,427772,0.0,0.0
2024-08-09 00:00:00+00:00,0.03917599841952324,0.03918800130486488,0.03753399848937988,0.03868800029158592,430497,0.0,0.0
2024-08-10 00:00:00+00:00,0.03868800029158592,0.038770001381635666,0.03835500031709671,0.038718998432159424,457714,0.0,0.0
2024-08-11 00:00:00+00:00,0.038718998432159424,0.038816001266241074,0.03850099816918373,0.03852599859237671,495478,0.0,0.0
2024-08-12 00:00:00+00:00,0.03852599859237671,0.03885500133037567,0.03790700063109398,0.038006000220775604,506709,0.0,0.0
2024-08-13 00:00:00+00:00,0.038006000220775604,0.038662999868392944,0.03799799829721451,0.03864400088787079,544138,0.0,0.0
2024-08-14 00:00:00+00:00,0.03864400088787079,0.03873100131750107,0.03844999894499779,0.03870699927210808,462174,0.0,0.0
2024-08-15 00:00:00+00:00,0.03870699927210808,0.0388839989900589,0.038440000265836716,0.038479000329971313,497808,0.0,0.0
2024-08-16 00:00:00+00:00,0.038479000329971313,0.03852400183677673,0.03768400102853775,0.037971001118421555,491243,0.0,0.0
2024-08-17 00:00:00+00:00,0.037971001118421555,0.03837699815630913,0.03789899870753288,0.03836600109934807,495538,0.0,0.0
2024-08-18 00:00:00+00:00,0.03833699971437454,0.038506001234054565,0.03823300078511238,0.038373999297618866,507610,0.0,0.0
2024-08-19 00:00:00+00:00,0.038373999297618866,0.03863900154829025,0.038336001336574554,0.038617998361587524,529539,0.0,0.0
2024-08-20 00:00:00+00:00,0.038554999977350235,0.03941499814391136,0.03853299841284752,0.039402998983860016,463876,0.0,0.0
2024-08-21 00:00:00+00:00,0.03897500038146973,0.040146999061107635,0.03888599947094917,0.040130000561475754,518092,0.0,0.0
2024-08-22 00:00:00+00:00,0.040130000561475754,0.04045899957418442,0.038277000188827515,0.0391869992017746,461487,0.0,0.0
2024-08-23 00:00:00+00:00,0.0391869992017746,0.04017399996519089,0.037873998284339905,0.04014499858021736,292700,0.0,0.0
2024-08-24 00:00:00+00:00,0.04014499858021736,0.0408100001513958,0.040024999529123306,0.04066900163888931,269618,0.0,0.0
2024-08-25 00:00:00+00:00,0.04066900163888931,0.04068800061941147,0.040063001215457916,0.04019000008702278,352081,0.0,0.0
2024-08-26 00:00:00+00:00,0.04019000008702278,0.04022099822759628,0.03990299999713898,0.03992899879813194,291804,0.0,0.0
2024-08-27 00:00:00+00:00,0.03992899879813194,0.04004700109362602,0.0394739992916584,0.039524998515844345,276439,0.0,0.0
2024-08-28 00:00:00+00:00,0.039524998515844345,0.03956399857997894,0.03890199959278107,0.039299000054597855,285754,0.0,0.0
2024-08-29 00:00:00+00:00,0.039299000054597855,0.039423998445272446,0.03843199834227562,0.03851399943232536,197871,0.0,0.0
2024-08-30 00:00:00+00:00,0.03851399943232536,0.03887199983000755,0.03838000074028969,0.03870600089430809,307820,0.0,0.0
2024-08-31 00:00:00+00:00,0.03870600089430809,0.038996998220682144,0.03868599981069565,0.03882399946451187,272378,0.0,0.0
2024-09-01 00:00:00+00:00,0.03882399946451187,0.03890400007367134,0.03853100165724754,0.038548000156879425,116827,0.0,0.0
2024-09-02 00:00:00+00:00,0.038548000156879425,0.038773998618125916,0.03852200135588646,0.03875799849629402,93693,0.0,0.0
2024-09-03 00:00:00+00:00,0.03875799849629402,0.0387750007212162,0.03854700177907944,0.038610998541116714,99548,0.0,0.0
2024-09-04 00:00:00+00:00,0.038610998541116714,0.0388530008494854,0.03834899887442589,0.03879600018262863,91766,0.0,0.0
2024-09-05 00:00:00+00:00,0.03879600018262863,0.038809001445770264,0.03818799927830696,0.03868500143289566,99200,0.0,0.0
2024-09-06 00:00:00+00:00,0.03868500143289566,0.038906000554561615,0.03821000084280968,0.038722001016139984,101283,0.0,0.0
2024-09-07 00:00:00+00:00,0.038722001016139984,0.03881299868226051,0.03680200129747391,0.038718998432159424,94251,0.0,0.0
2024-09-08 00:00:00+00:00,0.038718998432159424,0.039000000804662704,0.038694001734256744,0.03896699845790863,95214,0.0,0.0
2024-09-09 00:00:00+00:00,0.03896699845790863,0.03911300003528595,0.03887699916958809,0.03906400129199028,96514,0.0,0.0
2024-09-10 00:00:00+00:00,0.03906400129199028,0.03927600011229515,0.03899899870157242,0.03924199938774109,65682,0.0,0.0
2024-09-11 00:00:00+00:00,0.03924199938774109,0.03924199938774109,0.03903999924659729,0.03919300064444542,82116,0.0,0.0
2024-09-12 00:00:00+00:00,0.03919300064444542,0.03924399986863136,0.039000000804662704,0.03905300050973892,96823,0.0,0.0
2024-09-13 00:00:00+00:00,0.03905300050973892,0.040219999849796295,0.039007000625133514,0.039976999163627625,96374,0.0,0.0
2024-09-14 00:00:00+00:00,0.039976999163627625,0.04018799960613251,0.03968299925327301,0.0397690013051033,102525,0.0,0.0
2024-09-15 00:00:00+00:00,0.0397690013051033,0.03985700011253357,0.03853600099682808,0.039719998836517334,96399,0.0,0.0
2024-09-16 00:00:00+00:00,0.039719998836517334,0.03972499817609787,0.03946100175380707,0.03948799893260002,99777,0.0,0.0
2024-09-17 00:00:00+00:00,0.03948799893260002,0.03964899852871895,0.0391170009970665,0.039583999663591385,80518,0.0,0.0
2024-09-18 00:00:00+00:00,0.039583999663591385,0.03959999978542328,0.03924600034952164,0.03939199820160866,97208,0.0,0.0
2024-09-19 00:00:00+00:00,0.03939199820160866,0.039691001176834106,0.039354000240564346,0.0396060012280941,90370,0.0,0.0
2024-09-20 00:00:00+00:00,0.0396060012280941,0.04015300050377846,0.039517998695373535,0.040132999420166016,107287,0.0,0.0
2024-09-21 00:00:00+00:00,0.040132999420166016,0.040376000106334686,0.04002099856734276,0.04029799997806549,115684,0.0,0.0
2024-09-22 00:00:00+00:00,0.04029799997806549,0.040341999381780624,0.040084999054670334,0.040189001709222794,114345,0.0,0.0
2024-09-23 00:00:00+00:00,0.040189001709222794,0.04097599908709526,0.040119998157024384,0.04084699973464012,86687,0.0,0.0
2024-09-24 00:00:00+00:00,0.04084699973464012,0.04119500145316124,0.040789999067783356,0.04112999886274338,115864,0.0,0.0
2024-09-25 00:00:00+00:00,0.04112999886274338,0.041391998529434204,0.041074998676776886,0.041290998458862305,97882,0.0,0.0
2024-09-26 00:00:00+00:00,0.041290998458862305,0.04163699969649315,0.041179001331329346,0.04149800166487694,100260,0.0,0.0
2024-09-27 00:00:00+00:00,0.04149800166487694,0.04200100153684616,0.04149400070309639,0.04189600050449371,99523,0.0,0.0
2024-09-28 00:00:00+00:00,0.04189600050449371,0.042086999863386154,0.041815999895334244,0.04189400002360344,100421,0.0,0.0
2024-09-29 00:00:00+00:00,0.04189400002360344,0.04195199906826019,0.04176200181245804,0.04185999929904938,107111,0.0,0.0
2024-09-30 00:00:00+00:00,0.04184800013899803,0.041854001581668854,0.041384998708963394,0.041384998708963394,97221,0.0,0.0
