,MSE,MAE,RMSE,MAPE,R2
0,0.0008315806054342,0.0226658569880795,0.0288371393420749,0.0416509387404323,0.4241435269672625
1,0.0003031485694202,0.0142101624989188,0.0174111622076245,0.0267420700669259,0.8795144402417929
2,0.0005498455640511,0.0192973972198776,0.0234487859824595,0.0273581995596353,0.7967941236175882
3,0.0008443522372121,0.0217755136794997,0.0290577397127196,0.0308485623492847,0.663313150193982
4,0.0010289245207818,0.0254898352281464,0.0320768533491333,0.0281835260516728,0.8417374032922189
5,0.000992618249883,0.0245083884619852,0.0315058446940103,0.0260888265357671,0.7075669079256233
6,0.0006771591611503,0.0191643201310768,0.0260222820127355,0.0251752965053058,0.6376733698907515
7,0.0003158171781983,0.0121031439251255,0.0177712458257238,0.019431651266571,0.8970342649469395
8,0.0007693408885057,0.0192194255233581,0.0277369949436799,0.0305385976813784,0.5314756757737631
9,0.0004483588877828,0.016011909871528,0.021174486718285,0.0249601003624078,0.7963319866689308
10,0.0002868629172673,0.0138672002134875,0.0169370279939346,0.0219540673500072,0.8255752665413081
11,0.0005087535983293,0.0170912339393124,0.0225555669033033,0.0352977415165178,0.8468235416785684
Mean,0.0006297301981680083,0.01878369897336629,0.02454459414047368,0.028185798165492177,0.7373319714782274
