TIMESTAMP,BABYSOL34174_OPEN_PRICE_USD,BABYSOL34174_HIGH_PRICE_USD,BABYSOL34174_LOW_PRICE_USD,BABYSOL34174_CLOSE_PRICE_USD,BABYSOL34174_VOLUME_USD,BABYSOL34174_DIVIDENDS_USD,BABYSOL34174_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.000299000006634742,0.0003000000142492354,0.00027200000477023423,0.0002739999908953905,3143,0.0,0.0
2024-12-02 00:00:00+00:00,0.0002739999908953905,0.0002739999908953905,0.0002579999854788184,0.0002610000083222985,839,0.0,0.0
2024-12-03 00:00:00+00:00,0.0002610000083222985,0.00029799999902024865,0.0002610000083222985,0.0002859999949578196,1870,0.0,0.0
2024-12-04 00:00:00+00:00,0.0002859999949578196,0.0002899999963119626,0.0002770000137388706,0.00028199999360367656,1978,0.0,0.0
2024-12-05 00:00:00+00:00,0.00028199999360367656,0.0002969999914057553,0.0002770000137388706,0.00028300000121816993,4589,0.0,0.0
2024-12-06 00:00:00+00:00,0.00028700000257231295,0.0002969999914057553,0.0002840000088326633,0.000291000003926456,2395,0.0,0.0
2024-12-07 00:00:00+00:00,0.000291000003926456,0.00029799999902024865,0.0002859999949578196,0.0002899999963119626,878,0.0,0.0
2024-12-08 00:00:00+00:00,0.00028899998869746923,0.000291000003926456,0.0002809999859891832,0.00028300000121816993,3470,0.0,0.0
2024-12-09 00:00:00+00:00,0.00028300000121816993,0.000295000005280599,0.0002579999854788184,0.000295000005280599,547,0.0,0.0
2024-12-10 00:00:00+00:00,0.000295000005280599,0.000295000005280599,0.00025400001322850585,0.00025499999173916876,180,0.0,0.0
2024-12-11 00:00:00+00:00,0.00025499999173916876,0.00029600001289509237,0.0002519999979995191,0.00027099999715574086,3551,0.0,0.0
2024-12-12 00:00:00+00:00,0.00027099999715574086,0.0002809999859891832,0.0002570000069681555,0.0002570000069681555,856,0.0,0.0
2024-12-13 00:00:00+00:00,0.0002570000069681555,0.00028899998869746923,0.00025599999935366213,0.00027600000612437725,1829,0.0,0.0
2024-12-14 00:00:00+00:00,0.00027600000612437725,0.0002770000137388706,0.00025099999038502574,0.00025499999173916876,651,0.0,0.0
2024-12-15 00:00:00+00:00,0.00025499999173916876,0.0002640000020619482,0.0002519999979995191,0.0002640000020619482,367,0.0,0.0
2024-12-16 00:00:00+00:00,0.0002640000020619482,0.00026699999580159783,0.0002469999890308827,0.0002589999930933118,1044,0.0,0.0
2024-12-17 00:00:00+00:00,0.0002589999930933118,0.0002690000110305846,0.00025499999173916876,0.0002690000110305846,3245,0.0,0.0
2024-12-18 00:00:00+00:00,0.0002690000110305846,0.0002690000110305846,0.0002460000105202198,0.0002500000118743628,895,0.0,0.0
2024-12-19 00:00:00+00:00,0.0002500000118743628,0.00025499999173916876,0.00022899999748915434,0.00023299999884329736,435,0.0,0.0
2024-12-20 00:00:00+00:00,0.00023299999884329736,0.00023600000713486224,0.00016799999866634607,0.00020799999765586108,792,0.0,0.0
2024-12-21 00:00:00+00:00,0.00020799999765586108,0.00023600000713486224,0.00019700000120792538,0.00019700000120792538,616,0.0,0.0
2024-12-22 00:00:00+00:00,0.00019700000120792538,0.00021699999342672527,0.00019500000053085387,0.00021699999342672527,738,0.0,0.0
2024-12-23 00:00:00+00:00,0.00021699999342672527,0.0004330000083427876,0.00021699999342672527,0.0002730000123847276,202,0.0,0.0
2024-12-24 00:00:00+00:00,0.0002730000123847276,0.0002730000123847276,0.00022000000171829015,0.0002579999854788184,364,0.0,0.0
2024-12-25 00:00:00+00:00,0.0002579999854788184,0.00038300000596791506,0.0002579999854788184,0.00032500000088475645,152,0.0,0.0
2024-12-26 00:00:00+00:00,0.00035600000410340726,0.00037900000461377203,0.00020300000323913991,0.00020300000323913991,553,0.0,0.0
2024-12-27 00:00:00+00:00,0.00020300000323913991,0.00020300000323913991,0.00018699999782256782,0.00019099999917671084,298,0.0,0.0
2024-12-28 00:00:00+00:00,0.00019099999917671084,0.00021600000036414713,0.00019099999917671084,0.00020900000527035445,782,0.0,0.0
2024-12-29 00:00:00+00:00,0.00020900000527035445,0.0002099999983329326,0.00020599999697878957,0.00020599999697878957,186,0.0,0.0
2024-12-30 00:00:00+00:00,0.00020599999697878957,0.00020599999697878957,0.0002010000025620684,0.0002010000025620684,38,0.0,0.0
2024-12-31 00:00:00+00:00,0.0002010000025620684,0.00020799999765586108,0.00017800000205170363,0.00018099999579135329,486,0.0,0.0
2025-01-01 00:00:00+00:00,0.00018099999579135329,0.00022000000171829015,0.00018099999579135329,0.0002010000025620684,350,0.0,0.0
2025-01-02 00:00:00+00:00,0.0002010000025620684,0.00020700000459328294,0.00019999999494757503,0.00020599999697878957,35,0.0,0.0
2025-01-03 00:00:00+00:00,0.00020599999697878957,0.0002280000044265762,0.00020599999697878957,0.0002280000044265762,843,0.0,0.0
2025-01-04 00:00:00+00:00,0.0002280000044265762,0.00024199999461416155,0.0002229999954579398,0.00023999999393709004,852,0.0,0.0
2025-01-05 00:00:00+00:00,0.00023999999393709004,0.00024300000222865492,0.00023700000019744039,0.00023999999393709004,65,0.0,0.0
2025-01-06 00:00:00+00:00,0.00023999999393709004,0.0002469999890308827,0.0002390000008745119,0.00024500000290572643,78,0.0,0.0
2025-01-07 00:00:00+00:00,0.00024500000290572643,0.0002469999890308827,0.00022000000171829015,0.00022000000171829015,150,0.0,0.0
2025-01-08 00:00:00+00:00,0.00022000000171829015,0.00022000000171829015,0.00020799999765586108,0.00020799999765586108,33,0.0,0.0
2025-01-09 00:00:00+00:00,0.00020799999765586108,0.00021399999968707561,0.00019700000120792538,0.00019700000120792538,719,0.0,0.0
2025-01-10 00:00:00+00:00,0.00019700000120792538,0.0002010000025620684,0.00019700000120792538,0.0002010000025620684,65,0.0,0.0
2025-01-11 00:00:00+00:00,0.0002010000025620684,0.00020300000323913991,0.00015700000221841037,0.00016999999934341758,51,0.0,0.0
2025-01-12 00:00:00+00:00,0.00016999999934341758,0.0001939999929163605,0.00016999999934341758,0.0001939999929163605,303,0.0,0.0
2025-01-13 00:00:00+00:00,0.0001939999929163605,0.0002410000015515834,0.0001740000006975606,0.0002410000015515834,86,0.0,0.0
2025-01-14 00:00:00+00:00,0.0002410000015515834,0.00024300000222865492,0.0002010000025620684,0.0002010000025620684,37,0.0,0.0
2025-01-15 00:00:00+00:00,0.0002010000025620684,0.0002099999983329326,0.0002010000025620684,0.0002099999983329326,19,0.0,0.0
2025-01-16 00:00:00+00:00,0.0002099999983329326,0.00021499999274965376,0.00017800000205170363,0.00019299999985378236,71,0.0,0.0
2025-01-17 00:00:00+00:00,0.00019200000679120421,0.00021800000104121864,0.0001849999971454963,0.00021399999968707561,89,0.0,0.0
2025-01-18 00:00:00+00:00,0.00021399999968707561,0.00026599998818710446,0.00020300000323913991,0.00020599999697878957,1006,0.0,0.0
2025-01-19 00:00:00+00:00,0.00020599999697878957,0.0003380000125616789,0.00020599999697878957,0.00023799999326001853,1551,0.0,0.0
2025-01-20 00:00:00+00:00,0.00023799999326001853,0.0002690000110305846,0.00021600000036414713,0.00022000000171829015,430,0.0,0.0
2025-01-21 00:00:00+00:00,0.00022000000171829015,0.00022899999748915434,0.0002099999983329326,0.00022400000307243317,293,0.0,0.0
2025-01-22 00:00:00+00:00,0.00022400000307243317,0.00022400000307243317,0.00021100000594742596,0.00021100000594742596,225,0.0,0.0
2025-01-23 00:00:00+00:00,0.00021100000594742596,0.00029799999902024865,0.00020700000459328294,0.000295000005280599,82,0.0,0.0
