TIMESTAMP,PI16193_OPEN_PRICE_USD,PI16193_HIGH_PRICE_USD,PI16193_LOW_PRICE_USD,PI16193_CLOSE_PRICE_USD,PI16193_VOLUME_USD,PI16193_DIVIDENDS_USD,PI16193_STOCK_SPLITS_USD
2022-12-29 00:00:00+00:00,13.096056938171387,55.94451141357422,10.85076904296875,48.61509704589844,17150675,0.0,0.0
2022-12-30 00:00:00+00:00,48.60173416137695,330.6516418457031,3.964308023452759,14.816533088684082,51727928,0.0,0.0
2022-12-31 00:00:00+00:00,14.820287704467773,317.7559814453125,14.527524948120117,244.3885498046875,23536415,0.0,0.0
2023-01-01 00:00:00+00:00,244.37863159179688,246.0868377685547,153.05909729003906,186.14332580566406,26171414,0.0,0.0
2023-01-02 00:00:00+00:00,186.20436096191406,188.68756103515625,150.45205688476562,151.00677490234375,38706171,0.0,0.0
2023-01-03 00:00:00+00:00,150.9544219970703,151.5965118408203,70.75823211669922,72.93971252441406,30589713,0.0,0.0
2023-01-04 00:00:00+00:00,73.2964859008789,158.94630432128906,73.2964859008789,101.72351837158203,39639104,0.0,0.0
2023-01-05 00:00:00+00:00,101.68841552734375,124.29735565185547,90.33234405517578,100.42825317382812,13956307,0.0,0.0
2023-01-06 00:00:00+00:00,100.29884338378906,109.74575805664062,95.716552734375,101.91871643066406,6933450,0.0,0.0
2023-01-07 00:00:00+00:00,101.97296905517578,107.35331726074219,100.00541687011719,100.84088134765625,4477590,0.0,0.0
2023-01-08 00:00:00+00:00,100.85488891601562,102.5676498413086,90.5434341430664,92.650390625,4057748,0.0,0.0
2023-01-09 00:00:00+00:00,92.71928405761719,99.60865020751953,81.84899139404297,83.8745346069336,4821868,0.0,0.0
2023-01-10 00:00:00+00:00,83.87801361083984,87.47340393066406,56.766021728515625,72.30322265625,4480662,0.0,0.0
2023-01-11 00:00:00+00:00,72.30892181396484,72.754150390625,56.66324234008789,57.49542236328125,4320086,0.0,0.0
2023-01-12 00:00:00+00:00,55.864295959472656,59.87654113769531,51.635807037353516,54.88893508911133,4392766,0.0,0.0
2023-01-13 00:00:00+00:00,54.890167236328125,73.88174438476562,50.76603317260742,73.44770050048828,3203144,0.0,0.0
