TIMESTAMP,JWIF_OPEN_PRICE_USD,JWIF_HIGH_PRICE_USD,JWIF_LOW_PRICE_USD,JWIF_CLOSE_PRICE_USD,JWIF_VOLUME_USD,JWIF_DIVIDENDS_USD,JWIF_STOCK_SPLITS_USD
2024-06-27 00:00:00+00:00,0.150751993060112,0.15983599424362183,0.14074699580669403,0.14074699580669403,8898,0.0,0.0
2024-06-28 00:00:00+00:00,0.14074699580669403,0.14074699580669403,0.1376029998064041,0.13772200047969818,55,0.0,0.0
2024-06-29 00:00:00+00:00,0.13772200047969818,0.13772299885749817,0.11456699669361115,0.13388100266456604,10979,0.0,0.0
2024-06-30 00:00:00+00:00,0.13388100266456604,0.13738800585269928,0.13388100266456604,0.13738800585269928,11,0.0,0.0
2024-07-01 00:00:00+00:00,0.13738800585269928,0.1716500073671341,0.13738800585269928,0.1716500073671341,16835,0.0,0.0
2024-07-02 00:00:00+00:00,0.1716500073671341,0.19676800072193146,0.16913899779319763,0.16913899779319763,5621,0.0,0.0
2024-07-03 00:00:00+00:00,0.16913899779319763,0.16936899721622467,0.14521999657154083,0.15415699779987335,44428,0.0,0.0
2024-07-04 00:00:00+00:00,0.15415699779987335,0.178289994597435,0.14723999798297882,0.17742300033569336,10007,0.0,0.0
2024-07-05 00:00:00+00:00,0.17742300033569336,0.17742300033569336,0.16275499761104584,0.16275499761104584,2,0.0,0.0
2024-07-06 00:00:00+00:00,0.16275499761104584,0.16276399791240692,0.16275499761104584,0.1627579927444458,2,0.0,0.0
2024-07-07 00:00:00+00:00,0.1627579927444458,0.16835500299930573,0.16258199512958527,0.16258199512958527,50104,0.0,0.0
2024-07-08 00:00:00+00:00,0.16258199512958527,0.16258199512958527,0.12841300666332245,0.1590079963207245,29704,0.0,0.0
2024-07-09 00:00:00+00:00,0.1590079963207245,0.15928199887275696,0.14063499867916107,0.15928199887275696,9101,0.0,0.0
2024-07-10 00:00:00+00:00,0.15928199887275696,0.15928199887275696,0.14655600488185883,0.15013299882411957,19386,0.0,0.0
2024-07-11 00:00:00+00:00,0.15013299882411957,0.15802699327468872,0.14744800329208374,0.15502099692821503,32484,0.0,0.0
2024-07-12 00:00:00+00:00,0.15558600425720215,0.15662899613380432,0.14411400258541107,0.15292100608348846,46521,0.0,0.0
2024-07-13 00:00:00+00:00,0.15335600078105927,0.1547659933567047,0.1509300023317337,0.15179899334907532,58586,0.0,0.0
2024-07-14 00:00:00+00:00,0.15179899334907532,0.15492500364780426,0.15070100128650665,0.1526309996843338,69439,0.0,0.0
2024-07-15 00:00:00+00:00,0.15271100401878357,0.154666006565094,0.15123699605464935,0.1533530056476593,57107,0.0,0.0
2024-07-16 00:00:00+00:00,0.1533530056476593,0.15411999821662903,0.14996600151062012,0.1507750004529953,53813,0.0,0.0
2024-07-17 00:00:00+00:00,0.1507750004529953,0.1528729945421219,0.14985699951648712,0.15197600424289703,23906,0.0,0.0
2024-07-18 00:00:00+00:00,0.15140600502490997,0.1533920019865036,0.14764699339866638,0.14954300224781036,29573,0.0,0.0
2024-07-19 00:00:00+00:00,0.14954300224781036,0.15059900283813477,0.1481660008430481,0.1481660008430481,26879,0.0,0.0
2024-07-20 00:00:00+00:00,0.1481660008430481,0.15054599940776825,0.14813600480556488,0.14931100606918335,27493,0.0,0.0
2024-07-21 00:00:00+00:00,0.14931100606918335,0.15038299560546875,0.14394499361515045,0.14394499361515045,22095,0.0,0.0
2024-07-22 00:00:00+00:00,0.14435899257659912,0.14515499770641327,0.14233000576496124,0.1429090052843094,24548,0.0,0.0
2024-07-23 00:00:00+00:00,0.1429090052843094,0.14587099850177765,0.14191700518131256,0.14457200467586517,28595,0.0,0.0
2024-07-24 00:00:00+00:00,0.14457200467586517,0.1463800072669983,0.14273500442504883,0.14465700089931488,27023,0.0,0.0
2024-07-25 00:00:00+00:00,0.14465700089931488,0.14659200608730316,0.14422400295734406,0.1449580043554306,25948,0.0,0.0
2024-07-26 00:00:00+00:00,0.1449580043554306,0.14736199378967285,0.14396199584007263,0.1462080031633377,25878,0.0,0.0
2024-07-27 00:00:00+00:00,0.1462080031633377,0.15101300179958344,0.14615599811077118,0.15015000104904175,25124,0.0,0.0
2024-07-28 00:00:00+00:00,0.15015000104904175,0.18529799580574036,0.06813099980354309,0.11340499669313431,383837,0.0,0.0
2024-07-29 00:00:00+00:00,0.11340499669313431,0.13689899444580078,0.11317600309848785,0.12323100119829178,70920,0.0,0.0
2024-07-30 00:00:00+00:00,0.12337300181388855,0.12390299886465073,0.09262999892234802,0.09493999928236008,70189,0.0,0.0
2024-07-31 00:00:00+00:00,0.09493999928236008,0.1388770043849945,0.09064099937677383,0.10433799773454666,53598,0.0,0.0
2024-08-01 00:00:00+00:00,0.10433799773454666,0.13711300492286682,0.0892539992928505,0.11002899706363678,136511,0.0,0.0
2024-08-02 00:00:00+00:00,0.11197900027036667,0.11784899979829788,0.05919500067830086,0.06450700014829636,151421,0.0,0.0
2024-08-03 00:00:00+00:00,0.06450700014829636,0.07051800191402435,0.023117000237107277,0.02332399971783161,50599,0.0,0.0
2024-08-04 00:00:00+00:00,0.02332399971783161,0.026840999722480774,0.02130500040948391,0.023607999086380005,38038,0.0,0.0
2024-08-05 00:00:00+00:00,0.023993000388145447,0.033532001078128815,0.021617000922560692,0.022887999191880226,37083,0.0,0.0
2024-08-06 00:00:00+00:00,0.022887999191880226,0.024589000269770622,0.020114000886678696,0.024297000840306282,12307,0.0,0.0
