TIMESTAMP,VINU15270_OPEN_PRICE_USD,VINU15270_HIGH_PRICE_USD,VINU15270_LOW_PRICE_USD,VINU15270_CLOSE_PRICE_USD,VINU15270_VOLUME_USD,VINU15270_DIVIDENDS_USD,VINU15270_STOCK_SPLITS_USD
2022-01-31 00:00:00+00:00,,,,0.0,1116189,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,1069629,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,808372,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,637778,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,851234,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,1023264,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,948064,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,962756,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,1079309,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,1130083,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,846566,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,834744,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,1140548,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,1173270,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,1151533,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,1213157,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,1287254,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,1080037,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,298819,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,242818,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,263112,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,246969,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,294088,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,246032,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,299807,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,311717,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,320958,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,367944,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,370361,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,354642,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,394437,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,433843,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,426627,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,494746,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,515493,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,752268,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,862467,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,721436,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,482841,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,397050,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,349489,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,301532,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,328357,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,339573,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,383438,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,364837,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,395999,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,484349,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,514958,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,542031,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,583119,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,611993,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,562235,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,459616,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,443646,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,3308248,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,3958551,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,4164222,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,7502826,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,7013702,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,6127762,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,4893172,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,3266682,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,2615099,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,2964432,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,2921766,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,1553414,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,1191736,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,1215030,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,1452747,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,996553,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,795166,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,694103,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,716121,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,995968,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,1157642,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,1842806,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,1797660,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,1241543,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,1020844,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,1110020,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,895610,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,1380727,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,1323353,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,1068303,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,1215511,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,1771537,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,2108305,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,1853399,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,1641930,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,1654242,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,2447948,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,3086401,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,2963187,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,3048263,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,2988260,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,3604074,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,3343766,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,2934633,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,2250873,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,1817128,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,1387031,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,1656816,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,1426502,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,1841138,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,2102440,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,1649847,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,1555853,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,1569631,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,1285489,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,1242426,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,1957466,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,2802856,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,1858525,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,2187008,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,1670239,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,1269693,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,1239677,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,1756828,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,1479483,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,1282940,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,1741900,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,1769409,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,1968270,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,1929845,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,2281343,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,2535231,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,2049875,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,1539143,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,1788278,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,3331536,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,2755984,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,1729778,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,1502256,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,1485575,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,2419634,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,2125894,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,1692774,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,1476113,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,1631931,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,1441022,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,1094428,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,1276969,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,1270372,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,2070345,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,2425933,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,2176259,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,2091383,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,2048043,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,2066974,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,1528501,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,1479089,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,2308739,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,2090047,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,2711043,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,2206217,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,3176994,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,2860500,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,2509324,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,2434850,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,1926045,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,2715721,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,2738858,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,2494649,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,2414085,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,2366631,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,2317982,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,2084846,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,2159816,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,2215402,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,2397996,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,2261500,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,2058260,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,1705031,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,1795178,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,1748141,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,2086354,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,2167152,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,2181295,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,1843648,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,2114417,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,2275143,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,2329125,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,2405511,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,2096564,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,1981732,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,2364426,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,1892750,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,1528363,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,1756593,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,2093836,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,1409751,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,1398125,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,1585063,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,1459655,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,1370224,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,1353039,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,1931706,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,2644262,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,2359239,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,3115057,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,1739722,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,2146903,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,2251044,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,2624900,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,3660135,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,4501174,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,2617499,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,2152274,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,2003036,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,3916358,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,7242200,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,3559855,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,3003924,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,4406655,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,4601512,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,2709430,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,4672684,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,4036771,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,3358194,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,3887458,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,3503381,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,2770783,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,3246925,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,3047578,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,3014098,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,3920295,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,3657295,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,2772182,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,3038953,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,3012227,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,2791403,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,2631411,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,2911627,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,2669527,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,2634639,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,2247952,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,1970717,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,2022570,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,1713919,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,1618854,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,1401171,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,2157373,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,1593554,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,1669425,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,1542215,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,1471710,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,1368995,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,1875146,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,1990138,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,1847826,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,2225178,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,1997291,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,2032928,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,2072899,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,2048923,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,2089553,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,2158638,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,2105040,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,2141291,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,2037121,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,1965672,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,2096452,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,1849419,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,2569845,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,2312612,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,1959793,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,1879210,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,1936497,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,1942934,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,2086837,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,2652206,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,2097443,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,2262578,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,2323456,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,3066743,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,2139770,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,2298757,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,2114732,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,2275220,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,2131486,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,4901742,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,2578653,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,2820288,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,2569036,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,2393924,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,2441762,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,2435367,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,2600867,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,2330902,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,2365871,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,2489815,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,2528700,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,2623149,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,2514695,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,2302021,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,2266143,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,3273210,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,4199259,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,2085340,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,2063743,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,2097890,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,2008591,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,1995338,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,1567870,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,1400361,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,1648488,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,1637752,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,1837028,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,1718004,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,1649190,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,1630056,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,1693757,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,1519131,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,2013138,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,1991293,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,1903567,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,1953695,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,1923249,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,1747886,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,1695573,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,1656941,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,1481408,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,1970274,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,1674411,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,1578536,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,1608276,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,1727617,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,1621419,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,1756466,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,1692146,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,1755047,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,1778007,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,1741863,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,2562366,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,1782601,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,2237500,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,1914046,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,2150868,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,2004327,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,1751475,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,1595604,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,1387539,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,1733373,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,1704934,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,1819864,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,1892568,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,2090327,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,1880212,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,1744967,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,4208694,0.0,0.0
