TIMESTAMP,JAM35252_OPEN_PRICE_USD,JAM35252_HIGH_PRICE_USD,JAM35252_LOW_PRICE_USD,JAM35252_CLOSE_PRICE_USD,JAM35252_VOLUME_USD,JAM35252_DIVIDENDS_USD,JAM35252_STOCK_SPLITS_USD
2025-03-07 00:00:00+00:00,0.0026650000363588333,0.002739999908953905,0.0021430000197142363,0.0022350000217556953,19106,0.0,0.0
2025-03-08 00:00:00+00:00,0.0022350000217556953,0.0025319999549537897,0.0019779999274760485,0.0025309999473392963,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.0025309999473392963,0.0029279999434947968,0.001446999958716333,0.0014509999891743064,6007,0.0,0.0
2025-03-10 00:00:00+00:00,0.0014509999891743064,0.002429000101983547,0.00133200001437217,0.001838000025600195,0,0.0,0.0
2025-03-11 00:00:00+00:00,0.001838000025600195,0.0019109999993816018,0.0013170000165700912,0.0013800000306218863,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.0013800000306218863,0.001762000028975308,0.0012669999850913882,0.0016430000541731715,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.0016430000541731715,0.0018350000027567148,0.0016169999726116657,0.0016400000313296914,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.0016400000313296914,0.0018260000506415963,0.0015300000086426735,0.0018029999919235706,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.0018029999919235706,0.0020210000220686197,0.001246000058017671,0.001246000058017671,5820,0.0,0.0
2025-03-16 00:00:00+00:00,0.001246000058017671,0.0014009999576956034,0.0009560000034980476,0.0013989999424666166,7589,0.0,0.0
2025-03-17 00:00:00+00:00,0.0013989999424666166,0.002211000071838498,0.0013859999598935246,0.0020830000285059214,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.0020830000285059214,0.0020830000285059214,0.0014639999717473984,0.001474000047892332,10868,0.0,0.0
2025-03-19 00:00:00+00:00,0.001474000047892332,0.001927000004798174,0.001446999958716333,0.001927000004798174,14485,0.0,0.0
2025-03-20 00:00:00+00:00,0.001927000004798174,0.003123000031337142,0.0018749999580904841,0.003103999886661768,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.003103999886661768,0.004046999849379063,0.003103999886661768,0.0037299999967217445,18966,0.0,0.0
2025-03-22 00:00:00+00:00,0.0037299999967217445,0.0039530000649392605,0.0022869999520480633,0.003346000099554658,2781,0.0,0.0
2025-03-23 00:00:00+00:00,0.003346000099554658,0.0036319999489933252,0.0008820000221021473,0.0009449999779462814,278,0.0,0.0
2025-03-24 00:00:00+00:00,0.0009449999779462814,0.002369999885559082,0.0009449999779462814,0.0023580000270158052,68710,0.0,0.0
2025-03-25 00:00:00+00:00,0.0023580000270158052,0.0030189999379217625,0.0022720000706613064,0.0025510000996291637,47827,0.0,0.0
2025-03-26 00:00:00+00:00,0.0025510000996291637,0.003765000030398369,0.0024429999757558107,0.0034910000395029783,46240,0.0,0.0
2025-03-27 00:00:00+00:00,0.0034910000395029783,0.004532999824732542,0.0034459999296814203,0.004176000133156776,72796,0.0,0.0
