TIMESTAMP,VAI8479_OPEN_PRICE_USD,VAI8479_HIGH_PRICE_USD,VAI8479_LOW_PRICE_USD,VAI8479_CLOSE_PRICE_USD,VAI8479_VOLUME_USD,VAI8479_DIVIDENDS_USD,VAI8479_STOCK_SPLITS_USD
2021-04-21 00:00:00+00:00,1.921010971069336,2.2785251140594482,1.819838047027588,2.054313898086548,1833061,0.0,0.0
2021-04-22 00:00:00+00:00,2.056217908859253,2.2569119930267334,1.6877479553222656,1.7381060123443604,1276837,0.0,0.0
2021-04-23 00:00:00+00:00,1.736598014831543,1.8075599670410156,1.5419490337371826,1.7984780073165894,1173503,0.0,0.0
2021-04-24 00:00:00+00:00,1.7975980043411255,1.7995359897613525,1.550307035446167,1.6087989807128906,1014347,0.0,0.0
2021-04-25 00:00:00+00:00,1.606793999671936,1.6243089437484741,1.3399039506912231,1.4065330028533936,1014315,0.0,0.0
2021-04-26 00:00:00+00:00,1.4079569578170776,1.7000759840011597,1.4007669687271118,1.5764950513839722,1038254,0.0,0.0
2021-04-27 00:00:00+00:00,1.5756980180740356,1.6145579814910889,1.5162409543991089,1.5667330026626587,716366,0.0,0.0
2021-04-28 00:00:00+00:00,1.567553997039795,1.574887990951538,1.3651269674301147,1.4220119714736938,930598,0.0,0.0
2021-04-29 00:00:00+00:00,1.4237060546875,1.54933500289917,1.3947679996490479,1.4880529642105103,997085,0.0,0.0
2021-04-30 00:00:00+00:00,1.4877530336380005,1.5840389728546143,1.4730839729309082,1.5004249811172485,1285586,0.0,0.0
2021-05-01 00:00:00+00:00,1.5003210306167603,1.6566799879074097,1.4379750490188599,1.615684986114502,1110681,0.0,0.0
2021-05-02 00:00:00+00:00,1.6153559684753418,2.249998092651367,1.5919480323791504,2.1170990467071533,2679972,0.0,0.0
2021-05-03 00:00:00+00:00,2.1215789318084717,2.422084093093872,1.8739540576934814,1.9725760221481323,2484450,0.0,0.0
2021-05-04 00:00:00+00:00,1.975970983505249,1.981266975402832,1.5515259504318237,1.5712549686431885,1485079,0.0,0.0
