TIMESTAMP,MIND32510_OPEN_PRICE_USD,MIND32510_HIGH_PRICE_USD,MIND32510_LOW_PRICE_USD,MIND32510_CLOSE_PRICE_USD,MIND32510_VOLUME_USD,MIND32510_DIVIDENDS_USD,MIND32510_STOCK_SPLITS_USD
2024-08-01 00:00:00+00:00,2.099999983329326e-05,2.9000000722589903e-05,1.2999999853491317e-05,2.9000000722589903e-05,1120892,0.0,0.0
2024-08-02 00:00:00+00:00,2.8000000384054147e-05,3.7999998312443495e-05,2.300000051036477e-05,2.9000000722589903e-05,520542,0.0,0.0
2024-08-03 00:00:00+00:00,2.9000000722589903e-05,3.7000001611886546e-05,2.8000000384054147e-05,3.199999991920777e-05,309789,0.0,0.0
2024-08-04 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.8000000384054147e-05,3.199999991920777e-05,160789,0.0,0.0
2024-08-05 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,1.9999999494757503e-05,2.5999999706982635e-05,218145,0.0,0.0
2024-08-06 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.499999936844688e-05,201958,0.0,0.0
2024-08-07 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.300000051036477e-05,2.4000000848900527e-05,155299,0.0,0.0
2024-08-08 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.300000051036477e-05,2.4000000848900527e-05,108134,0.0,0.0
2024-08-09 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.700000029813964e-05,1.9999999494757503e-05,146842,0.0,0.0
2024-08-10 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.4000000192027073e-05,230203,0.0,0.0
2024-08-11 00:00:00+00:00,1.4000000192027073e-05,6.70000008540228e-05,1.4000000192027073e-05,5.400000009103678e-05,2178382,0.0,0.0
2024-08-12 00:00:00+00:00,5.500000042957254e-05,0.00014800000644754618,4.999999873689376e-05,0.00012399999832268804,5209075,0.0,0.0
2024-08-13 00:00:00+00:00,0.0001230000052601099,0.00017699999443721026,0.00010699999984353781,0.00013000000035390258,5145609,0.0,0.0
2024-08-14 00:00:00+00:00,0.00013099999341648072,0.00014800000644754618,7.000000186963007e-05,8.600000001024455e-05,4845814,0.0,0.0
2024-08-15 00:00:00+00:00,9.200000204145908e-05,9.7999996796716e-05,4.8999998398358e-05,5.900000178371556e-05,2474865,0.0,0.0
2024-08-16 00:00:00+00:00,5.6000000768108293e-05,9.000000136438757e-05,5.0999999075429514e-05,8.099999831756577e-05,1551981,0.0,0.0
2024-08-17 00:00:00+00:00,7.899999764049426e-05,0.00010299999848939478,7.200000254670158e-05,9.40000027185306e-05,1796281,0.0,0.0
2024-08-18 00:00:00+00:00,9.7999996796716e-05,0.00010900000052060932,8.800000068731606e-05,9.40000027185306e-05,1919325,0.0,0.0
2024-08-19 00:00:00+00:00,9.40000027185306e-05,0.0001500000071246177,7.899999764049426e-05,8.299999899463728e-05,2584513,0.0,0.0
2024-08-20 00:00:00+00:00,8.299999899463728e-05,9.200000204145908e-05,7.200000254670158e-05,7.400000322377309e-05,675660,0.0,0.0
2024-08-21 00:00:00+00:00,7.400000322377309e-05,8.499999967170879e-05,6.0999998822808266e-05,7.500000356230885e-05,826152,0.0,0.0
2024-08-22 00:00:00+00:00,7.599999662488699e-05,8.099999831756577e-05,7.300000288523734e-05,7.699999696342275e-05,328795,0.0,0.0
2024-08-23 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,7.200000254670158e-05,7.500000356230885e-05,278142,0.0,0.0
2024-08-24 00:00:00+00:00,7.500000356230885e-05,8.600000001024455e-05,7.100000220816582e-05,7.100000220816582e-05,415977,0.0,0.0
2024-08-25 00:00:00+00:00,7.300000288523734e-05,7.699999696342275e-05,6.900000153109431e-05,7.300000288523734e-05,293231,0.0,0.0
2024-08-26 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.199999916134402e-05,6.399999983841553e-05,233126,0.0,0.0
2024-08-27 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,4.8000001697801054e-05,4.8000001697801054e-05,385918,0.0,0.0
2024-08-28 00:00:00+00:00,4.8000001697801054e-05,5.700000110664405e-05,4.8000001697801054e-05,4.999999873689376e-05,215375,0.0,0.0
2024-08-29 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,3.600000127335079e-05,3.899999865097925e-05,257247,0.0,0.0
2024-08-30 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.199999991920777e-05,3.300000025774352e-05,166902,0.0,0.0
2024-08-31 00:00:00+00:00,3.300000025774352e-05,4.400000034365803e-05,3.300000025774352e-05,3.7000001611886546e-05,278598,0.0,0.0
2024-09-01 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.199999991920777e-05,3.199999991920777e-05,116820,0.0,0.0
2024-09-02 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.9999999242136255e-05,3.300000025774352e-05,131841,0.0,0.0
2024-09-03 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.9000000722589903e-05,2.9999999242136255e-05,99736,0.0,0.0
2024-09-04 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.8000000384054147e-05,2.9999999242136255e-05,76051,0.0,0.0
2024-09-05 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.5999999706982635e-05,2.700000004551839e-05,85275,0.0,0.0
2024-09-06 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.499999936844688e-05,2.499999936844688e-05,101607,0.0,0.0
2024-09-07 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,72695,0.0,0.0
2024-09-08 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,57487,0.0,0.0
2024-09-09 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.8000000384054147e-05,56501,0.0,0.0
2024-09-10 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.9000000722589903e-05,53965,0.0,0.0
2024-09-11 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.8000000384054147e-05,51605,0.0,0.0
2024-09-12 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.700000004551839e-05,2.8000000384054147e-05,53093,0.0,0.0
2024-09-13 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.499999936844688e-05,2.9999999242136255e-05,95451,0.0,0.0
2024-09-14 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,69318,0.0,0.0
2024-09-15 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.700000004551839e-05,2.700000004551839e-05,59284,0.0,0.0
2024-09-16 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.700000004551839e-05,2.9000000722589903e-05,72235,0.0,0.0
