TIMESTAMP,SIMPSON_OPEN_PRICE_USD,SIMPSON_HIGH_PRICE_USD,SIMPSON_LOW_PRICE_USD,SIMPSON_CLOSE_PRICE_USD,SIMPSON_VOLUME_USD,SIMPSON_DIVIDENDS_USD,SIMPSON_STOCK_SPLITS_USD
2023-06-06 00:00:00+00:00,,,,0.0,1200596,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,997169,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,877195,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,771136,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,1097110,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,1292285,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,1192417,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,1156387,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,1573817,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,3048767,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,2568518,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,2329092,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,1330175,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,1028285,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,1047569,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,1285330,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,928334,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,967358,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,1145411,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,892028,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,754332,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,827874,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,1490348,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,1000147,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,882581,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,1045868,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,927620,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,935392,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,908059,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,850399,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,724123,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,1245466,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,847066,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,723607,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,893104,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,902174,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,1081846,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,1376080,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,828972,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,842417,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,758187,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,745999,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,648034,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,1208831,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,715413,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,694831,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,594335,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,578745,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,611396,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,1006418,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,655203,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,650565,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,594746,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,680826,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,625010,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,504061,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,659622,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,652480,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,636682,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,656048,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,601077,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,440772,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,574360,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,579401,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,631328,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,596732,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,683089,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,632007,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,589581,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,726326,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,581468,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,489323,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,528891,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,590420,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,693473,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,869356,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,595904,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,654390,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,695240,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,638829,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,617614,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,556079,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,562927,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,533665,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,612258,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,597794,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,642245,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,439518,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,646104,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,296629,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,363459,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,365655,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,334729,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,406551,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,497256,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,397761,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,408942,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,393434,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,442923,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,450259,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,401163,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,451553,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,385434,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,362608,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,239899,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,135608,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,105831,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,52053,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,222167,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,299705,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,287373,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,331267,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,305987,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,339988,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,303413,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,444228,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,311559,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,263449,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,277514,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,303786,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,331297,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,302657,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,268325,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,357395,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,281811,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,253386,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,381207,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,323735,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,366602,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,265479,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,325189,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,297734,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,332282,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,340271,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,365982,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,296988,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,347702,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,394147,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,343816,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,329152,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,317843,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,345902,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,364622,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,349899,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,333508,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,332980,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,663128,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,399651,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,334097,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,376060,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,822347,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,436287,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,398474,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,372775,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,393066,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,395005,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,332504,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,285590,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,283317,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,350238,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,330701,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,339567,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,385647,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,337734,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,349327,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,292500,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,355387,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,366328,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,293605,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,346648,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,335876,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,277272,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,326320,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,317470,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,311312,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,308756,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,325075,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,367843,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,311937,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,321556,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,351467,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,344455,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,385437,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,706614,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,1437932,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,546277,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,410200,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,769196,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,964560,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,838469,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,858287,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,511427,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,430092,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,387889,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,405072,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,328193,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,408642,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,399338,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,415670,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,357356,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,354965,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,401357,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,413071,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,312164,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,373202,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,301928,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,424025,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,322082,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,320658,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,398577,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,375023,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,367189,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,312686,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,320831,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,344361,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,393892,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,348946,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,350401,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,359682,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,328913,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,369925,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,440580,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,480004,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,626408,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,436481,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,354601,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,328996,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,323435,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,392627,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,1306840,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,1338760,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,1046304,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,565774,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,426304,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,458936,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,450020,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,401740,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,431060,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,401798,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,386223,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,413033,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,346874,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,392978,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,407438,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,406477,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,308719,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,352064,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,288756,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,378117,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,299726,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,346142,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,431315,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,322234,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,368150,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,361661,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,300811,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,339117,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,275720,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,375044,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,402517,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,337731,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,483784,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,395177,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,402861,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,417828,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,339549,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,421919,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,554857,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,360865,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,429474,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,434595,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,73119,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,70105,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,82566,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,62998,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,133385,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,108809,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,118527,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,48837,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,54856,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,99214,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,77295,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,78763,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,40153,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,42671,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,35015,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,37895,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,23556,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,58170,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,30902,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,35246,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,48220,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,51742,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,41196,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,35329,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,70465,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,50381,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,45314,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,40292,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,48432,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,72537,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,88036,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,42844,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,21629,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,237966,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,139207,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,65569,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,67125,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,42035,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,38947,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,13415,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,37901,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,15683,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,13461,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,16092,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,85808,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,83409,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,316957,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,2024544,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,762074,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,617168,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,261813,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,272525,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,132524,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,87596,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,139646,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,143721,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,181536,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,102938,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,124326,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,60914,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,102288,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,393279,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,684792,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,335053,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,245852,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,123796,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,105423,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,154016,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,147984,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,147089,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,153353,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,92395,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,64007,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,68264,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,96527,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,160699,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,119768,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,63576,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,171131,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,329756,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,96370,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,95381,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,59678,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,55103,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,93944,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,59390,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,24610,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,37015,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,21327,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,35137,0.0,0.0
