TIMESTAMP,DMTR_OPEN_PRICE_USD,DMTR_HIGH_PRICE_USD,DMTR_LOW_PRICE_USD,DMTR_CLOSE_PRICE_USD,DMTR_VOLUME_USD,DMTR_DIVIDENDS_USD,DMTR_STOCK_SPLITS_USD
2021-09-22 00:00:00+00:00,4.792792797088623,4.931972026824951,4.761084079742432,4.931972026824951,9461709,0.0,0.0
2021-09-23 00:00:00+00:00,4.898746967315674,5.1565070152282715,3.106245994567871,4.137561798095703,2969109,0.0,0.0
2021-09-24 00:00:00+00:00,4.137400150299072,4.137400150299072,3.196129083633423,3.232809066772461,372083,0.0,0.0
2021-09-25 00:00:00+00:00,3.2327499389648438,3.613508939743042,3.1927618980407715,3.3254189491271973,204937,0.0,0.0
2021-09-26 00:00:00+00:00,3.325443983078003,3.3910770416259766,3.1952450275421143,3.252984046936035,368447,0.0,0.0
2021-09-27 00:00:00+00:00,3.2657558917999268,3.422321081161499,3.1036911010742188,3.2636899948120117,1003654,0.0,0.0
2021-09-28 00:00:00+00:00,3.26369309425354,3.3364410400390625,3.1311120986938477,3.2614829540252686,1155919,0.0,0.0
2021-09-29 00:00:00+00:00,3.261209011077881,3.399214029312134,3.1655099391937256,3.320427894592285,1354781,0.0,0.0
2021-09-30 00:00:00+00:00,3.3203060626983643,4.08256721496582,3.29048490524292,3.495229959487915,1943706,0.0,0.0
2021-10-01 00:00:00+00:00,3.4849679470062256,3.7657320499420166,3.2034480571746826,3.253175973892212,786548,0.0,0.0
2021-10-02 00:00:00+00:00,3.25229811668396,3.286355972290039,2.5841739177703857,3.062016010284424,1532403,0.0,0.0
2021-10-03 00:00:00+00:00,3.0615639686584473,3.0716729164123535,2.8984200954437256,3.0541739463806152,970612,0.0,0.0
2021-10-04 00:00:00+00:00,3.0505969524383545,3.0749189853668213,2.5858559608459473,2.7823519706726074,893705,0.0,0.0
2021-10-05 00:00:00+00:00,2.7822489738464355,3.332714080810547,2.5731849670410156,3.0014219284057617,1026912,0.0,0.0
2021-10-06 00:00:00+00:00,3.0015869140625,3.043834924697876,2.7625560760498047,2.8903748989105225,670159,0.0,0.0
2021-10-07 00:00:00+00:00,2.8900790214538574,2.927799940109253,2.594552993774414,2.678438901901245,688036,0.0,0.0
2021-10-08 00:00:00+00:00,2.6834700107574463,2.9873321056365967,2.5774149894714355,2.7088088989257812,969923,0.0,0.0
2021-10-09 00:00:00+00:00,2.7089459896087646,2.79565691947937,2.5979230403900146,2.5984160900115967,1264444,0.0,0.0
2021-10-10 00:00:00+00:00,2.5980730056762695,2.694572925567627,2.5011088848114014,2.5158979892730713,1240599,0.0,0.0
2021-10-11 00:00:00+00:00,2.5159199237823486,2.516026020050049,2.370975971221924,2.4847218990325928,1229773,0.0,0.0
2021-10-12 00:00:00+00:00,2.484889030456543,2.800236940383911,2.440448045730591,2.6971049308776855,1629121,0.0,0.0
2021-10-13 00:00:00+00:00,2.697422981262207,3.209285020828247,2.6874799728393555,3.051727056503296,2088855,0.0,0.0
2021-10-14 00:00:00+00:00,3.0516409873962402,3.0805139541625977,2.7342820167541504,2.7948920726776123,1722555,0.0,0.0
2021-10-15 00:00:00+00:00,2.8040831089019775,2.831439971923828,2.223647117614746,2.423983097076416,1685895,0.0,0.0
2021-10-16 00:00:00+00:00,2.389385938644409,2.629326105117798,2.389385938644409,2.4519219398498535,996578,0.0,0.0
2021-10-17 00:00:00+00:00,2.4518699645996094,2.476301908493042,2.130239963531494,2.148660898208618,1114837,0.0,0.0
2021-10-18 00:00:00+00:00,2.137455940246582,2.5509719848632812,2.1348049640655518,2.310858964920044,1256636,0.0,0.0
2021-10-19 00:00:00+00:00,2.310792922973633,2.5418241024017334,2.2497060298919678,2.4829699993133545,902587,0.0,0.0
2021-10-20 00:00:00+00:00,2.482938051223755,2.5352790355682373,2.374206066131592,2.51186203956604,854585,0.0,0.0
2021-10-21 00:00:00+00:00,2.5084919929504395,2.59916090965271,2.439021110534668,2.582379102706909,1128707,0.0,0.0
2021-10-22 00:00:00+00:00,2.5784239768981934,2.73176908493042,2.360388994216919,2.3617730140686035,1400003,0.0,0.0
