TIMESTAMP,STAK9441_OPEN_PRICE_USD,STAK9441_HIGH_PRICE_USD,STAK9441_LOW_PRICE_USD,STAK9441_CLOSE_PRICE_USD,STAK9441_VOLUME_USD,STAK9441_DIVIDENDS_USD,STAK9441_STOCK_SPLITS_USD
2021-04-26 00:00:00+00:00,0.13303899765014648,0.22826699912548065,0.13181200623512268,0.19312399625778198,11974202,0.0,0.0
2021-04-27 00:00:00+00:00,0.1931069940328598,0.22019100189208984,0.13799600303173065,0.16429699957370758,11198001,0.0,0.0
2021-04-28 00:00:00+00:00,0.16429699957370758,0.17832699418067932,0.1123030036687851,0.13589200377464294,5587510,0.0,0.0
2021-04-29 00:00:00+00:00,0.1358949989080429,0.13936899602413177,0.10465800017118454,0.13038800656795502,3471172,0.0,0.0
2021-04-30 00:00:00+00:00,0.13031500577926636,0.13766799867153168,0.11047500371932983,0.11679500341415405,2482033,0.0,0.0
2021-05-01 00:00:00+00:00,0.11677700281143188,0.11754599958658218,0.09074100106954575,0.09948600083589554,2598707,0.0,0.0
2021-05-02 00:00:00+00:00,0.09950900077819824,0.10053300112485886,0.0756009966135025,0.08810199797153473,2476189,0.0,0.0
2021-05-03 00:00:00+00:00,0.0898979976773262,0.14070899784564972,0.049639999866485596,0.09113100171089172,33896336,0.0,0.0
2021-05-04 00:00:00+00:00,0.09112799912691116,0.10165700316429138,0.06898300349712372,0.07964599877595901,15579054,0.0,0.0
2021-05-05 00:00:00+00:00,0.07964400202035904,0.08412700146436691,0.06594400107860565,0.07090800255537033,8197824,0.0,0.0
2021-05-06 00:00:00+00:00,0.0709109976887703,0.07241600006818771,0.0549440011382103,0.06116899847984314,4441628,0.0,0.0
2021-05-07 00:00:00+00:00,0.06111399829387665,0.07940100133419037,0.047304000705480576,0.06752199679613113,7730776,0.0,0.0
2021-05-08 00:00:00+00:00,0.06754399836063385,0.0727979987859726,0.058159999549388885,0.06564900279045105,2879685,0.0,0.0
2021-05-09 00:00:00+00:00,0.06574799865484238,0.07270199805498123,0.05328800156712532,0.056099001318216324,3224232,0.0,0.0
2021-05-10 00:00:00+00:00,0.05619800090789795,0.060458000749349594,0.037824999541044235,0.04290900006890297,3602742,0.0,0.0
2021-05-11 00:00:00+00:00,0.04302100092172623,0.04805000126361847,0.03425300121307373,0.03858499974012375,2096383,0.0,0.0
2021-05-12 00:00:00+00:00,0.03860300034284592,0.047738999128341675,0.03392200171947479,0.03594600036740303,2014433,0.0,0.0
2021-05-13 00:00:00+00:00,0.035624001175165176,0.03994299843907356,0.02694699913263321,0.03209000080823898,2108157,0.0,0.0
2021-05-14 00:00:00+00:00,0.032141998410224915,0.044039998203516006,0.030573999509215355,0.04028400033712387,1595115,0.0,0.0
2021-05-15 00:00:00+00:00,0.04020899906754494,0.0609779991209507,0.04003699868917465,0.052521001547575,5054058,0.0,0.0
2021-05-16 00:00:00+00:00,0.05246099829673767,0.06067400053143501,0.04032199829816818,0.049187999218702316,2132861,0.0,0.0
2021-05-17 00:00:00+00:00,0.049254998564720154,0.05770700052380562,0.040681999176740646,0.0498960018157959,3068674,0.0,0.0
2021-05-18 00:00:00+00:00,0.0498879998922348,0.054124001413583755,0.04331300035119057,0.04624500125646591,1203379,0.0,0.0
2021-05-19 00:00:00+00:00,0.046243999153375626,0.047304000705480576,0.018505999818444252,0.032207999378442764,2129934,0.0,0.0
2021-05-20 00:00:00+00:00,0.03217099979519844,0.03650999814271927,0.027628999203443527,0.031849998980760574,939927,0.0,0.0
