TIMESTAMP,MEOW15973_OPEN_PRICE_USD,MEOW15973_HIGH_PRICE_USD,MEOW15973_LOW_PRICE_USD,MEOW15973_CLOSE_PRICE_USD,MEOW15973_VOLUME_USD,MEOW15973_DIVIDENDS_USD,MEOW15973_STOCK_SPLITS_USD
2023-09-28 00:00:00+00:00,0.029273999854922295,0.030493000522255898,0.029273999854922295,0.030247999355196953,1665,0.0,0.0
2023-09-29 00:00:00+00:00,0.03024500049650669,0.0309200007468462,0.03019299916923046,0.03080100007355213,2806,0.0,0.0
2023-09-30 00:00:00+00:00,0.03079799935221672,0.030966000631451607,0.03031899966299534,0.030533000826835632,2840,0.0,0.0
2023-10-01 00:00:00+00:00,0.03053000010550022,0.031842999160289764,0.030525999143719673,0.03177899867296219,4600,0.0,0.0
2023-10-02 00:00:00+00:00,0.0317780002951622,0.03195500001311302,0.030368000268936157,0.03070399910211563,840,0.0,0.0
2023-10-03 00:00:00+00:00,0.030700000002980232,0.030803000554442406,0.03015200048685074,0.030334999784827232,1240,0.0,0.0
2023-10-04 00:00:00+00:00,0.030338000506162643,0.030686000362038612,0.029975000768899918,0.03066300041973591,2434,0.0,0.0
2023-10-05 00:00:00+00:00,0.03066599927842617,0.030755000188946724,0.02990500070154667,0.029997000470757484,915,0.0,0.0
2023-10-06 00:00:00+00:00,0.029996000230312347,0.030837999656796455,0.02999100089073181,0.03062400035560131,115,0.0,0.0
2023-10-07 00:00:00+00:00,0.030625000596046448,0.030643999576568604,0.029837999492883682,0.029837999492883682,80781804,0.0,0.0
2023-10-08 00:00:00+00:00,0.029836999252438545,0.02986999973654747,0.025482000783085823,0.025492999702692032,68996483,0.0,0.0
2023-10-09 00:00:00+00:00,0.02549399994313717,0.025529000908136368,0.023905999958515167,0.025465000420808792,68909148,0.0,0.0
2023-10-10 00:00:00+00:00,0.025467000901699066,0.026434000581502914,0.025467000901699066,0.02592100016772747,70171434,0.0,0.0
2023-10-11 00:00:00+00:00,0.025919999927282333,0.025919999927282333,0.02316099964082241,0.02316099964082241,62700509,0.0,0.0
2023-10-12 00:00:00+00:00,0.023159999400377274,0.023159999400377274,0.02074199914932251,0.02074199914932251,56164168,0.0,0.0
