TIMESTAMP,XYO_OPEN_PRICE_USD,XYO_HIGH_PRICE_USD,XYO_LOW_PRICE_USD,XYO_CLOSE_PRICE_USD,XYO_VOLUME_USD,XYO_DIVIDENDS_USD,XYO_STOCK_SPLITS_USD
2018-05-22 00:00:00+00:00,0.007474999874830246,0.007899999618530273,0.0054259998723864555,0.006018000189214945,245464,0.0,0.0
2018-05-23 00:00:00+00:00,0.006006000097841024,0.006058000028133392,0.004310000222176313,0.004674000199884176,144667,0.0,0.0
2018-05-24 00:00:00+00:00,0.004652999807149172,0.006459000054746866,0.004166000057011843,0.005520000122487545,153558,0.0,0.0
2018-05-25 00:00:00+00:00,0.005526000168174505,0.005526000168174505,0.004033000208437443,0.004554999992251396,104412,0.0,0.0
2018-05-26 00:00:00+00:00,0.004554999992251396,0.004821999929845333,0.004182999953627586,0.004377000033855438,109559,0.0,0.0
2018-05-27 00:00:00+00:00,0.00430699996650219,0.004511999897658825,0.0035570000763982534,0.003889000043272972,78963,0.0,0.0
2018-05-28 00:00:00+00:00,0.003922999836504459,0.005229000002145767,0.0027340000960975885,0.004147999919950962,137957,0.0,0.0
2018-05-29 00:00:00+00:00,0.004131000023335218,0.005410000216215849,0.003990999888628721,0.005129000172019005,156176,0.0,0.0
2018-05-30 00:00:00+00:00,0.004738000221550465,0.005377000197768211,0.003648000070825219,0.004827000200748444,143318,0.0,0.0
2018-05-31 00:00:00+00:00,0.00482300017029047,0.00482300017029047,0.002733000088483095,0.004391999915242195,51966,0.0,0.0
2018-06-01 00:00:00+00:00,0.004401000216603279,0.004765999969094992,0.004064000211656094,0.004364999942481518,50899,0.0,0.0
2018-06-02 00:00:00+00:00,0.004362999927252531,0.004722000099718571,0.0038930000737309456,0.00419399980455637,77251,0.0,0.0
2018-06-03 00:00:00+00:00,0.004188999999314547,0.00634399987757206,0.003973000217229128,0.005634000059217215,166438,0.0,0.0
2018-06-04 00:00:00+00:00,0.005619000177830458,0.0056329998187720776,0.003967000171542168,0.004230000078678131,73953,0.0,0.0
2018-06-05 00:00:00+00:00,0.004246000200510025,0.005177000071853399,0.004153000190854073,0.004749000072479248,47652,0.0,0.0
2018-06-06 00:00:00+00:00,0.004738999996334314,0.005115999840199947,0.00444599986076355,0.004815000109374523,47422,0.0,0.0
2018-06-07 00:00:00+00:00,0.004813000094145536,0.004877000115811825,0.003650000086054206,0.004120000172406435,66279,0.0,0.0
2018-06-08 00:00:00+00:00,0.004126999992877245,0.00481799989938736,0.0040870001539587975,0.004164000041782856,69812,0.0,0.0
2018-06-09 00:00:00+00:00,0.0041069998405873775,0.0059819999150931835,0.004104999825358391,0.0048489999026060104,125962,0.0,0.0
2018-06-10 00:00:00+00:00,0.004858000203967094,0.0049430001527071,0.00406700000166893,0.0043299999088048935,78731,0.0,0.0
2018-06-11 00:00:00+00:00,0.004337000194936991,0.00531500019133091,0.004098999779671431,0.004488000180572271,167929,0.0,0.0
2018-06-12 00:00:00+00:00,0.004490000195801258,0.004517999943345785,0.004050000105053186,0.004290999844670296,42430,0.0,0.0
2018-06-13 00:00:00+00:00,0.004308000206947327,0.004443000070750713,0.0038689998909831047,0.004230999853461981,34380,0.0,0.0
2018-06-14 00:00:00+00:00,0.0042409999296069145,0.004569999873638153,0.00393400015309453,0.004339999984949827,47237,0.0,0.0
2018-06-15 00:00:00+00:00,0.0043390002101659775,0.0045380000956356525,0.0037960000336170197,0.0038300000596791506,15926,0.0,0.0
2018-06-16 00:00:00+00:00,0.003819999983534217,0.004290999844670296,0.00381199992261827,0.004246999975293875,18052,0.0,0.0
2018-06-17 00:00:00+00:00,0.004246000200510025,0.004368999972939491,0.003932000137865543,0.004257999826222658,23604,0.0,0.0
2018-06-18 00:00:00+00:00,0.0042570000514388084,0.004259999841451645,0.003978999797254801,0.004098999779671431,26426,0.0,0.0
