,MSE,RMSE,MAE,MAPE,R2
0,0.0016010953832284478,0.04001368994767226,0.030498211427297903,0.06521914008854683,0.6429336366935989
1,0.0002471872756691722,0.015722190549321436,0.012402625816052025,0.03196723214279304,0.7595954707392581
2,0.000621712939887906,0.02493417213159294,0.02094964542488044,0.03845380419260593,0.7753939752251648
3,0.0010696724511620244,0.03270584735428857,0.022561508251973554,0.045277226953179706,0.6898784063093072
4,0.00039498503522245244,0.01987423043094883,0.015325970360881657,0.028877212379853707,0.10813522947202392
5,0.0006229022696680134,0.02495801013037725,0.019549319158928234,0.040531386318501506,0.5481454595689539
6,0.00036279119566408195,0.01904707840231887,0.01415776633148638,0.036798265821518183,0.7053426908476916
7,0.00046808986852682076,0.021635384640140344,0.01844653682581433,0.05199028013125578,0.9068170137588641
8,0.0002698695481291676,0.016427706721547218,0.013104942224106875,0.04369359654079406,0.6770061518328376
9,0.0005920989168011647,0.024333082764030633,0.016004296507740323,0.04563406749773323,0.6054107420393146
10,0.0005439896875997083,0.023323586508076075,0.01832461183948413,0.03993266682033035,0.6703852563963744
11,0.0009810749053377637,0.031322115275596626,0.02637960057951634,0.07917021119664808,0.6722784194947127
Mean,0.0006479557897413937,0.024524757904659255,0.018975419562346853,0.04562875750698003,0.6467768710315086
