TIMESTAMP,DLB_OPEN_PRICE_USD,DLB_HIGH_PRICE_USD,DLB_LOW_PRICE_USD,DLB_CLOSE_PRICE_USD,DLB_VOLUME_USD,DLB_DIVIDENDS_USD,DLB_STOCK_SPLITS_USD
2022-01-20 00:00:00+00:00,0.0018390000332146883,0.0019030000548809767,0.0018210000125691295,0.0018889999482780695,12233,0.0,0.0
2022-01-21 00:00:00+00:00,0.0018899999558925629,0.0019020000472664833,0.0016159999649971724,0.001617999980226159,10063,0.0,0.0
2022-01-22 00:00:00+00:00,0.0016189999878406525,0.0018119999440386891,0.0016189999878406525,0.001724999980069697,12134,0.0,0.0
2022-01-23 00:00:00+00:00,0.0017259999876841903,0.0018550000386312604,0.0016530000139027834,0.0017790000420063734,12589,0.0,0.0
2022-01-24 00:00:00+00:00,0.0017800000496208668,0.002051000017672777,0.0017600000137463212,0.002051000017672777,14312,0.0,0.0
2022-01-25 00:00:00+00:00,0.002051000017672777,0.002087000058963895,0.001879999996162951,0.0020200000144541264,14730,0.0,0.0
2022-01-26 00:00:00+00:00,0.0020200000144541264,0.0030239999759942293,0.0019749999046325684,0.002962999977171421,26196,0.0,0.0
2022-01-27 00:00:00+00:00,0.002962999977171421,0.002993999980390072,0.0025239998940378428,0.0027030000928789377,25790,0.0,0.0
2022-01-28 00:00:00+00:00,0.0027020000852644444,0.0030070000793784857,0.0018129999516531825,0.0028329999186098576,32499,0.0,0.0
2022-01-29 00:00:00+00:00,0.0028329999186098576,0.002841999987140298,0.0016159999649971724,0.0019379999721422791,19357,0.0,0.0
2022-01-30 00:00:00+00:00,0.0019389999797567725,0.002015999983996153,0.0014680000022053719,0.0016270000487565994,9459,0.0,0.0
2022-01-31 00:00:00+00:00,0.0016270000487565994,0.0017190000507980585,0.0013879999751225114,0.0016580000519752502,10415,0.0,0.0
2022-02-01 00:00:00+00:00,0.0016580000519752502,0.0016700000269338489,0.0007300000288523734,0.0010839999886229634,10648,0.0,0.0
2022-02-02 00:00:00+00:00,0.0010839999886229634,0.0013689999468624592,0.0010000000474974513,0.0010679999832063913,6920,0.0,0.0
2022-02-03 00:00:00+00:00,0.0010679999832063913,0.0011190000222995877,0.0008060000254772604,0.0008629999938420951,5765,0.0,0.0
2022-02-04 00:00:00+00:00,0.0008629999938420951,0.0009790000040084124,0.000750000006519258,0.0009790000040084124,5861,0.0,0.0
2022-02-05 00:00:00+00:00,0.0009800000116229057,0.00107999995816499,0.0006120000034570694,0.000661000027321279,5771,0.0,0.0
2022-02-06 00:00:00+00:00,0.000661000027321279,0.0010049999691545963,0.000661000027321279,0.0009850000496953726,6461,0.0,0.0
2022-02-07 00:00:00+00:00,0.0009850000496953726,0.0010049999691545963,0.0007600000244565308,0.000813000020571053,4993,0.0,0.0
2022-02-08 00:00:00+00:00,0.000813000020571053,0.0011399999493733048,0.0008110000053420663,0.0010689999908208847,8457,0.0,0.0
2022-02-09 00:00:00+00:00,0.0010679999832063913,0.001196000026538968,0.0010209999745711684,0.0011840000515803695,7717,0.0,0.0
2022-02-10 00:00:00+00:00,0.0011840000515803695,0.0011990000493824482,0.0011390000581741333,0.001158999977633357,6847,0.0,0.0
2022-02-11 00:00:00+00:00,0.001158999977633357,0.0011919999960809946,0.0010999999940395355,0.0011650000233203173,10365,0.0,0.0
2022-02-12 00:00:00+00:00,0.0011650000233203173,0.0011650000233203173,0.0009879999561235309,0.00107999995816499,6648,0.0,0.0
