TIMESTAMP,0X023909_OPEN_PRICE_USD,0X023909_HIGH_PRICE_USD,0X023909_LOW_PRICE_USD,0X023909_CLOSE_PRICE_USD,0X023909_VOLUME_USD,0X023909_DIVIDENDS_USD,0X023909_STOCK_SPLITS_USD
2023-11-30 00:00:00+00:00,0.300790011882782,0.300790011882782,0.009169000200927258,0.0174809992313385,14090,0.0,0.0
2023-12-01 00:00:00+00:00,0.0174809992313385,0.02197599969804287,0.013988000340759754,0.013989999890327454,6318,0.0,0.0
2023-12-02 00:00:00+00:00,0.013989999890327454,0.01970900036394596,0.011718000285327435,0.013709000311791897,3715,0.0,0.0
2023-12-03 00:00:00+00:00,0.01370999962091446,0.014415999874472618,0.013701999559998512,0.014286999590694904,72,0.0,0.0
2023-12-04 00:00:00+00:00,0.014298000372946262,0.014520999975502491,0.013101999647915363,0.013113000430166721,296,0.0,0.0
2023-12-05 00:00:00+00:00,0.013113000430166721,0.014727000147104263,0.011448999866843224,0.011901999823749065,4351,0.0,0.0
2023-12-06 00:00:00+00:00,0.011899000033736229,0.011975999921560287,0.009789999574422836,0.00979200005531311,1935,0.0,0.0
2023-12-07 00:00:00+00:00,0.00979200005531311,0.011079000309109688,0.00979200005531311,0.010307000018656254,202,0.0,0.0
2023-12-08 00:00:00+00:00,0.010307000018656254,0.013795999810099602,0.009809000417590141,0.013783999718725681,746,0.0,0.0
2023-12-09 00:00:00+00:00,0.013783999718725681,0.028047999367117882,0.013783000409603119,0.01561800017952919,7066,0.0,0.0
2023-12-10 00:00:00+00:00,0.015615999698638916,0.01562800072133541,0.00928100012242794,0.011997000314295292,4920,0.0,0.0
2023-12-11 00:00:00+00:00,0.011997999623417854,0.012742999941110611,0.011950000189244747,0.012732000090181828,309,0.0,0.0
2023-12-12 00:00:00+00:00,0.01273099984973669,0.015031999908387661,0.01273099984973669,0.015022000297904015,517,0.0,0.0
2023-12-13 00:00:00+00:00,0.015022000297904015,0.01731099933385849,0.011374999769032001,0.014298999682068825,2128,0.0,0.0
2023-12-14 00:00:00+00:00,0.014299999922513962,0.017335999757051468,0.012168999761343002,0.017323000356554985,4944,0.0,0.0
2023-12-15 00:00:00+00:00,0.017325999215245247,0.03013700060546398,0.01730700023472309,0.02619200013577938,3045,0.0,0.0
2023-12-16 00:00:00+00:00,0.026190999895334244,0.026225000619888306,0.019021999090909958,0.020340999588370323,1418,0.0,0.0
2023-12-17 00:00:00+00:00,0.02034199982881546,0.03046399913728237,0.01808599941432476,0.018101999536156654,4701,0.0,0.0
2023-12-18 00:00:00+00:00,0.01810400001704693,0.02766299992799759,0.01774599961936474,0.02745800092816353,2780,0.0,0.0
2023-12-19 00:00:00+00:00,0.02745099924504757,0.027488000690937042,0.021966999396681786,0.024939000606536865,2152,0.0,0.0
2023-12-20 00:00:00+00:00,0.024939000606536865,0.024995999410748482,0.020937999710440636,0.020941000431776047,379,0.0,0.0
2023-12-21 00:00:00+00:00,0.020941000431776047,0.023399999365210533,0.020640000700950623,0.021956000477075577,1053,0.0,0.0
2023-12-22 00:00:00+00:00,0.021956000477075577,0.022237999364733696,0.021601000800728798,0.022216999903321266,154,0.0,0.0
2023-12-23 00:00:00+00:00,0.022216999903321266,0.025499999523162842,0.022216999903321266,0.024614999070763588,2310,0.0,0.0
2023-12-24 00:00:00+00:00,0.02462100051343441,0.028846999630331993,0.024615999311208725,0.0288309995085001,692,0.0,0.0
2023-12-25 00:00:00+00:00,0.028829999268054962,0.03290500119328499,0.028808999806642532,0.030820000916719437,300,0.0,0.0
2023-12-26 00:00:00+00:00,0.030820000916719437,0.030856000259518623,0.02524000033736229,0.029371000826358795,1671,0.0,0.0
2023-12-27 00:00:00+00:00,0.02937299944460392,0.03476500138640404,0.0293589998036623,0.030883999541401863,101,0.0,0.0
2023-12-28 00:00:00+00:00,0.030883999541401863,0.04197100177407265,0.03084300085902214,0.04197100177407265,1236,0.0,0.0
2023-12-29 00:00:00+00:00,0.04197100177407265,0.04197100177407265,0.024973999708890915,0.03230400010943413,3309,0.0,0.0
2023-12-30 00:00:00+00:00,0.03230400010943413,0.032308999449014664,0.021678000688552856,0.0270370002835989,2685,0.0,0.0
2023-12-31 00:00:00+00:00,0.0270370002835989,0.0270370002835989,0.019074000418186188,0.021341999992728233,2246,0.0,0.0
