TIMESTAMP,MORPHAI_OPEN_PRICE_USD,MORPHAI_HIGH_PRICE_USD,MORPHAI_LOW_PRICE_USD,MORPHAI_CLOSE_PRICE_USD,MORPHAI_VOLUME_USD,MORPHAI_DIVIDENDS_USD,MORPHAI_STOCK_SPLITS_USD
2025-02-20 00:00:00+00:00,0.022672999650239944,0.022948000580072403,0.019756000488996506,0.02084200084209442,24507,0.0,0.0
2025-02-21 00:00:00+00:00,0.02084200084209442,0.022357000038027763,0.019804000854492188,0.020268000662326813,16899,0.0,0.0
2025-02-22 00:00:00+00:00,0.020268000662326813,0.024268999695777893,0.020268000662326813,0.024268999695777893,17370,0.0,0.0
2025-02-23 00:00:00+00:00,0.024268999695777893,0.028080999851226807,0.024171000346541405,0.027962999418377876,15745,0.0,0.0
2025-02-24 00:00:00+00:00,0.027962999418377876,0.027962999418377876,0.02374899946153164,0.023861000314354897,13241,0.0,0.0
2025-02-25 00:00:00+00:00,0.023861000314354897,0.02942200005054474,0.019585000351071358,0.027396000921726227,55453,0.0,0.0
2025-02-26 00:00:00+00:00,0.027396000921726227,0.02745099924504757,0.02236500009894371,0.022760000079870224,17344,0.0,0.0
2025-02-27 00:00:00+00:00,0.022760000079870224,0.028793999925255775,0.022760000079870224,0.027514999732375145,22606,0.0,0.0
2025-02-28 00:00:00+00:00,0.027514999732375145,0.028147999197244644,0.02484700083732605,0.025520000606775284,16203,0.0,0.0
2025-03-01 00:00:00+00:00,0.025520000606775284,0.025575000792741776,0.024562999606132507,0.0250489991158247,6214,0.0,0.0
2025-03-02 00:00:00+00:00,0.0250489991158247,0.02739899978041649,0.022210000082850456,0.02739899978041649,18087,0.0,0.0
2025-03-03 00:00:00+00:00,0.02739899978041649,0.02739899978041649,0.02150999940931797,0.02150999940931797,7175,0.0,0.0
2025-03-04 00:00:00+00:00,0.02150999940931797,0.02150999940931797,0.01854499988257885,0.01998100057244301,9513,0.0,0.0
2025-03-05 00:00:00+00:00,0.01998100057244301,0.021779000759124756,0.01998100057244301,0.02081499993801117,11224,0.0,0.0
2025-03-06 00:00:00+00:00,0.02081499993801117,0.02081499993801117,0.014484000392258167,0.015823999419808388,45730,0.0,0.0
2025-03-07 00:00:00+00:00,0.015823999419808388,0.019756000488996506,0.015157000161707401,0.018595999106764793,30857,0.0,0.0
2025-03-08 00:00:00+00:00,0.018595999106764793,0.01891399919986725,0.01714400015771389,0.0180440004914999,10703,0.0,0.0
2025-03-09 00:00:00+00:00,0.0180440004914999,0.019030999392271042,0.01724099926650524,0.01747100055217743,14507,0.0,0.0
2025-03-10 00:00:00+00:00,0.01747100055217743,0.018129000440239906,0.014078999869525433,0.014530999585986137,10926,0.0,0.0
2025-03-11 00:00:00+00:00,0.014530999585986137,0.015025000087916851,0.01411299966275692,0.014750000089406967,6346,0.0,0.0
2025-03-12 00:00:00+00:00,0.014750000089406967,0.01487599965184927,0.01394800003618002,0.014659999869763851,5591,0.0,0.0
2025-03-13 00:00:00+00:00,0.014659999869763851,0.014848999679088593,0.013403999619185925,0.01371499989181757,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.01371499989181757,0.014333999715745449,0.013670999556779861,0.014229999855160713,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.014229999855160713,0.014229999855160713,0.010060000233352184,0.010471999645233154,24841,0.0,0.0
2025-03-16 00:00:00+00:00,0.010471999645233154,0.011234000325202942,0.010412000119686127,0.01105900015681982,5842,0.0,0.0
2025-03-17 00:00:00+00:00,0.01105900015681982,0.013956000097095966,0.010998999699950218,0.013956000097095966,11558,0.0,0.0
2025-03-18 00:00:00+00:00,0.013956000097095966,0.01813100092113018,0.013956000097095966,0.016340000554919243,0,0.0,0.0
