TIMESTAMP,MMO16797_OPEN_PRICE_USD,MMO16797_HIGH_PRICE_USD,MMO16797_LOW_PRICE_USD,MMO16797_CLOSE_PRICE_USD,MMO16797_VOLUME_USD,MMO16797_DIVIDENDS_USD,MMO16797_STOCK_SPLITS_USD
2022-04-01 00:00:00+00:00,10.012319564819336,10.833409309387207,9.618450164794922,10.796028137207031,2844639,0.0,0.0
2022-04-02 00:00:00+00:00,10.779093742370605,11.874800682067871,10.77744197845459,11.220868110656738,2638713,0.0,0.0
2022-04-03 00:00:00+00:00,11.2091646194458,11.753457069396973,10.908604621887207,11.632285118103027,1534586,0.0,0.0
2022-04-04 00:00:00+00:00,11.63505744934082,14.72143840789795,11.116676330566406,12.815699577331543,5411637,0.0,0.0
2022-04-05 00:00:00+00:00,12.80815601348877,13.71789264678955,12.172883033752441,13.388581275939941,3351849,0.0,0.0
2022-04-06 00:00:00+00:00,13.407400131225586,13.407400131225586,11.261239051818848,11.673966407775879,3747133,0.0,0.0
2022-04-07 00:00:00+00:00,11.66386890411377,12.907827377319336,11.555370330810547,12.865666389465332,3159839,0.0,0.0
2022-04-08 00:00:00+00:00,12.861837387084961,13.38540267944336,11.54355525970459,12.601966857910156,4304085,0.0,0.0
2022-04-09 00:00:00+00:00,12.609402656555176,14.993790626525879,12.6015043258667,14.993790626525879,2399281,0.0,0.0
2022-04-10 00:00:00+00:00,14.995798110961914,15.601390838623047,13.878141403198242,14.576171875,4926599,0.0,0.0
2022-04-11 00:00:00+00:00,14.558594703674316,17.579572677612305,11.641007423400879,11.641007423400879,6780548,0.0,0.0
2022-04-12 00:00:00+00:00,11.641807556152344,13.910947799682617,11.504118919372559,13.457069396972656,4110587,0.0,0.0
2022-04-13 00:00:00+00:00,13.438139915466309,13.59343147277832,11.342267990112305,11.962190628051758,3403654,0.0,0.0
2022-04-14 00:00:00+00:00,11.971138954162598,12.278472900390625,8.177336692810059,10.011072158813477,3934380,0.0,0.0
2022-04-15 00:00:00+00:00,10.006387710571289,10.714330673217773,6.423415184020996,7.0902509689331055,6487041,0.0,0.0
2022-04-16 00:00:00+00:00,7.0927228927612305,10.057735443115234,6.662409782409668,9.898253440856934,5586710,0.0,0.0
2022-04-17 00:00:00+00:00,9.886017799377441,11.274262428283691,9.550726890563965,9.929403305053711,4475336,0.0,0.0
2022-04-18 00:00:00+00:00,9.929012298583984,10.745804786682129,8.966570854187012,10.488868713378906,4744987,0.0,0.0
2022-04-19 00:00:00+00:00,10.490639686584473,13.078461647033691,10.432162284851074,12.365706443786621,3763220,0.0,0.0
2022-04-20 00:00:00+00:00,12.339410781860352,12.623096466064453,11.593985557556152,12.18034553527832,2199495,0.0,0.0
2022-04-21 00:00:00+00:00,12.180266380310059,13.239143371582031,11.356026649475098,11.445768356323242,2566334,0.0,0.0
2022-04-22 00:00:00+00:00,11.445556640625,11.960915565490723,9.732620239257812,10.50207805633545,1454447,0.0,0.0
2022-04-23 00:00:00+00:00,10.526267051696777,10.718610763549805,10.069343566894531,10.28623104095459,1958023,0.0,0.0
2022-04-24 00:00:00+00:00,10.289631843566895,10.837247848510742,9.678475379943848,10.512250900268555,2707837,0.0,0.0
2022-04-25 00:00:00+00:00,10.513568878173828,10.542937278747559,9.538780212402344,10.295999526977539,1853613,0.0,0.0
2022-04-26 00:00:00+00:00,10.290352821350098,10.330334663391113,8.977149963378906,8.989333152770996,1363492,0.0,0.0
2022-04-27 00:00:00+00:00,8.992070198059082,9.012797355651855,7.7354888916015625,8.421040534973145,2787365,0.0,0.0
2022-04-28 00:00:00+00:00,8.41901683807373,8.649752616882324,7.625990867614746,8.215071678161621,1505615,0.0,0.0
2022-04-29 00:00:00+00:00,8.212531089782715,8.357004165649414,5.0708818435668945,6.51235294342041,1344940,0.0,0.0
2022-04-30 00:00:00+00:00,6.508097171783447,7.9049601554870605,6.508097171783447,7.0929460525512695,2090085,0.0,0.0
2022-05-01 00:00:00+00:00,7.04624080657959,7.047131061553955,5.118340015411377,5.319677829742432,1056006,0.0,0.0
2022-05-02 00:00:00+00:00,5.329052925109863,5.949954986572266,3.277069091796875,4.72784423828125,799002,0.0,0.0
2022-05-03 00:00:00+00:00,4.72784423828125,6.833179950714111,4.0942912101745605,5.905558109283447,2397632,0.0,0.0
2022-05-04 00:00:00+00:00,5.906007766723633,7.2030839920043945,5.896937847137451,6.963016986846924,1695336,0.0,0.0
2022-05-05 00:00:00+00:00,6.962968826293945,7.143209934234619,5.493626117706299,5.842372894287109,1276528,0.0,0.0
2022-05-06 00:00:00+00:00,5.841145038604736,5.865805149078369,4.170726776123047,5.017354965209961,3412725,0.0,0.0
2022-05-07 00:00:00+00:00,5.025445938110352,5.025969982147217,4.4899468421936035,4.576932907104492,1708341,0.0,0.0
2022-05-08 00:00:00+00:00,4.5768961906433105,4.640193939208984,4.182085990905762,4.396024227142334,1031152,0.0,0.0
2022-05-09 00:00:00+00:00,4.398799896240234,4.661962985992432,3.2170939445495605,3.24257493019104,1245879,0.0,0.0
2022-05-10 00:00:00+00:00,3.2424309253692627,4.162860870361328,3.1310980319976807,3.8887898921966553,1179310,0.0,0.0
2022-05-11 00:00:00+00:00,3.8907999992370605,4.157433986663818,3.341149091720581,3.353426933288574,949620,0.0,0.0
2022-05-12 00:00:00+00:00,3.352679967880249,3.569248914718628,2.7771658897399902,2.8977088928222656,1273703,0.0,0.0
2022-05-13 00:00:00+00:00,2.8979620933532715,3.8217270374298096,2.8572680950164795,3.2266650199890137,767806,0.0,0.0
2022-05-14 00:00:00+00:00,3.226936101913452,3.4979169368743896,3.179387092590332,3.497818946838379,550420,0.0,0.0
2022-05-15 00:00:00+00:00,3.4974520206451416,3.8928959369659424,3.407025098800659,3.891464948654175,623702,0.0,0.0
2022-05-16 00:00:00+00:00,3.892728090286255,4.013558864593506,3.485016107559204,3.805967092514038,732357,0.0,0.0
2022-05-17 00:00:00+00:00,3.8014490604400635,4.360867977142334,3.7985730171203613,4.352819919586182,532487,0.0,0.0
2022-05-18 00:00:00+00:00,4.353046894073486,4.408944129943848,3.778017997741699,3.9168450832366943,517400,0.0,0.0
2022-05-19 00:00:00+00:00,3.922667980194092,4.236219882965088,3.8745579719543457,4.226318836212158,414755,0.0,0.0
2022-05-20 00:00:00+00:00,4.228400230407715,4.527214050292969,3.873913049697876,4.056128978729248,806842,0.0,0.0
2022-05-21 00:00:00+00:00,4.054612159729004,4.133626937866211,3.9768760204315186,3.9962830543518066,366881,0.0,0.0
2022-05-22 00:00:00+00:00,3.998384952545166,4.032564163208008,3.794408082962036,3.9088010787963867,575238,0.0,0.0
2022-05-23 00:00:00+00:00,3.9088990688323975,4.151288032531738,3.8680789470672607,3.885759115219116,683282,0.0,0.0
2022-05-24 00:00:00+00:00,3.8855390548706055,4.016490936279297,3.6199939250946045,3.8785738945007324,815436,0.0,0.0
