TIMESTAMP,WAT33117_OPEN_PRICE_USD,WAT33117_HIGH_PRICE_USD,WAT33117_LOW_PRICE_USD,WAT33117_CLOSE_PRICE_USD,WAT33117_VOLUME_USD,WAT33117_DIVIDENDS_USD,WAT33117_STOCK_SPLITS_USD
2024-09-23 00:00:00+00:00,0.001057000015862286,0.0010600000387057662,0.0005559999844990671,0.0009120000177063048,11065370,0.0,0.0
2024-09-24 00:00:00+00:00,0.0009089999948628247,0.0011070000473409891,0.0007200000109151006,0.0008999999845400453,10446474,0.0,0.0
2024-09-25 00:00:00+00:00,0.000901999999769032,0.0009490000084042549,0.000818000000435859,0.0008190000080503523,10485553,0.0,0.0
2024-09-26 00:00:00+00:00,0.0008190000080503523,0.0008650000090710819,0.000666000007186085,0.000666000007186085,9622560,0.0,0.0
2024-09-27 00:00:00+00:00,0.0006719999946653843,0.0007319999858736992,0.0006000000284984708,0.0006249999860301614,9467699,0.0,0.0
2024-09-28 00:00:00+00:00,0.0006249999860301614,0.0006440000142902136,0.0005200000014156103,0.0005610000225715339,10456884,0.0,0.0
2024-09-29 00:00:00+00:00,0.0005610000225715339,0.0005680000176653266,0.00045900000259280205,0.0004689999914262444,13795892,0.0,0.0
2024-09-30 00:00:00+00:00,0.0004689999914262444,0.00047400000039488077,0.0003549999964889139,0.0003659999929368496,12903218,0.0,0.0
2024-10-01 00:00:00+00:00,0.0003659999929368496,0.00041000000783242285,0.0003009999927598983,0.00032699998700991273,9133146,0.0,0.0
2024-10-02 00:00:00+00:00,0.00032699998700991273,0.0004879999905824661,0.0003260000084992498,0.000371000001905486,10279358,0.0,0.0
2024-10-03 00:00:00+00:00,0.000371000001905486,0.000375000003259629,0.0002610000083222985,0.0002880000101868063,8363068,0.0,0.0
2024-10-04 00:00:00+00:00,0.0002880000101868063,0.00032500000088475645,0.0002690000110305846,0.0002840000088326633,8075509,0.0,0.0
2024-10-05 00:00:00+00:00,0.0002840000088326633,0.00028700000257231295,0.0002589999930933118,0.0002610000083222985,9391671,0.0,0.0
2024-10-06 00:00:00+00:00,0.0002610000083222985,0.00026199998683296144,0.0002300000051036477,0.00024399999529123306,8496758,0.0,0.0
2024-10-07 00:00:00+00:00,0.00024500000290572643,0.0002640000020619482,0.0002300000051036477,0.00023099999816622585,8229605,0.0,0.0
2024-10-08 00:00:00+00:00,0.00023200000578071922,0.00024199999461416155,0.00019799999427050352,0.00022200000239536166,7574917,0.0,0.0
2024-10-09 00:00:00+00:00,0.00022200000239536166,0.0002390000008745119,0.00017800000205170363,0.00017800000205170363,7408910,0.0,0.0
2024-10-10 00:00:00+00:00,0.00017800000205170363,0.00021600000036414713,0.00017800000205170363,0.00020199999562464654,7079715,0.0,0.0
2024-10-11 00:00:00+00:00,0.00020199999562464654,0.00024199999461416155,0.00019999999494757503,0.00021899999410379678,7221441,0.0,0.0
2024-10-12 00:00:00+00:00,0.00021899999410379678,0.00022400000307243317,0.0002010000025620684,0.00021499999274965376,5336499,0.0,0.0
2024-10-13 00:00:00+00:00,0.00021499999274965376,0.0003060000017285347,0.00020700000459328294,0.0002809999859891832,520237,0.0,0.0
2024-10-14 00:00:00+00:00,0.0002809999859891832,0.0003020000003743917,0.00021600000036414713,0.0002730000123847276,6424625,0.0,0.0
2024-10-15 00:00:00+00:00,0.00027200000477023423,0.0003490000090096146,0.000195999993593432,0.0002730000123847276,444016,0.0,0.0
2024-10-16 00:00:00+00:00,0.0002730000123847276,0.0004729999927803874,0.00018200000340584666,0.0004239999980200082,485764,0.0,0.0
2024-10-17 00:00:00+00:00,0.0004239999980200082,0.0004670000053010881,0.0001829999964684248,0.0004020000051241368,8242163,0.0,0.0
2024-10-18 00:00:00+00:00,0.0004030000127386302,0.0007830000249668956,0.00037399999564513564,0.0007029999978840351,11012814,0.0,0.0
2024-10-19 00:00:00+00:00,0.0007029999978840351,0.0007060000207275152,0.0003859999997075647,0.0004670000053010881,2834967,0.0,0.0
2024-10-20 00:00:00+00:00,0.0004670000053010881,0.0007399999885819852,0.00044999999227002263,0.000737000023946166,2446899,0.0,0.0
2024-10-21 00:00:00+00:00,0.0007360000163316727,0.0007539999787695706,0.0004910000134259462,0.0005210000090301037,7531177,0.0,0.0
