TIMESTAMP,POX33235_OPEN_PRICE_USD,POX33235_HIGH_PRICE_USD,POX33235_LOW_PRICE_USD,POX33235_CLOSE_PRICE_USD,POX33235_VOLUME_USD,POX33235_DIVIDENDS_USD,POX33235_STOCK_SPLITS_USD
2024-09-30 00:00:00+00:00,0.061517998576164246,0.0669030025601387,0.05629599839448929,0.06403099745512009,1514387,0.0,0.0
2024-10-01 00:00:00+00:00,0.06403099745512009,0.07001899927854538,0.061546001583337784,0.06605999916791916,1695859,0.0,0.0
2024-10-02 00:00:00+00:00,0.06578300148248672,0.06825999915599823,0.058816999197006226,0.059787001460790634,1477692,0.0,0.0
2024-10-03 00:00:00+00:00,0.059787001460790634,0.0620729997754097,0.056161001324653625,0.057718999683856964,1397321,0.0,0.0
2024-10-04 00:00:00+00:00,0.057780999690294266,0.06432899832725525,0.056703999638557434,0.05962900072336197,1359360,0.0,0.0
2024-10-05 00:00:00+00:00,0.05962900072336197,0.06046599894762039,0.05485999956727028,0.05564200133085251,1324234,0.0,0.0
2024-10-06 00:00:00+00:00,0.05563399940729141,0.06018200144171715,0.052806999534368515,0.052995000034570694,1314891,0.0,0.0
2024-10-07 00:00:00+00:00,0.052983999252319336,0.055431000888347626,0.05123100057244301,0.05414300039410591,1375687,0.0,0.0
2024-10-08 00:00:00+00:00,0.05412000045180321,0.05468200147151947,0.04728600010275841,0.04735700041055679,1328867,0.0,0.0
2024-10-09 00:00:00+00:00,0.04735700041055679,0.05207199975848198,0.04494800046086311,0.04515799880027771,1331026,0.0,0.0
2024-10-10 00:00:00+00:00,0.045145001262426376,0.04778299853205681,0.040077999234199524,0.04398199915885925,834736,0.0,0.0
2024-10-11 00:00:00+00:00,0.04398199915885925,0.04536399990320206,0.03985000029206276,0.04392699897289276,374545,0.0,0.0
2024-10-12 00:00:00+00:00,0.04392699897289276,0.04632699862122536,0.043090999126434326,0.04433099925518036,1195256,0.0,0.0
2024-10-13 00:00:00+00:00,0.04433099925518036,0.04600699990987778,0.04312799870967865,0.04569000005722046,960158,0.0,0.0
2024-10-14 00:00:00+00:00,0.04572900012135506,0.0493989996612072,0.04531700164079666,0.049178000539541245,950269,0.0,0.0
2024-10-15 00:00:00+00:00,0.04918299987912178,0.04946000128984451,0.04561299830675125,0.04670599848031998,1302541,0.0,0.0
2024-10-16 00:00:00+00:00,0.04645499959588051,0.04800499975681305,0.04490400105714798,0.04635100066661835,1643681,0.0,0.0
2024-10-17 00:00:00+00:00,0.04635100066661835,0.046817000955343246,0.044585999101400375,0.04489300027489662,932097,0.0,0.0
2024-10-18 00:00:00+00:00,0.0448869988322258,0.04562800005078316,0.04260699823498726,0.04304800182580948,1017522,0.0,0.0
2024-10-19 00:00:00+00:00,0.042959000915288925,0.04323200136423111,0.04196799919009209,0.04301999881863594,742003,0.0,0.0
2024-10-20 00:00:00+00:00,0.042945001274347305,0.04394499957561493,0.04123000055551529,0.04366900026798248,813531,0.0,0.0
2024-10-21 00:00:00+00:00,0.04366900026798248,0.04552999883890152,0.040504999458789825,0.040633998811244965,270929,0.0,0.0
2024-10-22 00:00:00+00:00,0.040633998811244965,0.04137299954891205,0.03977400064468384,0.040421001613140106,490074,0.0,0.0
2024-10-23 00:00:00+00:00,0.04061000049114227,0.041703000664711,0.039333000779151917,0.04100099951028824,577549,0.0,0.0
2024-10-24 00:00:00+00:00,0.04095200076699257,0.041832998394966125,0.04045499861240387,0.0410120002925396,849966,0.0,0.0
2024-10-25 00:00:00+00:00,0.041044000536203384,0.041106000542640686,0.033647000789642334,0.035151999443769455,1056938,0.0,0.0
