,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
BTC Opening Price ($),17001.0,30249.56850185283,21997.25,25854.873437163325,2919.0,3546.73,4108.37,6281.61,8744.26,21997.25,45321.02,66654.45,87205.56,102147.95,108239.19
BTC High Price ($),17001.0,30529.331715193224,22319.08,26060.01159093959,3148.0,3576.76,4165.38,6346.88,8837.28,22319.08,45861.1,67166.01,87892.14,102850.0,109588.0
BTC Low Price ($),17001.0,29953.33012881595,21756.0,25643.623562938796,2817.0,3514.07,4057.07,6211.0,8647.37,21756.0,44738.34,66120.75,86406.49,101412.0,107093.33
BTC Close Price ($),17001.0,30255.51357567202,22032.71,25860.517043479133,2919.0,3546.73,4108.37,6283.75,8745.81,22032.71,45345.05,66656.31,87231.26,102166.49,108239.19
