TIMESTAMP,EDWIN_OPEN_PRICE_USD,EDWIN_HIGH_PRICE_USD,EDWIN_LOW_PRICE_USD,EDWIN_CLOSE_PRICE_USD,EDWIN_VOLUME_USD,EDWIN_DIVIDENDS_USD,EDWIN_STOCK_SPLITS_USD
2025-03-18 00:00:00+00:00,0.005073999986052513,0.0052089998498559,0.004616999998688698,0.005063999909907579,117088,0.0,0.0
2025-03-19 00:00:00+00:00,0.005063999909907579,0.006719000171869993,0.004619999788701534,0.006374000106006861,299023,0.0,0.0
2025-03-20 00:00:00+00:00,0.006374000106006861,0.006901000160723925,0.004757000133395195,0.0055970000103116035,282177,0.0,0.0
2025-03-21 00:00:00+00:00,0.0055970000103116035,0.005979000125080347,0.005386999808251858,0.005512000061571598,109318,0.0,0.0
2025-03-22 00:00:00+00:00,0.005512000061571598,0.005572999827563763,0.0049230000004172325,0.005156999919563532,101104,0.0,0.0
2025-03-23 00:00:00+00:00,0.005156999919563532,0.005673000123351812,0.004889999981969595,0.005338000133633614,202968,0.0,0.0
2025-03-24 00:00:00+00:00,0.005338000133633614,0.006541000213474035,0.005160000175237656,0.006002999842166901,243334,0.0,0.0
2025-03-25 00:00:00+00:00,0.006002999842166901,0.006089999806135893,0.005067999940365553,0.005495000164955854,230747,0.0,0.0
2025-03-26 00:00:00+00:00,0.005495000164955854,0.0057830000296235085,0.00519599998369813,0.005433000158518553,103734,0.0,0.0
2025-03-27 00:00:00+00:00,0.005433000158518553,0.005805999971926212,0.0050929998978972435,0.005669999867677689,141037,0.0,0.0
2025-03-28 00:00:00+00:00,0.005669999867677689,0.006500000134110451,0.00521400012075901,0.006178999785333872,366492,0.0,0.0
2025-03-29 00:00:00+00:00,0.006178999785333872,0.006500000134110451,0.005503000225871801,0.006237000226974487,184329,0.0,0.0
2025-03-30 00:00:00+00:00,0.006237000226974487,0.006504000164568424,0.00559200020506978,0.0058650001883506775,121279,0.0,0.0
2025-03-31 00:00:00+00:00,0.0058650001883506775,0.00661400007084012,0.0056570000015199184,0.006337999831885099,96793,0.0,0.0
2025-04-01 00:00:00+00:00,0.006337999831885099,0.007741999812424183,0.006324999965727329,0.007726000156253576,346439,0.0,0.0
2025-04-02 00:00:00+00:00,0.007726000156253576,0.008577000349760056,0.006893999874591827,0.007784999907016754,491545,0.0,0.0
2025-04-03 00:00:00+00:00,0.007784999907016754,0.00815299991518259,0.006634999997913837,0.0071310000494122505,348236,0.0,0.0
2025-04-04 00:00:00+00:00,0.0071310000494122505,0.008093000389635563,0.0067819999530911446,0.007660999894142151,226416,0.0,0.0
