TIMESTAMP,TOOKER_OPEN_PRICE_USD,TOOKER_HIGH_PRICE_USD,TOOKER_LOW_PRICE_USD,TOOKER_CLOSE_PRICE_USD,TOOKER_VOLUME_USD,TOOKER_DIVIDENDS_USD,TOOKER_STOCK_SPLITS_USD
2024-04-29 00:00:00+00:00,0.050586998462677,0.055507998913526535,0.0433260016143322,0.04770199954509735,3021027,0.0,0.0
2024-04-30 00:00:00+00:00,0.04770199954509735,0.05475199967622757,0.041019000113010406,0.048583999276161194,2000335,0.0,0.0
2024-05-01 00:00:00+00:00,0.0484590008854866,0.07576499879360199,0.03745799884200096,0.06821899861097336,4241041,0.0,0.0
2024-05-02 00:00:00+00:00,0.06835199892520905,0.08503600209951401,0.05620900169014931,0.08496599644422531,9135849,0.0,0.0
2024-05-03 00:00:00+00:00,0.07795800268650055,0.137473002076149,0.07531700283288956,0.11722800135612488,13823574,0.0,0.0
2024-05-04 00:00:00+00:00,0.1101439967751503,0.12809400260448456,0.0971279963850975,0.10804100334644318,11350283,0.0,0.0
2024-05-05 00:00:00+00:00,0.12629200518131256,0.1297689974308014,0.10373499989509583,0.11611100286245346,7233653,0.0,0.0
2024-05-06 00:00:00+00:00,0.11401999741792679,0.12138800323009491,0.09959100186824799,0.10030999779701233,6003023,0.0,0.0
2024-05-07 00:00:00+00:00,0.10106000304222107,0.10496799647808075,0.08718899637460709,0.0898440033197403,4448763,0.0,0.0
2024-05-08 00:00:00+00:00,0.08390700072050095,0.08812499791383743,0.0719280019402504,0.08803799748420715,3578752,0.0,0.0
2024-05-09 00:00:00+00:00,0.08805499970912933,0.09972900152206421,0.07274799793958664,0.0974930003285408,4412844,0.0,0.0
2024-05-10 00:00:00+00:00,0.09747300297021866,0.10276100039482117,0.07751999795436859,0.07983499765396118,3196924,0.0,0.0
2024-05-11 00:00:00+00:00,0.08142100274562836,0.08513599634170532,0.07829000055789948,0.0784979984164238,1498178,0.0,0.0
2024-05-12 00:00:00+00:00,0.07720000296831131,0.07919999957084656,0.06506499648094177,0.07596100121736526,2269081,0.0,0.0
2024-05-13 00:00:00+00:00,0.06968600302934647,0.07977200299501419,0.061090998351573944,0.0715079978108406,2729785,0.0,0.0
2024-05-14 00:00:00+00:00,0.06942799687385559,0.07214900106191635,0.053047001361846924,0.06234699860215187,3405723,0.0,0.0
2024-05-15 00:00:00+00:00,0.06234699860215187,0.09556099772453308,0.06102500110864639,0.08414400368928909,4740449,0.0,0.0
2024-05-16 00:00:00+00:00,0.07881999760866165,0.08347699791193008,0.06634499877691269,0.06861700117588043,2503485,0.0,0.0
2024-05-17 00:00:00+00:00,0.06868600100278854,0.0750890001654625,0.06284300237894058,0.06671600043773651,2786105,0.0,0.0
2024-05-18 00:00:00+00:00,0.06577499955892563,0.07876700162887573,0.06299000233411789,0.06888499855995178,2835473,0.0,0.0
2024-05-19 00:00:00+00:00,0.06757000088691711,0.07209499925374985,0.060107000172138214,0.06660100072622299,2076361,0.0,0.0
2024-05-20 00:00:00+00:00,0.0669730007648468,0.07408899813890457,0.06261000037193298,0.07086499780416489,2840032,0.0,0.0
2024-05-21 00:00:00+00:00,0.07086499780416489,0.07224100083112717,0.06241299957036972,0.06858900189399719,2204204,0.0,0.0
2024-05-22 00:00:00+00:00,0.06859400123357773,0.08001899719238281,0.06614500284194946,0.07107999920845032,2700071,0.0,0.0
2024-05-23 00:00:00+00:00,0.07125599682331085,0.0757099986076355,0.06597399711608887,0.07222100347280502,1817886,0.0,0.0
2024-05-24 00:00:00+00:00,0.07209700345993042,0.07225099951028824,0.06714800000190735,0.06748200207948685,1128997,0.0,0.0
2024-05-25 00:00:00+00:00,0.06748200207948685,0.07029800117015839,0.06644699722528458,0.06814300268888474,883249,0.0,0.0
2024-05-26 00:00:00+00:00,0.0673070028424263,0.0678350031375885,0.06136399880051613,0.06180199980735779,2153155,0.0,0.0
