TIMESTAMP,WIN28992_OPEN_PRICE_USD,WIN28992_HIGH_PRICE_USD,WIN28992_LOW_PRICE_USD,WIN28992_CLOSE_PRICE_USD,WIN28992_VOLUME_USD,WIN28992_DIVIDENDS_USD,WIN28992_STOCK_SPLITS_USD
2024-01-10 00:00:00+00:00,0.008047999814152718,0.017009999603033066,0.004805999808013439,0.005185999907553196,14704,0.0,0.0
2024-01-11 00:00:00+00:00,0.005185999907553196,0.005594000220298767,0.005185999907553196,0.005278999917209148,569,0.0,0.0
2024-01-12 00:00:00+00:00,0.005278999917209148,0.006295999977737665,0.005245999898761511,0.005597999785095453,3954,0.0,0.0
2024-01-13 00:00:00+00:00,0.005597999785095453,0.006167999934405088,0.005106000229716301,0.006167999934405088,2828,0.0,0.0
2024-01-14 00:00:00+00:00,0.006167999934405088,0.006167999934405088,0.005067000165581703,0.005080999806523323,4315,0.0,0.0
2024-01-15 00:00:00+00:00,0.005080999806523323,0.006312000099569559,0.005038999952375889,0.006006999872624874,5717,0.0,0.0
2024-01-16 00:00:00+00:00,0.006006999872624874,0.0117419995367527,0.005396000109612942,0.007565000094473362,27518,0.0,0.0
2024-01-17 00:00:00+00:00,0.007565000094473362,0.00837399996817112,0.005096000153571367,0.006105999927967787,15557,0.0,0.0
2024-01-18 00:00:00+00:00,0.006105999927967787,0.00750999990850687,0.004118999931961298,0.004118999931961298,4258,0.0,0.0
2024-01-19 00:00:00+00:00,0.004118999931961298,0.005625999998301268,0.002182000083848834,0.0025049999821931124,5593,0.0,0.0
2024-01-20 00:00:00+00:00,0.0025049999821931124,0.005483000073581934,0.0025049999821931124,0.003364000003784895,6972,0.0,0.0
2024-01-21 00:00:00+00:00,0.003364000003784895,0.005716000217944384,0.002658999990671873,0.004929000046104193,4691,0.0,0.0
2024-01-22 00:00:00+00:00,0.004929000046104193,0.004929000046104193,0.0002969999914057553,0.0033909999765455723,3254,0.0,0.0
2024-01-23 00:00:00+00:00,0.0033909999765455723,0.0046350001357495785,0.0021800000686198473,0.003955000080168247,5400,0.0,0.0
2024-01-24 00:00:00+00:00,0.003955000080168247,0.004610999953001738,0.0009089999948628247,0.00457100011408329,9690,0.0,0.0
2024-01-25 00:00:00+00:00,0.004145000129938126,0.004741000011563301,0.0025160000659525394,0.00304899993352592,3835,0.0,0.0
2024-01-26 00:00:00+00:00,0.00304899993352592,0.0036780000664293766,0.0021150000393390656,0.003082999959588051,1272,0.0,0.0
2024-01-27 00:00:00+00:00,0.003082999959588051,0.003082999959588051,0.00203999993391335,0.002549000084400177,796,0.0,0.0
2024-01-28 00:00:00+00:00,0.002549000084400177,0.002911000046879053,0.002372999908402562,0.002372999908402562,230,0.0,0.0
2024-01-29 00:00:00+00:00,0.002372999908402562,0.002389000030234456,0.002339000115171075,0.0023429999127984047,340,0.0,0.0
2024-01-30 00:00:00+00:00,0.0023429999127984047,0.0023429999127984047,0.0013389999512583017,0.0022730000782757998,875,0.0,0.0
