TIMESTAMP,MTR_OPEN_PRICE_USD,MTR_HIGH_PRICE_USD,MTR_LOW_PRICE_USD,MTR_CLOSE_PRICE_USD,MTR_VOLUME_USD,MTR_DIVIDENDS_USD,MTR_STOCK_SPLITS_USD
2020-08-17 00:00:00+00:00,0.9532089829444885,0.9532089829444885,0.7149369716644287,0.7304329872131348,61398,0.0,0.0
2020-08-18 00:00:00+00:00,0.7307609915733337,0.7881159782409668,0.6951540112495422,0.7415339946746826,40630,0.0,0.0
2020-08-19 00:00:00+00:00,0.7413560152053833,0.945743978023529,0.7146080136299133,0.8503909707069397,68950,0.0,0.0
2020-08-20 00:00:00+00:00,0.8503909707069397,0.852262020111084,0.7463459968566895,0.8049020171165466,63557,0.0,0.0
2020-08-21 00:00:00+00:00,0.8050770163536072,0.8812180161476135,0.7051870226860046,0.7074499726295471,77080,0.0,0.0
2020-08-22 00:00:00+00:00,0.7062810063362122,0.8175809979438782,0.7039480209350586,0.7947810292243958,37278,0.0,0.0
2020-08-23 00:00:00+00:00,0.7951470017433167,0.8221120238304138,0.7749009728431702,0.8030499815940857,60605,0.0,0.0
2020-08-24 00:00:00+00:00,0.8033310174942017,0.8298670053482056,0.6985740065574646,0.707099974155426,61793,0.0,0.0
2020-08-25 00:00:00+00:00,0.7076110243797302,0.7209089994430542,0.6487669944763184,0.659820020198822,117247,0.0,0.0
2020-08-26 00:00:00+00:00,0.6603149771690369,0.6972600221633911,0.6529319882392883,0.6733289957046509,24800,0.0,0.0
2020-08-27 00:00:00+00:00,0.6735150218009949,0.745169997215271,0.6490880250930786,0.6658329963684082,76767,0.0,0.0
2020-08-28 00:00:00+00:00,0.6658170223236084,0.7289819717407227,0.664309024810791,0.6876580119132996,99859,0.0,0.0
2020-08-29 00:00:00+00:00,0.687267005443573,0.7048230171203613,0.6707620024681091,0.6817160248756409,11119,0.0,0.0
2020-08-30 00:00:00+00:00,0.6848750114440918,0.7362070083618164,0.6825569868087769,0.6922979950904846,177815,0.0,0.0
2020-08-31 00:00:00+00:00,0.6920580267906189,0.7474610209465027,0.6890730261802673,0.6984090209007263,123340,0.0,0.0
2020-09-01 00:00:00+00:00,0.6982849836349487,0.8867660164833069,0.6936500072479248,0.696287989616394,97143,0.0,0.0
2020-09-02 00:00:00+00:00,0.6958310008049011,0.6958310008049011,0.6466410160064697,0.6602270007133484,426419,0.0,0.0
2020-09-03 00:00:00+00:00,0.6597149968147278,0.6656299829483032,0.644690990447998,0.6519330143928528,249232,0.0,0.0
2020-09-04 00:00:00+00:00,0.6508809924125671,0.6547880172729492,0.48158401250839233,0.5402179956436157,343954,0.0,0.0
2020-09-05 00:00:00+00:00,0.5510349869728088,0.6193209886550903,0.4822869896888733,0.49953100085258484,287070,0.0,0.0
2020-09-06 00:00:00+00:00,0.5010889768600464,0.5181199908256531,0.46944499015808105,0.4953629970550537,250750,0.0,0.0
2020-09-07 00:00:00+00:00,0.50416100025177,0.5081239938735962,0.4710560142993927,0.48135700821876526,222828,0.0,0.0
2020-09-08 00:00:00+00:00,0.48179900646209717,0.5041239857673645,0.46661001443862915,0.47878700494766235,185427,0.0,0.0
2020-09-09 00:00:00+00:00,0.48027899861335754,0.4931119978427887,0.4657540023326874,0.48200899362564087,174145,0.0,0.0
2020-09-10 00:00:00+00:00,0.48200899362564087,0.49416300654411316,0.464383989572525,0.4846540093421936,168103,0.0,0.0
