TIMESTAMP,PHRZ_OPEN_PRICE_USD,PHRZ_HIGH_PRICE_USD,PHRZ_LOW_PRICE_USD,PHRZ_CLOSE_PRICE_USD,PHRZ_VOLUME_USD,PHRZ_DIVIDENDS_USD,PHRZ_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0005210000090301037,0.000534999999217689,0.0005150000215508044,0.0005210000090301037,679339,0.0,0.0
2025-04-02 00:00:00+00:00,0.0005210000090301037,0.0005489999894052744,0.00048600000445730984,0.0004870000120718032,693264,0.0,0.0
2025-04-03 00:00:00+00:00,0.0004870000120718032,0.0004990000161342323,0.0004670000053010881,0.0004780000017490238,639395,0.0,0.0
2025-04-04 00:00:00+00:00,0.0004780000017490238,0.0005019999807700515,0.0004659999976865947,0.0005000000237487257,663329,0.0,0.0
2025-04-05 00:00:00+00:00,0.0005000000237487257,0.0005009999731555581,0.00048099999548867345,0.00048600000445730984,659529,0.0,0.0
2025-04-06 00:00:00+00:00,0.00048600000445730984,0.0004900000058114529,0.0003969999961555004,0.0004030000127386302,648458,0.0,0.0
2025-04-07 00:00:00+00:00,0.0004030000127386302,0.00040499999886378646,0.00035799999022856355,0.000391999987186864,668585,0.0,0.0
2025-04-08 00:00:00+00:00,0.000391999987186864,0.0004090000002179295,0.0003800000122282654,0.00038499999209307134,624806,0.0,0.0
2025-04-09 00:00:00+00:00,0.00038499999209307134,0.00042699999175965786,0.00036800000816583633,0.0004250000056345016,644214,0.0,0.0
2025-04-10 00:00:00+00:00,0.0004250000056345016,0.0004250000056345016,0.0003929999948013574,0.0004079999926034361,618026,0.0,0.0
2025-04-11 00:00:00+00:00,0.0004079999926034361,0.0004419999895617366,0.00040600000647827983,0.00043899999582208693,616614,0.0,0.0
2025-04-12 00:00:00+00:00,0.00043899999582208693,0.00047900000936351717,0.00043399998685345054,0.00047599998652003706,650303,0.0,0.0
2025-04-13 00:00:00+00:00,0.00047599998652003706,0.0004780000017490238,0.00045399999362416565,0.0004600000102072954,624633,0.0,0.0
2025-04-14 00:00:00+00:00,0.0004600000102072954,0.00048499999684281647,0.0004600000102072954,0.0004769999941345304,657941,0.0,0.0
2025-04-15 00:00:00+00:00,0.0004769999941345304,0.0004889999981969595,0.0004619999963324517,0.00046300000394694507,625643,0.0,0.0
2025-04-16 00:00:00+00:00,0.00046300000394694507,0.0004879999905824661,0.0004560000088531524,0.00048099999548867345,652059,0.0,0.0
2025-04-17 00:00:00+00:00,0.00048099999548867345,0.0004959999932907522,0.00047500000800937414,0.000493000028654933,658765,0.0,0.0
2025-04-18 00:00:00+00:00,0.000493000028654933,0.0004970000009052455,0.0004870000120718032,0.0004910000134259462,652271,0.0,0.0
2025-04-19 00:00:00+00:00,0.0004910000134259462,0.0005130000063218176,0.0004910000134259462,0.0005109999910928309,627208,0.0,0.0
2025-04-20 00:00:00+00:00,0.0005109999910928309,0.0005200000014156103,0.0005050000036135316,0.0005089999758638442,659984,0.0,0.0
2025-04-21 00:00:00+00:00,0.0005089999758638442,0.0005259999888949096,0.0004990000161342323,0.0005050000036135316,638801,0.0,0.0
2025-04-22 00:00:00+00:00,0.0005050000036135316,0.0005440000095404685,0.0005050000036135316,0.0005360000068321824,661753,0.0,0.0
2025-04-23 00:00:00+00:00,0.0005360000068321824,0.0005520000122487545,0.0005310000269673765,0.0005450000171549618,647744,0.0,0.0
2025-04-24 00:00:00+00:00,0.0005450000171549618,0.0005719999899156392,0.0005259999888949096,0.0005719999899156392,687202,0.0,0.0
2025-04-25 00:00:00+00:00,0.0005719999899156392,0.0005779999773949385,0.0005619999719783664,0.0005649999948218465,692025,0.0,0.0
2025-04-26 00:00:00+00:00,0.0005649999948218465,0.0005719999899156392,0.0005549999768845737,0.0005600000149570405,693895,0.0,0.0
2025-04-27 00:00:00+00:00,0.0005600000149570405,0.0005629999795928597,0.0005489999894052744,0.0005559999844990671,692297,0.0,0.0
2025-04-28 00:00:00+00:00,0.0005559999844990671,0.00056900002527982,0.0005440000095404685,0.0005450000171549618,678105,0.0,0.0
2025-04-29 00:00:00+00:00,0.0005450000171549618,0.0005489999894052744,0.0005310000269673765,0.0005339999916031957,692815,0.0,0.0
2025-04-30 00:00:00+00:00,0.0005339999916031957,0.0005430000019259751,0.0005189999938011169,0.0005409999866969883,620098,0.0,0.0
2025-05-01 00:00:00+00:00,0.0005409999866969883,0.0005629999795928597,0.000539999979082495,0.0005540000274777412,646213,0.0,0.0
2025-05-02 00:00:00+00:00,0.0005540000274777412,0.0005569999921135604,0.0005430000019259751,0.0005440000095404685,618740,0.0,0.0
2025-05-03 00:00:00+00:00,0.0005440000095404685,0.000547999981790781,0.0005389999714680016,0.0005389999714680016,640057,0.0,0.0
2025-05-04 00:00:00+00:00,0.0005389999714680016,0.0005430000019259751,0.0005310000269673765,0.0005310000269673765,640052,0.0,0.0
2025-05-05 00:00:00+00:00,0.0005310000269673765,0.0005419999943114817,0.0005230000242590904,0.0005300000193528831,644321,0.0,0.0
2025-05-06 00:00:00+00:00,0.0005300000193528831,0.0005310000269673765,0.00048600000445730984,0.0004900000058114529,618142,0.0,0.0
2025-05-07 00:00:00+00:00,0.0004900000058114529,0.0004990000161342323,0.00048600000445730984,0.000493000028654933,605744,0.0,0.0
2025-05-08 00:00:00+00:00,0.000493000028654933,0.0005370000144466758,0.0004910000134259462,0.000522000016644597,658244,0.0,0.0
2025-05-09 00:00:00+00:00,0.000522000016644597,0.0005460000247694552,0.0005200000014156103,0.0005430000019259751,659718,0.0,0.0
2025-05-10 00:00:00+00:00,0.0005430000019259751,0.0005610000225715339,0.000534999999217689,0.0005600000149570405,629982,0.0,0.0
2025-05-11 00:00:00+00:00,0.0005600000149570405,0.0005649999948218465,0.0004910000134259462,0.000493000028654933,685402,0.0,0.0
2025-05-12 00:00:00+00:00,0.000493000028654933,0.0005119999987073243,0.0004920000210404396,0.0005000000237487257,443903,0.0,0.0
2025-05-13 00:00:00+00:00,0.0005000000237487257,0.0005009999731555581,8.399999933317304e-05,0.0004799999878741801,497305,0.0,0.0
2025-05-14 00:00:00+00:00,0.0004799999878741801,0.0004970000009052455,6.800000119255856e-05,7.000000186963007e-05,94595,0.0,0.0
2025-05-15 00:00:00+00:00,7.000000186963007e-05,0.0004140000091865659,6.800000119255856e-05,7.100000220816582e-05,93066,0.0,0.0
2025-05-16 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,6.399999983841553e-05,6.500000017695129e-05,93519,0.0,0.0
2025-05-17 00:00:00+00:00,6.500000017695129e-05,7.500000356230885e-05,1.5999999959603883e-05,7.500000356230885e-05,93119,0.0,0.0
2025-05-18 00:00:00+00:00,7.500000356230885e-05,0.0004529999860096723,7.400000322377309e-05,0.000450999999884516,93134,0.0,0.0
2025-05-19 00:00:00+00:00,0.000450999999884516,0.0004529999860096723,0.00044299999717622995,0.0004440000047907233,93125,0.0,0.0
2025-05-20 00:00:00+00:00,0.0004440000047907233,0.0004459999909158796,0.0004440000047907233,0.0004459999909158796,93092,0.0,0.0
2025-05-21 00:00:00+00:00,0.0004459999909158796,0.00045399999362416565,0.0004459999909158796,0.00045200000749900937,93056,0.0,0.0
2025-05-22 00:00:00+00:00,0.00045200000749900937,0.0004529999860096723,6.70000008540228e-05,6.70000008540228e-05,93007,0.0,0.0
2025-05-23 00:00:00+00:00,6.70000008540228e-05,0.00041000000783242285,6.70000008540228e-05,0.00041000000783242285,93046,0.0,0.0
2025-05-24 00:00:00+00:00,0.00041000000783242285,0.0004239999980200082,0.00040600000647827983,0.0004220000118948519,93108,0.0,0.0
2025-05-25 00:00:00+00:00,0.0004220000118948519,0.0004299999854993075,0.0003440000000409782,0.00035700001171790063,93074,0.0,0.0
