TIMESTAMP,FORTH_OPEN_PRICE_USD,FORTH_HIGH_PRICE_USD,FORTH_LOW_PRICE_USD,FORTH_CLOSE_PRICE_USD,FORTH_VOLUME_USD,FORTH_DIVIDENDS_USD,FORTH_STOCK_SPLITS_USD
2021-04-21 00:00:00+00:00,54.44488525390625,60.398712158203125,21.851438522338867,60.398712158203125,121986792,0.0,0.0
2021-04-22 00:00:00+00:00,60.398563385009766,71.37012481689453,35.983489990234375,39.413047790527344,314837927,0.0,0.0
2021-04-23 00:00:00+00:00,39.41465759277344,56.37152862548828,31.17314338684082,45.32699966430664,324581711,0.0,0.0
2021-04-24 00:00:00+00:00,45.20719528198242,45.20719528198242,36.905460357666016,38.13667297363281,124618124,0.0,0.0
2021-04-25 00:00:00+00:00,38.0782470703125,38.375858306884766,32.17216873168945,33.69950866699219,69976963,0.0,0.0
2021-04-26 00:00:00+00:00,33.83257293701172,37.799251556396484,33.71049499511719,36.056026458740234,58679495,0.0,0.0
2021-04-27 00:00:00+00:00,35.937255859375,38.92505645751953,34.52566146850586,34.95807647705078,61384525,0.0,0.0
2021-04-28 00:00:00+00:00,34.92528533935547,36.28594970703125,31.906108856201172,33.46055221557617,80076258,0.0,0.0
2021-04-29 00:00:00+00:00,33.45805358886719,37.23162078857422,32.408451080322266,36.406654357910156,66683822,0.0,0.0
2021-04-30 00:00:00+00:00,36.42900466918945,47.71626663208008,36.3237419128418,43.727333068847656,174444955,0.0,0.0
2021-05-01 00:00:00+00:00,43.74100875854492,43.74100875854492,40.37451934814453,41.45817565917969,53787841,0.0,0.0
2021-05-02 00:00:00+00:00,41.32145309448242,46.36439514160156,40.91670608520508,43.87362289428711,57620243,0.0,0.0
2021-05-03 00:00:00+00:00,43.61677932739258,46.867733001708984,41.33591079711914,42.0093994140625,73573498,0.0,0.0
2021-05-04 00:00:00+00:00,41.97106170654297,42.26557159423828,37.00556945800781,37.11000442504883,56150643,0.0,0.0
2021-05-05 00:00:00+00:00,37.09912872314453,40.228729248046875,36.93780517578125,37.564483642578125,55538862,0.0,0.0
2021-05-06 00:00:00+00:00,37.55693817138672,37.98710632324219,35.224613189697266,35.39372253417969,57565071,0.0,0.0
2021-05-07 00:00:00+00:00,35.50196838378906,41.60017013549805,34.56218338012695,35.95112609863281,62462524,0.0,0.0
2021-05-08 00:00:00+00:00,36.09579086303711,37.914180755615234,35.719722747802734,36.44635009765625,37106630,0.0,0.0
2021-05-09 00:00:00+00:00,36.34806442260742,39.68700408935547,34.23230743408203,35.95884323120117,51727199,0.0,0.0
2021-05-10 00:00:00+00:00,35.828224182128906,38.80769348144531,31.33282470703125,32.4354248046875,54106184,0.0,0.0
2021-05-11 00:00:00+00:00,32.540809631347656,37.05423355102539,30.154111862182617,33.193477630615234,58148453,0.0,0.0
2021-05-12 00:00:00+00:00,33.21382141113281,34.89925765991211,28.036388397216797,28.036388397216797,42643898,0.0,0.0
2021-05-13 00:00:00+00:00,27.694168090820312,31.63936996459961,27.636802673339844,30.22212028503418,46925729,0.0,0.0
2021-05-14 00:00:00+00:00,30.215866088867188,33.08481979370117,30.00666046142578,30.65178680419922,37442965,0.0,0.0
2021-05-15 00:00:00+00:00,30.707338333129883,30.856401443481445,28.394424438476562,29.284273147583008,32714212,0.0,0.0
2021-05-16 00:00:00+00:00,29.27427101135254,35.9228401184082,27.980985641479492,29.717958450317383,55596480,0.0,0.0
