TIMESTAMP,ROAM_OPEN_PRICE_USD,ROAM_HIGH_PRICE_USD,ROAM_LOW_PRICE_USD,ROAM_CLOSE_PRICE_USD,ROAM_VOLUME_USD,ROAM_DIVIDENDS_USD,ROAM_STOCK_SPLITS_USD
2025-03-06 00:00:00+00:00,0.38115400075912476,0.40935298800468445,0.34970900416374207,0.3863460123538971,97425052,0.0,0.0
2025-03-07 00:00:00+00:00,0.38631701469421387,0.408937007188797,0.24379399418830872,0.2534630000591278,84197613,0.0,0.0
2025-03-08 00:00:00+00:00,0.25372499227523804,0.31827598810195923,0.24462099373340607,0.2744799852371216,68895747,0.0,0.0
2025-03-09 00:00:00+00:00,0.2744770050048828,0.2900879979133606,0.21558399498462677,0.2316419929265976,52614462,0.0,0.0
2025-03-10 00:00:00+00:00,0.23164500296115875,0.23671700060367584,0.15524500608444214,0.16191600263118744,50710156,0.0,0.0
2025-03-11 00:00:00+00:00,0.1617249995470047,0.16439099609851837,0.14211900532245636,0.14975599944591522,39110258,0.0,0.0
2025-03-12 00:00:00+00:00,0.1497579962015152,0.15180599689483643,0.11658400297164917,0.1255040019750595,34735052,0.0,0.0
2025-03-13 00:00:00+00:00,0.1255050003528595,0.14008000493049622,0.11712399870157242,0.1255660057067871,34200305,0.0,0.0
2025-03-14 00:00:00+00:00,0.1257990002632141,0.14138099551200867,0.12303599715232849,0.13796000182628632,32016093,0.0,0.0
2025-03-15 00:00:00+00:00,0.13795599341392517,0.16106900572776794,0.13011400401592255,0.1591850072145462,33542932,0.0,0.0
2025-03-16 00:00:00+00:00,0.15898700058460236,0.22828899323940277,0.15302899479866028,0.16617199778556824,43690299,0.0,0.0
2025-03-17 00:00:00+00:00,0.16614499688148499,0.17775000631809235,0.14838500320911407,0.16371199488639832,64275513,0.0,0.0
2025-03-18 00:00:00+00:00,0.16370700299739838,0.21483099460601807,0.1562110036611557,0.19657699763774872,59997934,0.0,0.0
2025-03-19 00:00:00+00:00,0.19658899307250977,0.20102299749851227,0.15472300350666046,0.17144900560379028,36544642,0.0,0.0
2025-03-20 00:00:00+00:00,0.17149099707603455,0.1738400012254715,0.15554900467395782,0.16393400728702545,28304392,0.0,0.0
2025-03-21 00:00:00+00:00,0.16400699317455292,0.18102799355983734,0.1582919955253601,0.16203999519348145,25165541,0.0,0.0
2025-03-22 00:00:00+00:00,0.16204200685024261,0.17376099526882172,0.1595969945192337,0.16122299432754517,24933626,0.0,0.0
2025-03-23 00:00:00+00:00,0.16121600568294525,0.1857289969921112,0.15896600484848022,0.18132199347019196,28390949,0.0,0.0
