,ETH
BTC,0.7945470751212771
GNO,0.7915964291718737
LTC,0.7852483525791784
ETC,0.7645713912670405
QTUM,0.7564781202787824
DASH,0.7432441472673011
MIOTA,0.7214568613369963
XRP,0.7200895628508673
DGB,0.718832416997177
XLM,0.7163020110637661
XEM,0.707546116814658
BAT,0.703404022458174
ZEC,0.696955848320499
DOGE,0.6928448048534682
PIVX,0.6889930187658477
GAS,0.682314077678999
STEEM,0.6732746770737854
BTS,0.6689175438185214
SC,0.6649138305977961
ZEN,0.6643849332985907
LSK,0.6615215117384854
KMD,0.6581105778022035
ANT,0.6550458269360446
FIRO,0.6529521735733359
SYS,0.6465159295568044
RLC,0.6421336948474403
XMR,0.6411155522053634
ARK,0.6407344964233632
DCR,0.6295713566752271
LUNC,0.6143714598312066
WAVES,0.613271167485122
