,ETH
BTC,0.7280044619017042
LTC,0.6978358293291679
ETC,0.6746846209684464
GNO,0.6259532883009112
DASH,0.6244085154432332
QTUM,0.6099103232697198
XRP,0.609744751853452
ZEC,0.5846569883512974
MIOTA,0.5746069527100861
XLM,0.5736204023886418
DGB,0.5436034640038193
BAT,0.530623226908492
XMR,0.5286224650303937
DOGE,0.5208442277731498
ZEN,0.4922188077150513
XEM,0.4751794248862209
ANT,0.4549355850007154
SC,0.4545273771610296
RLC,0.4451235611536441
PIVX,0.4448152560514769
WAVES,0.4347775472147409
BTS,0.4276092168684924
LSK,0.4204936694234771
DCR,0.3958701300517837
GAS,0.3844959073712162
FIRO,0.3819594487245881
SYS,0.3796163186671125
ARK,0.3781203928326743
STEEM,0.3711676087152503
KMD,0.3679404971019822
LUNC,0.3635175261533174
