TIMESTAMP,PURR30646_OPEN_PRICE_USD,PURR30646_HIGH_PRICE_USD,PURR30646_LOW_PRICE_USD,PURR30646_CLOSE_PRICE_USD,PURR30646_VOLUME_USD,PURR30646_DIVIDENDS_USD,PURR30646_STOCK_SPLITS_USD
2024-04-15 00:00:00+00:00,0.00021300000662449747,0.00021899999410379678,0.00012700000661425292,0.0001500000071246177,29638,0.0,0.0
2024-04-16 00:00:00+00:00,0.0001500000071246177,0.00022499999613501132,0.00013600000238511711,0.0001720000000204891,31571,0.0,0.0
2024-04-17 00:00:00+00:00,0.0001720000000204891,0.00017899999511428177,0.0001320000010309741,0.00013299999409355223,8291,0.0,0.0
2024-04-18 00:00:00+00:00,0.00013299999409355223,0.00015900000289548188,0.00011500000255182385,0.00015900000289548188,10241,0.0,0.0
2024-04-19 00:00:00+00:00,0.0001610000035725534,0.00048600000445730984,0.0001610000035725534,0.00042600001324899495,179841,0.0,0.0
2024-04-20 00:00:00+00:00,0.00042600001324899495,0.000742000003810972,0.0003499999875202775,0.0003549999964889139,130487,0.0,0.0
2024-04-21 00:00:00+00:00,0.00035700001171790063,0.00043200000072829425,0.0002880000101868063,0.00029299999005161226,45366,0.0,0.0
2024-04-22 00:00:00+00:00,0.0004490000137593597,0.0004839999892283231,0.0003769999893847853,0.0004579999949783087,44044,0.0,0.0
2024-04-23 00:00:00+00:00,0.0004579999949783087,0.0006099999882280827,0.00039500001003034413,0.0005380000220611691,72929,0.0,0.0
2024-04-24 00:00:00+00:00,0.0006539999740198255,0.0007099999929778278,0.0004889999981969595,0.0004920000210404396,61736,0.0,0.0
2024-04-25 00:00:00+00:00,0.0004889999981969595,0.0004959999932907522,0.0003870000073220581,0.0003870000073220581,17595,0.0,0.0
2024-04-26 00:00:00+00:00,0.0003870000073220581,0.00041599999531172216,0.00032500000088475645,0.00032500000088475645,23509,0.0,0.0
2024-04-27 00:00:00+00:00,0.00031999999191612005,0.0003319999959785491,0.00028899998869746923,0.0003319999959785491,9008,0.0,0.0
2024-04-28 00:00:00+00:00,0.0003319999959785491,0.00036700000055134296,0.00032500000088475645,0.0003440000000409782,15843,0.0,0.0
2024-04-29 00:00:00+00:00,0.0003440000000409782,0.0003440000000409782,0.0002730000123847276,0.0002770000137388706,27028,0.0,0.0
2024-04-30 00:00:00+00:00,0.0002770000137388706,0.00042600001324899495,0.00027200000477023423,0.0004199999966658652,24993,0.0,0.0
2024-05-01 00:00:00+00:00,0.0004199999966658652,0.00043799998820759356,0.00038499999209307134,0.00041599999531172216,13076,0.0,0.0
2024-05-02 00:00:00+00:00,0.00041599999531172216,0.00042799999937415123,0.00040099999750964344,0.0004039999912492931,8057,0.0,0.0
2024-05-03 00:00:00+00:00,0.0004039999912492931,0.0004039999912492931,0.00033000000985339284,0.0003440000000409782,8112,0.0,0.0
