TIMESTAMP,H2ON_OPEN_PRICE_USD,H2ON_HIGH_PRICE_USD,H2ON_LOW_PRICE_USD,H2ON_CLOSE_PRICE_USD,H2ON_VOLUME_USD,H2ON_DIVIDENDS_USD,H2ON_STOCK_SPLITS_USD
2022-07-07 00:00:00+00:00,0.8358240127563477,1.197556972503662,0.8358240127563477,1.15195894241333,106470,0.0,0.0
2022-07-08 00:00:00+00:00,1.152569055557251,1.1528120040893555,0.9291700124740601,0.9862920045852661,141269,0.0,0.0
2022-07-09 00:00:00+00:00,0.9863830208778381,1.00941801071167,0.9008169770240784,0.9008169770240784,120046,0.0,0.0
2022-07-10 00:00:00+00:00,0.9006440043449402,0.9924119710922241,0.8749799728393555,0.992326021194458,154067,0.0,0.0
2022-07-11 00:00:00+00:00,0.9923179745674133,1.2259039878845215,0.9912530183792114,1.1156309843063354,318564,0.0,0.0
2022-07-12 00:00:00+00:00,1.1156320571899414,1.153777003288269,1.084723949432373,1.146852970123291,240459,0.0,0.0
2022-07-13 00:00:00+00:00,1.1468509435653687,1.203484058380127,1.0852760076522827,1.0853370428085327,325639,0.0,0.0
2022-07-14 00:00:00+00:00,1.0853489637374878,1.129791021347046,1.0316129922866821,1.086029052734375,289199,0.0,0.0
2022-07-15 00:00:00+00:00,1.0860040187835693,1.1604629755020142,1.0824940204620361,1.134917974472046,415825,0.0,0.0
2022-07-16 00:00:00+00:00,1.1349120140075684,1.16286301612854,1.0040639638900757,1.0513490438461304,327232,0.0,0.0
2022-07-17 00:00:00+00:00,1.0513529777526855,1.1057579517364502,1.0340919494628906,1.0820180177688599,354269,0.0,0.0
2022-07-18 00:00:00+00:00,1.082008957862854,1.0820399522781372,0.992097020149231,1.0132759809494019,241853,0.0,0.0
2022-07-19 00:00:00+00:00,1.013280987739563,1.0523430109024048,0.899482011795044,0.9615150094032288,568903,0.0,0.0
2022-07-20 00:00:00+00:00,0.9615139961242676,0.9652270078659058,0.8975589871406555,0.9020919799804688,669018,0.0,0.0
2022-07-21 00:00:00+00:00,0.9020789861679077,0.9057350158691406,0.6677029728889465,0.6849949955940247,555423,0.0,0.0
2022-07-22 00:00:00+00:00,0.684997022151947,0.7407670021057129,0.6828960180282593,0.7328420281410217,626778,0.0,0.0
2022-07-23 00:00:00+00:00,0.7328410148620605,0.7673460245132446,0.6940180063247681,0.7472659945487976,673219,0.0,0.0
2022-07-24 00:00:00+00:00,0.74726402759552,0.7506290078163147,0.6216449737548828,0.6323559880256653,687796,0.0,0.0
2022-07-25 00:00:00+00:00,0.6323580145835876,0.6705700159072876,0.6068040132522583,0.6448720097541809,609633,0.0,0.0
2022-07-26 00:00:00+00:00,0.6448739767074585,0.6475930213928223,0.6133220195770264,0.6230360269546509,607058,0.0,0.0
2022-07-27 00:00:00+00:00,0.6230409741401672,0.6272090077400208,0.5904430150985718,0.6033980250358582,583583,0.0,0.0
2022-07-28 00:00:00+00:00,0.6034060120582581,0.6350769996643066,0.5872660279273987,0.6044600009918213,556784,0.0,0.0
2022-07-29 00:00:00+00:00,0.5975160002708435,0.7445889711380005,0.5843070149421692,0.6674780249595642,380760,0.0,0.0
2022-07-30 00:00:00+00:00,0.667477011680603,0.7124660015106201,0.651636004447937,0.6957280039787292,387429,0.0,0.0
2022-07-31 00:00:00+00:00,0.6957219839096069,0.7178450226783752,0.658918023109436,0.6914659738540649,457412,0.0,0.0
