TIMESTAMP,ETH_MARKET_CAP_USD,ETH_PRICE_USD,ETH_SUPPLY
2018-03-15,59964212921.4,610.56,98211826.71875
2018-03-16,58991479225.86625,600.53,98232360.125
2018-03-17,54018392617.46,549.79,98252774.0
2018-03-18,52810002273.246254,537.38,98273107.0625
2018-03-19,54606907796.98906,555.55,98293416.96875
2018-03-20,54816840677.20656,557.57,98313827.28125
2018-03-21,55058260033.73313,559.91,98334125.1875
2018-03-22,53100669903.62469,539.89,98354609.09375
2018-03-23,53499189526.10969,543.83,98374840.53125
2018-03-24,51181333172.185,520.16,98395365.21875
2018-03-25,51472392789.046555,523.01,98415695.28125
2018-03-26,47864567148.82813,486.25,98436127.8125
2018-03-27,44185262280.41563,448.78,98456397.96875
2018-03-28,43913737531.62406,445.93,98476750.90625
2018-03-29,37813056304.89063,383.9,98497151.09375
2018-03-30,38798218744.68313,393.82,98517644.46875
2018-03-31,38830912194.93063,394.07,98538107.9375
2018-04-01,37338815861.89063,378.85,98558310.3125
2018-04-02,37921283383.3825,384.68,98578775.5625
2018-04-03,41010350763.43906,415.93,98599165.15625
2018-04-04,37342260363.08594,378.65,98619464.84375
2018-04-05,37617374902.38,381.36,98640064.25
2018-04-06,36538915156.5375,370.35,98660497.25
2018-04-07,37990115231.245,384.98,98680750.25
2018-04-08,39551509037.1275,400.72,98701110.59375
2018-04-09,39391815110.38562,399.02,98721405.21875
2018-04-10,41042087490.89063,415.65,98741940.3125
2018-04-11,42509216103.28437,430.42,98762176.71875
2018-04-12,48793554347.35313,493.95,98782375.4375
2018-04-13,48903537133.5625,494.96,98803008.59375
2018-04-14,49687415903.3275,502.79,98823397.25
2018-04-15,52797412598.484375,534.15,98843794.0625
2018-04-16,50585937010.79594,511.67,98864379.40625
2018-04-17,49742002473.36719,503.03,98884763.28125
2018-04-18,52002278671.68562,525.78,98905014.78125
2018-04-19,56115590810.04688,567.25,98925677.9375
2018-04-20,61065529521.8775,617.16,98946026.1875
2018-04-21,59891596613.83906,605.17,98966565.78125
2018-04-22,61503604534.686554,621.33,98987019.03125
2018-04-23,63773697854.995316,644.13,99007495.15625
2018-04-24,69651250540.18594,703.35,99027867.40625
2018-04-25,61185201817.58906,617.73,99048454.53125
2018-04-26,65529358678.40938,661.45,99069254.9375
2018-04-27,63747328350.72969,643.33,99089624.84375
2018-04-28,67694039010.13814,683.02,99109892.84375
2018-04-29,68331730149.407814,689.31,99130623.59375
2018-04-30,66435250909.9825,670.04,99151171.4375
2018-05-01,66525316110.187805,670.81,99171622.53125
2018-05-02,68119451913.158745,686.74,99192491.9375
2018-05-03,77150092984.75562,777.62,99213102.78125
2018-05-04,77820056225.52217,784.21,99233695.34375
2018-05-05,81049166628.16249,816.58,99254410.625
2018-05-06,78465994888.9503,790.39,99275034.96875
2018-05-07,74710126649.8125,752.4,99295755.78125
2018-05-08,74267612007.43906,747.79,99316134.21875
2018-05-09,74628653567.71906,751.27,99336661.34375
2018-05-10,71895810578.01875,723.61,99357126.875
2018-05-11,67358264812.30625,677.8,99377788.15625
2018-05-12,67952721556.45125,683.64,99398399.09375
2018-05-13,72510139614.58437,729.34,99418843.90625
2018-05-14,72333094749.68625,727.41,99439236.125
2018-05-15,70182814330.45999,705.64,99459801.5
2018-05-16,70304672717.195,706.72,99480236.46875
2018-05-17,66504404022.72499,668.38,99500888.75
2018-05-18,69025183432.67343,693.57,99521581.71875
2018-05-19,69286411715.80469,696.05,99542291.09375
2018-05-20,71202442910.30469,715.15,99562948.90625
2018-05-21,69382921907.70312,696.73,99583657.8125
2018-05-22,63830346235.82,640.84,99604185.5
2018-05-23,57484664345.43438,577.01,99625074.6875
2018-05-24,60045337837.09905,602.59,99645426.96875
2018-05-25,58281730202.624374,584.77,99666074.1875
2018-05-26,58392530943.635,585.76,99686784.59375
2018-05-27,56797213555.691246,569.64,99707207.28125
2018-05-28,51063666300.39438,512.03,99727879.8125
2018-05-29,56516519152.34563,566.59,99748529.1875
2018-05-30,55583421631.03001,557.12,99769208.84375
2018-05-31,57601754516.07469,577.23,99789952.90625
2018-06-01,57791286181.585625,579.01,99810514.8125
2018-06-02,58953333040.89313,590.53,99831224.5625
2018-06-03,61812203235.475,619.04,99851711.09375
2018-06-04,59055617824.00719,591.31,99872516.65625
2018-06-05,60757833173.3975,608.23,99892858.25
2018-06-06,60577546770.21562,606.3,99913486.34375
2018-06-07,60404280793.166245,604.44,99934287.59375
2018-06-08,59928007753.129684,599.55,99954979.15625
2018-06-09,59323637200.01375,593.38,99975794.9375
2018-06-10,52472033930.405,524.74,99996253.25
2018-06-11,53124064224.13594,531.15,100017065.28125
2018-06-12,49471623397.09155,494.53,100037658.78125
2018-06-13,47657715331.39375,476.3,100058188.8125
2018-06-14,52023900484.315,519.83,100078680.5
2018-06-15,48799365897.569374,487.51,100099210.0625
2018-06-16,49781559590.92875,497.22,100119785.1875
2018-06-17,49743646720.11938,496.74,100140207.59375
2018-06-18,51846248087.38905,517.63,100160825.46875
2018-06-19,53942622953.70781,538.45,100181303.65625
2018-06-20,53724245861.805,536.16,100201890.96875
2018-06-21,52693904285.85719,525.77,100222348.71875
2018-06-22,46328303479.0775,462.16,100242996.96875
2018-06-23,47543015734.37063,474.18,100263646.15625
2018-06-24,45654293361.609375,455.25,100284005.1875
2018-06-25,46021728956.77125,458.82,100304539.8125
2018-06-26,43097690502.215004,429.58,100325179.25
2018-06-27,44327742834.539055,441.75,100345767.59375
2018-06-28,42226050164.6775,420.72,100366158.40625
2018-06-29,43693236080.77344,435.25,100386527.46875
2018-06-30,45526618086.22125,453.42,100407167.9375
2018-07-01,45388252845.4828,451.95,100427597.84375
2018-07-02,47871631467.83063,476.58,100448259.40625
2018-07-03,46411539870.9125,461.95,100468751.75
2018-07-04,46947560487.56156,467.19,100489223.84375
2018-07-05,46993284446.69531,467.55,100509644.84375
2018-07-06,47242093489.505936,469.93,100530065.09375
2018-07-07,48848479516.67125,485.81,100550584.625
2018-07-08,48896614307.67875,486.19,100570999.625
2018-07-09,47426950979.92875,471.48,100591649.65625
2018-07-10,43533809998.42969,432.69,100612008.59375
2018-07-11,44840917343.29218,445.59,100632683.28125
2018-07-12,43372467705.34656,430.91,100653193.71875
2018-07-13,43537256282.620636,432.46,100673487.21875
2018-07-14,43674989982.89437,433.74,100693941.03125
2018-07-15,45283276603.27813,449.62,100714551.40625
2018-07-16,48226847842.22656,478.75,100734930.21875
2018-07-17,50283124186.73562,499.06,100755669.03125
2018-07-18,48273718726.62312,479.02,100775998.34375
2018-07-19,47238246406.91406,468.65,100796428.90625
2018-07-20,45250528873.47125,448.84,100816613.65625
2018-07-21,46489975052.025,461.04,100837183.4375
2018-07-22,46157642490.782814,457.65,100857953.65625
2018-07-23,45357951942.946556,449.63,100878393.21875
2018-07-24,48378021294.57875,479.47,100898953.625
2018-07-25,47561449087.835,471.28,100919727.3125
2018-07-26,46637376161.72531,462.03,100940147.09375
2018-07-27,47420212777.02313,469.69,100960660.8125
2018-07-28,47314695283.53125,468.55,100981101.875
2018-07-29,47086943661.84375,466.2,101001595.15625
2018-07-30,46122608914.135,456.56,101022010.0625
2018-07-31,43649395122.945625,431.99,101042605.4375
2018-08-01,42433335468.895935,419.87,101063032.53125
2018-08-02,41528168519.435936,410.83,101083583.28125
2018-08-03,42223094281.151886,417.62,101104100.09375
2018-08-04,41148652656.12719,406.91,101124702.40625
2018-08-05,41349182242.81875,408.81,101145231.875
2018-08-06,40967026803.828125,404.95,101165642.1875
2018-08-07,38242252146.57,377.94,101186040.5
2018-08-08,35986030584.215,355.57,101206599.5
2018-08-09,36797072663.1375,363.51,101227126.25
2018-08-10,33570657075.02375,331.57,101247570.875
2018-08-11,32204302667.075,318.01,101268207.5
2018-08-12,32230019752.225,318.2,101288559.875
2018-08-13,28774784059.690937,284.03,101308960.53125
2018-08-14,28200955334.79469,278.31,101329292.28125
2018-08-15,28503572639.34625,281.24,101349639.59375
2018-08-16,29072935287.3,286.8,101370067.25
2018-08-17,32198603999.66031,317.57,101390572.15625
2018-08-18,29901045512.5625,294.85,101411041.25
2018-08-19,30390905112.41375,299.62,101431496.9375
2018-08-20,27474200726.144062,270.81,101451943.15625
2018-08-21,28526946055.674374,281.13,101472436.4375
2018-08-22,27440591522.365623,270.37,101492737.8125
2018-08-23,28000353313.24344,275.83,101513081.65625
2018-08-24,28568569719.991875,281.37,101533815.6875
2018-08-25,28187394559.4925,277.56,101554238.9375
2018-08-26,27861929117.99375,274.3,101574659.5625
2018-08-27,29261451664.15,288.02,101595207.5
2018-08-28,30032487947.75781,295.55,101615591.09375
2018-08-29,29339224094.10031,288.67,101635861.34375
2018-08-30,28885653166.693752,284.15,101656354.625
2018-08-31,28638282048.44125,281.66,101676780.6875
2018-09-01,30037275134.36,295.36,101697166.625
2018-09-02,30008746763.69625,295.02,101717669.1875
2018-09-03,29399228153.270935,288.97,101737994.09375
2018-09-04,29024588221.585,285.23,101758539.5
2018-09-05,23233062169.826252,228.27,101778867.875
2018-09-06,23365006522.03,229.52,101799435.875
2018-09-07,21905480885.96375,215.14,101819656.4375
2018-09-08,20039045325.849373,196.77,101839941.6875
2018-09-09,19963582276.16437,195.99,101860208.5625
2018-09-10,20084750416.90625,197.14,101880645.3125
2018-09-11,18866949864.503124,185.15,101900890.4375
2018-09-12,18654654372.18375,183.03,101921293.625
2018-09-13,21537226425.14844,211.27,101941716.40625
2018-09-14,21296833931.08625,208.87,101962148.375
2018-09-15,22602400403.58719,221.63,101982585.40625
2018-09-16,22452921168.21875,220.12,102003094.53125
2018-09-17,20000701636.87375,196.04,102023574.96875
2018-09-18,21264897583.475002,208.39,102043752.5
2018-09-19,21411049142.447502,209.78,102064301.375
2018-09-20,22944562938.498753,224.76,102084725.65625
2018-09-21,25290497687.530624,247.69,102105445.0625
2018-09-22,24589842080.443123,240.78,102125766.59375
2018-09-23,24979826584.61875,244.55,102146091.125
2018-09-24,23285772982.01,227.92,102166431.125
2018-09-25,22399357821.4,219.2,102186851.375
2018-09-26,21893858835.139065,214.21,102207454.53125
2018-09-27,23419404881.28031,229.09,102227966.65625
2018-09-28,22654151439.758747,221.56,102248381.65625
2018-09-29,23656777489.23625,231.32,102268621.34375
2018-09-30,23792452204.9625,232.6,102289132.4375
2018-10-01,23622225411.07344,230.89,102309434.84375
2018-10-02,23066193811.134064,225.41,102329949.03125
2018-10-03,22513983282.665,219.97,102350244.5
2018-10-04,22701707388.36,221.76,102370614.125
2018-10-05,23334861311.631252,227.9,102390791.1875
2018-10-06,23003622422.556877,224.62,102411283.15625
2018-10-07,23113736678.37344,225.65,102431804.46875
2018-10-08,23495370199.72906,229.33,102452231.28125
2018-10-09,23311487757.37969,227.49,102472582.34375
2018-10-10,23087560586.558125,225.26,102492944.09375
2018-10-11,19460124731.305935,189.83,102513431.65625
2018-10-12,20093551425.470936,195.97,102533813.46875
2018-10-13,20454445280.92344,199.45,102554250.59375
2018-10-14,20001043805.812187,194.99,102574715.65625
2018-10-15,21627032119.7875,210.8,102595029.03125
2018-10-16,21571811490.2,210.22,102615410.0
2018-10-17,21307193980.837498,207.6,102635809.15625
2018-10-18,20786863404.4075,202.49,102656246.75
2018-10-19,20828962974.13312,202.86,102676540.34375
2018-10-20,21061098773.2875,205.08,102696990.3125
2018-10-21,21033431125.992805,204.77,102717346.90625
2018-10-22,20917374481.975,203.6,102737595.6875
2018-10-23,20931839547.28125,203.7,102758171.5625
2018-10-24,20855824298.16375,202.92,102778554.59375
2018-10-25,20686202769.24906,201.23,102798801.21875
2018-10-26,20910361714.663124,203.37,102819303.3125
2018-10-27,20854831552.35156,202.79,102839546.09375
2018-10-28,20954609692.43125,203.72,102859855.15625
2018-10-29,20130578755.97281,195.67,102880251.21875
2018-10-30,20188033884.144066,196.19,102900422.46875
2018-10-31,20362905518.240623,197.85,102920927.5625
2018-11-01,20457498074.43781,198.73,102941166.78125
2018-11-02,20697281820.06625,201.02,102961306.4375
2018-11-03,20541717168.255936,199.47,102981486.78125
2018-11-04,21764273974.5875,211.3,103001769.875
2018-11-05,21603747784.246876,209.7,103022163.96875
2018-11-06,22623992802.07,219.56,103042415.75
2018-11-07,22466680964.715313,217.99,103062897.21875
2018-11-08,21780435065.925003,211.29,103083132.5
2018-11-09,21588816299.78969,209.39,103103377.90625
2018-11-10,21851932352.53437,211.9,103123795.90625
2018-11-11,21835606843.2625,211.7,103144104.125
2018-11-12,21748090675.304066,210.81,103164416.65625
2018-11-13,21299383032.48437,206.42,103184686.71875
2018-11-14,18857582123.77,182.72,103204805.84375
2018-11-15,18738401058.374065,181.53,103224817.15625
2018-11-16,18051371868.88875,174.84,103245091.90625
2018-11-17,17990847867.08375,174.22,103265112.3125
2018-11-18,18336243131.442806,177.53,103285321.53125
2018-11-19,15311901940.963749,148.22,103305235.0625
2018-11-20,13508743274.883749,130.74,103325250.6875
2018-11-21,14106658054.125,136.5,103345480.25
2018-11-22,12903104586.709688,124.83,103365413.65625
2018-11-23,12754673456.805313,123.37,103385535.03125
2018-11-24,11658974779.460936,112.75,103405541.28125
2018-11-25,12074934130.0,116.75,103425560.0
2018-11-26,11262123237.492188,108.87,103445607.03125
2018-11-27,11400847622.404688,110.19,103465356.40625
2018-11-28,12716267481.6,122.88,103485249.6875
2018-11-29,12159808481.2875,117.48,103505349.6875
2018-11-30,11684897390.677813,112.87,103525271.46875
2018-12-01,12270086591.953125,118.5,103545034.53125
2018-12-02,12009358524.41,115.96,103564664.75
2018-12-03,11210925068.59375,108.23,103584265.625
2018-12-04,11377783125.865,109.82,103603925.75
2018-12-05,10525052283.195623,101.57,103623631.8125
2018-12-06,9372470316.471876,90.43,103643374.0625
2018-12-07,9703880780.94875,93.61,103662864.875
2018-12-08,9480719078.91,91.44,103682404.625
2018-12-09,9791541128.6375,94.42,103701981.875
2018-12-10,9407586508.240623,90.7,103722012.21875
2018-12-11,9134427587.22656,88.05,103741369.53125
2018-12-12,9392443533.376251,90.52,103760975.84375
2018-12-13,8965618147.49781,86.39,103780740.21875
2018-12-14,8708832831.45625,83.9,103800152.9375
2018-12-15,8748908595.389063,84.27,103819966.71875
2018-12-16,8866854304.601562,85.39,103839492.96875
2018-12-17,9912261076.7525,95.44,103858561.15625
2018-12-18,10641203634.685,102.44,103877427.125
2018-12-19,10455076945.647501,100.63,103896223.25
2018-12-20,12098826906.515623,116.43,103915029.6875
2018-12-21,11374521559.74,109.44,103933859.28125
2018-12-22,12303864977.69,118.36,103952897.75
2018-12-23,13678525691.1875,131.56,103971767.1875
2018-12-24,14649185717.255312,140.87,103990812.21875
2018-12-25,13624255708.052187,130.99,104009891.65625
2018-12-26,13795303737.392189,132.61,104029136.09375
2018-12-27,12144490952.897501,116.72,104048071.90625
2018-12-28,14541289184.693123,139.73,104067052.0625
2018-12-29,14291036281.16875,137.3,104086207.4375
2018-12-30,14713167401.067188,141.33,104105054.84375
2018-12-31,13899520448.189688,133.49,104124057.59375
2019-01-01,14857008063.051876,142.66,104142773.46875
2019-01-02,16308627606.581251,156.57,104161893.125
2019-01-03,15568633253.48,149.44,104179826.375
2019-01-04,16259002598.206251,156.04,104197658.28125
2019-01-05,16281616159.972187,156.23,104215683.03125
2019-01-06,16532473492.0275,158.61,104233487.75
2019-01-07,15855615102.64375,152.09,104251529.375
2019-01-08,15755092330.196877,151.1,104269307.28125
2019-01-09,15765115643.031563,151.17,104287329.78125
2019-01-10,13346890396.93625,127.96,104305176.59375
2019-01-11,13265709397.6825,127.16,104322974.1875
2019-01-12,13129187127.385624,125.83,104340674.9375
2019-01-13,12164041916.442501,116.56,104358630.03125
2019-01-14,13541825135.751251,129.74,104376638.9375
2019-01-15,12654708483.649376,121.22,104394559.34375
2019-01-16,12855225527.7975,123.12,104412163.15625
2019-01-17,12920063504.80125,123.72,104429869.90625
2019-01-18,12593254366.2,120.57,104447660.0
2019-01-19,13042538844.878122,124.85,104465669.5625
2019-01-20,12371883394.037811,118.41,104483433.78125
2019-01-21,12197190383.057499,116.72,104499574.90625
2019-01-22,12449905381.975,119.12,104515659.6875
2019-01-23,12289759126.555313,117.57,104531420.65625
2019-01-24,12305240573.45,117.7,104547498.5
2019-01-25,12121010030.5875,115.92,104563578.59375
2019-01-26,12165742904.93125,116.33,104579583.125
2019-01-27,11742928848.914377,112.27,104595429.3125
2019-01-28,11126409583.883749,106.36,104610846.03125
2019-01-29,10959605952.859377,104.75,104626309.8125
2019-01-30,11410148980.045,109.04,104641865.1875
2019-01-31,11186842165.82625,106.89,104657518.625
2019-02-01,11203131847.672188,107.03,104672819.28125
2019-02-02,11620415830.59375,111.0,104688430.90625
2019-02-03,11225279070.320312,107.21,104703657.03125
2019-02-04,11194466628.734375,106.9,104719051.71875
2019-02-05,11199256930.564999,106.93,104734470.5
2019-02-06,10946351262.171877,104.5,104749772.84375
2019-02-07,10927007384.190622,104.3,104765171.46875
2019-02-08,12520239002.1975,119.49,104780642.75
2019-02-09,12518928943.001251,119.46,104795989.8125
2019-02-10,13161959448.421877,125.58,104809360.15625
2019-02-11,12658364043.35,120.76,104822491.25
2019-02-12,12856020902.48219,122.63,104835855.03125
2019-02-13,12824070491.697187,122.31,104848912.53125
2019-02-14,12672571899.36875,120.85,104861993.375
2019-02-15,12796854497.084375,122.02,104875057.34375
2019-02-16,12928536642.02875,123.26,104888338.8125
2019-02-17,14086150344.821249,134.28,104901328.15625
2019-02-18,15373140138.621878,146.53,104914625.9375
2019-02-19,15151626109.962502,144.4,104928158.65625
2019-02-20,15660431367.82625,149.23,104941575.875
2019-02-21,15361201441.7275,146.36,104954915.5625
2019-02-22,15644461664.43,149.04,104968207.625
2019-02-23,16742506968.01125,159.48,104981859.59375
2019-02-24,14008461952.205,133.42,104995217.75
2019-02-25,14598294099.256876,139.02,105008589.40625
2019-02-26,14400631740.34,137.12,105022110.125
2019-02-27,14278542395.20625,135.94,105035621.5625
2019-02-28,14317070478.407812,136.29,105048576.40625
2019-03-01,14304115877.15469,136.15,105061446.03125
2019-03-02,14060096810.232811,133.81,105075082.65625
2019-03-03,13788685682.298435,131.21,105088679.84375
2019-03-04,13288086803.565311,126.43,105102323.84375
2019-03-05,14498660461.817188,137.93,105116076.71875
2019-03-06,14559404194.152813,138.49,105129642.53125
2019-03-07,14472977245.226562,137.65,105143314.53125
2019-03-08,14135195274.110622,134.42,105156935.53125
2019-03-09,14538765224.16,138.24,105170466.03125
2019-03-10,14342932601.08625,136.36,105184310.65625
2019-03-11,14048117546.326876,133.54,105197824.96875
2019-03-12,14137267134.473434,134.37,105211484.21875
2019-03-13,13987568825.114061,132.93,105225072.03125
2019-03-14,13985170224.230936,132.89,105238695.34375
2019-03-15,14485867498.672188,137.63,105252252.40625
2019-03-16,14914096509.8125,141.68,105266067.96875
2019-03-17,14711776714.558125,139.74,105279638.71875
2019-03-18,14583097003.140623,138.5,105293119.15625
2019-03-19,14686077947.325624,139.46,105306739.90625
2019-03-20,14768039935.974375,140.22,105320495.90625
2019-03-21,14284354372.671562,135.61,105334078.40625
2019-03-22,14407349866.43875,136.76,105347688.40625
2019-03-23,14512479842.916878,137.74,105361404.40625
2019-03-24,14353133061.897812,136.21,105375031.65625
2019-03-25,14117865299.66625,133.96,105388663.03125
2019-03-26,14154463699.947187,134.29,105402216.84375
2019-03-27,14782479076.043436,140.23,105415952.90625
2019-03-28,14590395601.812187,138.39,105429551.28125
2019-03-29,15227036658.489687,144.41,105443090.21875
2019-03-30,15110887896.612812,143.29,105456681.53125
2019-03-31,15018976518.35,142.4,105470340.71875
2019-04-01,14962910688.345312,141.85,105484037.28125
2019-04-02,17399728584.472187,164.93,105497657.09375
2019-04-03,17006296671.656878,161.18,105511209.03125
2019-04-04,16680327300.377811,158.07,105524940.21875
2019-04-05,17560564456.19219,166.39,105538580.78125
2019-04-06,17551218085.64875,166.28,105552189.59375
2019-04-07,18534199142.99906,175.57,105565866.28125
2019-04-08,19116239665.75812,181.06,105579585.03125
2019-04-09,18616084294.83437,176.3,105593217.78125
2019-04-10,18733616655.392807,177.39,105606948.84375
2019-04-11,17452733790.16125,165.24,105620514.34375
2019-04-12,17383147552.5675,164.56,105634100.34375
2019-04-13,17382232539.141563,164.53,105647800.03125
2019-04-14,17822971293.313747,168.68,105661437.59375
2019-04-15,16939726029.034376,160.3,105675146.78125
2019-04-16,17639461737.046875,166.9,105688806.09375
2019-04-17,17654411512.819378,167.02,105702380.03125
2019-04-18,18458009753.34375,174.6,105715977.96875
2019-04-19,18410708879.114063,174.13,105729678.28125
2019-04-20,18395102875.17875,173.96,105743290.84375
2019-04-21,18010419266.003124,170.3,105757012.71875
2019-04-22,18181977447.796875,171.9,105770665.78125
2019-04-23,18053132537.295624,170.66,105784205.65625
2019-04-24,17567725836.78281,166.05,105797806.90625
2019-04-25,16188100051.118435,152.99,105811491.28125
2019-04-26,16556360044.710936,156.45,105825247.96875
2019-04-27,16760654078.166252,158.36,105838937.09375
2019-04-28,16729993418.520313,158.05,105852536.65625
2019-04-29,16588177664.144062,156.69,105866217.78125
2019-04-30,17405591259.07219,164.39,105879866.53125
2019-05-01,17093337754.031876,161.42,105893555.65625
2019-05-02,17081772323.282188,161.29,105907200.21875
2019-05-03,17820095650.0875,168.24,105920682.65625
2019-05-04,17331945492.981564,163.61,105934511.90625
2019-05-05,17369139265.288124,163.94,105948147.28125
2019-05-06,18405549911.78437,173.7,105961715.09375
2019-05-07,17866382006.87719,168.59,105975336.65625
2019-05-08,18168619214.686874,171.42,105988911.53125
2019-05-09,18111590892.90188,170.86,106002521.90625
2019-05-10,18287803292.10937,172.5,106016250.96875
2019-05-11,20404383149.291252,192.44,106029843.84375
2019-05-12,19951030233.946877,188.14,106043532.65625
2019-05-13,20769159365.56906,195.83,106057087.09375
2019-05-14,23034336319.181248,217.16,106070806.40625
2019-05-15,26376862286.67,248.64,106084549.09375
2019-05-16,28059771689.01344,264.47,106098127.15625
2019-05-17,25980440342.798748,244.84,106111911.21875
2019-05-18,24829117849.14375,233.96,106125482.34375
2019-05-19,27691683925.565624,260.9,106139072.15625
2019-05-20,26761064512.01562,252.1,106152576.40625
2019-05-21,27065983390.910625,254.94,106166091.59375
2019-05-22,25850522338.230625,243.46,106179751.65625
2019-05-23,26081071279.525,245.6,106193286.96875
2019-05-24,26510300978.26656,249.61,106206886.65625
2019-05-25,26713432533.809063,251.49,106220655.03125
2019-05-26,28498415355.099373,268.26,106234307.59375
2019-05-27,28881364490.854687,271.83,106247892.03125
2019-05-28,28844657462.62344,271.45,106261401.59375
2019-05-29,28651805824.524998,269.6,106275244.15625
2019-05-30,27045143851.63281,254.45,106288637.65625
2019-05-31,28427385125.443123,267.42,106302389.96875
2019-06-01,28142914671.67906,264.71,106316023.84375
2019-06-02,28635613020.91781,269.31,106329557.09375
2019-06-03,26544290153.557808,249.61,106343055.78125
2019-06-04,25642582566.271873,241.1,106356626.15625
2019-06-05,26184110686.4025,246.16,106370290.40625
2019-06-06,26535358711.44156,249.43,106383990.34375
2019-06-07,26550433077.976875,249.54,106397503.71875
2019-06-08,26006844741.637497,244.4,106410985.03125
2019-06-09,24629817428.09656,231.43,106424480.09375
2019-06-10,26392425068.29875,247.96,106438236.28125
2019-06-11,26097721885.99125,245.16,106451794.28125
2019-06-12,28005715060.62031,263.05,106465368.03125
2019-06-13,27161712350.220936,255.09,106478938.21875
2019-06-14,28088478111.9075,263.76,106492561.84375
2019-06-15,28673588319.481873,269.22,106506159.71875
2019-06-16,28603776386.22844,268.53,106519853.96875
2019-06-17,29181654428.239998,273.92,106533493.09375
2019-06-18,28182738265.967808,264.51,106546967.09375
2019-06-19,28665849074.802185,269.01,106560533.34375
2019-06-20,29010552867.69719,272.21,106574162.84375
2019-06-21,31553136284.66781,296.03,106587630.59375
2019-06-22,32983518472.537186,309.41,106601333.09375
2019-06-23,32770250004.59219,307.37,106614991.71875
2019-06-24,33184975737.493122,311.22,106628673.40625
2019-06-25,33755491699.877808,316.53,106642314.15625
2019-06-26,35597500875.65,333.76,106655982.96875
2019-06-27,31368322058.095314,294.07,106669575.46875
2019-06-28,33004586272.889065,309.37,106683215.15625
2019-06-29,33857043341.296253,317.32,106696846.53125
2019-06-30,30962046234.426563,290.15,106710481.59375
2019-07-01,31395026869.87219,294.17,106724094.46875
2019-07-02,31125790456.82219,291.61,106737733.46875
2019-07-03,32257034721.412186,302.17,106751281.46875
2019-07-04,30225146596.04688,283.1,106764912.03125
2019-07-05,30741512849.00937,287.9,106778439.90625
2019-07-06,30754024748.514374,287.98,106792224.28125
2019-07-07,32728536945.215313,306.43,106805916.34375
2019-07-08,33470846619.479374,313.34,106819578.15625
2019-07-09,32892889583.039062,307.89,106833250.78125
2019-07-10,30840279375.18,288.64,106846865.90625
2019-07-11,28698469584.952503,268.56,106860551.03125
2019-07-12,29434180914.18781,275.41,106874045.65625
2019-07-13,28746377256.393124,268.94,106887697.09375
2019-07-14,24176838328.087498,226.16,106901478.28125
2019-07-15,24391583658.399372,228.14,106914980.53125
2019-07-16,21247767432.508442,198.71,106928526.15625
2019-07-17,22595811990.679688,211.29,106942174.21875
2019-07-18,24181654676.044685,226.09,106955878.96875
2019-07-19,23670180679.214996,221.28,106969363.15625
2019-07-20,24468097832.492188,228.71,106983069.53125
2019-07-21,24117023729.44375,225.4,106996556.03125
2019-07-22,23244760918.373127,217.22,107010224.28125
2019-07-23,22711539557.637188,212.21,107023889.34375
2019-07-24,23190756239.75062,216.66,107037553.03125
2019-07-25,23488084888.45719,219.41,107051113.84375
2019-07-26,23471812685.382187,219.23,107064784.40625
2019-07-27,23541200633.304688,219.85,107078465.46875
2019-07-28,22612482141.098442,211.15,107092030.03125
2019-07-29,22654959517.69,211.52,107105519.65625
2019-07-30,22475763939.695625,209.82,107119263.84375
2019-07-31,23429940387.04688,218.7,107132786.40625
2019-08-01,23305395689.35469,217.51,107146318.28125
2019-08-02,23328752783.546875,217.7,107160095.46875
2019-08-03,23334945057.769062,217.73,107173770.53125
2019-08-04,23870626930.153126,222.7,107187368.34375
2019-08-05,24998205132.36844,233.19,107201016.90625
2019-08-06,24519983458.209373,228.7,107214619.40625
2019-08-07,24232525713.340313,225.99,107228309.71875
2019-08-08,23719748104.549374,221.18,107241830.65625
2019-08-09,22574037888.32969,210.47,107255370.78125
2019-08-10,22125324894.726875,206.26,107269101.59375
2019-08-11,23214889448.509686,216.39,107282635.28125
2019-08-12,22669565307.7525,211.28,107296314.40625
2019-08-13,22386986820.073124,208.62,107309878.34375
2019-08-14,20014770104.13531,186.49,107323556.78125
2019-08-15,20205128921.477497,188.24,107337063.96875
2019-08-16,19903899874.849064,185.41,107350735.53125
2019-08-17,19936491936.904064,185.69,107364381.15625
2019-08-18,20914001306.84781,194.77,107377939.65625
2019-08-19,21739245296.09656,202.43,107391420.71875
2019-08-20,21110461293.78281,196.55,107405043.46875
2019-08-21,20121665996.11875,187.32,107418673.90625
2019-08-22,20491604792.113125,190.74,107432131.65625
2019-08-23,20913259678.3275,194.64,107445847.09375
2019-08-24,20533291856.16125,191.08,107459136.78125
2019-08-25,20052302725.29937,186.58,107472948.46875
2019-08-26,20256895371.695625,188.46,107486444.71875
2019-08-27,20120772174.90281,187.17,107499984.90625
2019-08-28,18600928460.43656,173.01,107513603.03125
2019-08-29,18166746875.39531,168.95,107527356.46875
2019-08-30,18122805796.87875,168.52,107540979.09375
2019-08-31,18515517477.10156,172.15,107554559.84375
2019-09-01,18439327725.013126,171.42,107568123.46875
2019-09-02,19231314283.59125,178.76,107581753.65625
2019-09-03,19273534865.385937,179.13,107595237.34375
2019-09-04,18832598876.860313,175.01,107608701.65625
2019-09-05,18767182510.280624,174.38,107622333.46875
2019-09-06,18241055162.72156,169.47,107635895.21875
