TIMESTAMP,ITO33420_OPEN_PRICE_USD,ITO33420_HIGH_PRICE_USD,ITO33420_LOW_PRICE_USD,ITO33420_CLOSE_PRICE_USD,ITO33420_VOLUME_USD,ITO33420_DIVIDENDS_USD,ITO33420_STOCK_SPLITS_USD
2025-01-03 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,4977,0.0,0.0
2025-01-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12568,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23434,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8601,0.0,0.0
2025-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18388,0.0,0.0
2025-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6310,0.0,0.0
2025-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4027,0.0,0.0
2025-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5957,0.0,0.0
2025-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4818,0.0,0.0
2025-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2135,0.0,0.0
2025-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8794,0.0,0.0
2025-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3017,0.0,0.0
2025-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14915,0.0,0.0
2025-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2074,0.0,0.0
2025-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6713,0.0,0.0
2025-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8488,0.0,0.0
2025-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8216,0.0,0.0
2025-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5022,0.0,0.0
2025-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4295,0.0,0.0
2025-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,485,0.0,0.0
2025-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,329,0.0,0.0
2025-01-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,811,0.0,0.0
2025-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5068,0.0,0.0
2025-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6405,0.0,0.0
2025-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,758,0.0,0.0
2025-01-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4690,0.0,0.0
2025-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5134,0.0,0.0
2025-01-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5399,0.0,0.0
2025-01-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9017,0.0,0.0
2025-02-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1513,0.0,0.0
2025-02-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4564,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,7661,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1905,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1957,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1109,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,4987,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,2639,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,2955,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,277,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1301,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,472,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1265,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1801,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,212,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1515,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1856,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,407,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1750,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1971,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,885,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,4516,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,1271,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1328,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,3954,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,5204,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,3759,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2980,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,2089,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,813,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,1159,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,585,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,468,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,84,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,968,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,2719,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,9653,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,5620,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,1092,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,5832,0.0,0.0
2025-05-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,25031,0.0,0.0
2025-05-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,6875,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,8195,0.0,0.0
2025-05-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2025-05-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-05-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2072,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,5577,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,2846,0.0,0.0
2025-06-01 00:00:00+00:00,2.99483247090393e-07,2.99483247090393e-07,2.99483247090393e-07,2.99483247090393e-07,1370,0.0,0.0
