,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.02337480738883263,0.15288821860703536,0.12102783951063362,0.06676208560489115,3942215.33296117,1985.5012800200282,1571.7426406250006,0.04371268171220829,0.28198992928372624
1,0.011278120723957133,0.1061984968064856,0.08108795160858255,0.048555970877312254,1988102.036271374,1410.0007220818627,1076.6073210685477,0.030664850770968144,0.7921746892671613
Mean,0.01732646405639488,0.12954335770676048,0.10105789555960809,0.0576590282411017,2965158.684616272,1697.7510010509454,1324.1749808467741,0.03718876624158822,0.5370823092754438
