TIMESTAMP,TTT15608_OPEN_PRICE_USD,TTT15608_HIGH_PRICE_USD,TTT15608_LOW_PRICE_USD,TTT15608_CLOSE_PRICE_USD,TTT15608_VOLUME_USD,TTT15608_DIVIDENDS_USD,TTT15608_STOCK_SPLITS_USD
2021-12-07 00:00:00+00:00,0.20387199521064758,0.20582400262355804,0.17590700089931488,0.18284699320793152,548853,0.0,0.0
2021-12-08 00:00:00+00:00,0.18295800685882568,0.277209997177124,0.17653299868106842,0.2542180120944977,1593443,0.0,0.0
2021-12-09 00:00:00+00:00,0.252469003200531,0.3022949993610382,0.2434999942779541,0.2507860064506531,1388948,0.0,0.0
2021-12-10 00:00:00+00:00,0.25082099437713623,0.25777900218963623,0.19975000619888306,0.20249399542808533,698034,0.0,0.0
2021-12-11 00:00:00+00:00,0.20247900485992432,0.2285269945859909,0.1987600028514862,0.2238599956035614,335643,0.0,0.0
2021-12-12 00:00:00+00:00,0.22359299659729004,0.22858600318431854,0.206495001912117,0.20947499573230743,246536,0.0,0.0
2021-12-13 00:00:00+00:00,0.20953799784183502,0.21010099351406097,0.19492200016975403,0.19538399577140808,215798,0.0,0.0
2021-12-14 00:00:00+00:00,0.195360004901886,0.20336900651454926,0.19004400074481964,0.1991170048713684,126719,0.0,0.0
2021-12-15 00:00:00+00:00,0.19909299910068512,0.20868399739265442,0.1844870001077652,0.18837299942970276,401276,0.0,0.0
2021-12-16 00:00:00+00:00,0.18835900723934174,0.19325999915599823,0.18075299263000488,0.18328699469566345,271233,0.0,0.0
2021-12-17 00:00:00+00:00,0.1833450049161911,0.18515700101852417,0.17657099664211273,0.17833900451660156,149878,0.0,0.0
2021-12-18 00:00:00+00:00,0.1781580001115799,0.1789489984512329,0.17211399972438812,0.17412200570106506,126168,0.0,0.0
2021-12-19 00:00:00+00:00,0.174112007021904,0.1760610044002533,0.16890700161457062,0.17105600237846375,92167,0.0,0.0
2021-12-20 00:00:00+00:00,0.17112700641155243,0.17133599519729614,0.1575939953327179,0.15853099524974823,177850,0.0,0.0
2021-12-21 00:00:00+00:00,0.15853199362754822,0.1605529934167862,0.15435899794101715,0.15979799628257751,147241,0.0,0.0
2021-12-22 00:00:00+00:00,0.1598149985074997,0.16894499957561493,0.15968100726604462,0.16247999668121338,207099,0.0,0.0
2021-12-23 00:00:00+00:00,0.16233700513839722,0.16738399863243103,0.161762997508049,0.164669007062912,124294,0.0,0.0
