TIMESTAMP,MEME33368_OPEN_PRICE_USD,MEME33368_HIGH_PRICE_USD,MEME33368_LOW_PRICE_USD,MEME33368_CLOSE_PRICE_USD,MEME33368_VOLUME_USD,MEME33368_DIVIDENDS_USD,MEME33368_STOCK_SPLITS_USD
2024-10-16 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1280667,0.0,0.0
2024-10-17 00:00:00+00:00,1.9999999949504854e-06,7.999999979801942e-06,1.9999999949504854e-06,7.000000096013537e-06,2809288,0.0,0.0
2024-10-18 00:00:00+00:00,7.000000096013537e-06,2.499999936844688e-05,4.999999873689376e-06,2.2000000171829015e-05,2813953,0.0,0.0
2024-10-19 00:00:00+00:00,2.2000000171829015e-05,8.499999967170879e-05,1.700000029813964e-05,7.899999764049426e-05,4584311,0.0,0.0
2024-10-20 00:00:00+00:00,7.899999764049426e-05,0.0003220000071451068,5.700000110664405e-05,0.000295000005280599,4752579,0.0,0.0
2024-10-21 00:00:00+00:00,0.000295000005280599,0.0004830000107176602,9.999999974752427e-07,1.9999999949504854e-06,2937387,0.0,0.0
2024-10-22 00:00:00+00:00,1.9999999949504854e-06,7.000000096013537e-06,1.9999999949504854e-06,4.999999873689376e-06,4063480,0.0,0.0
2024-10-23 00:00:00+00:00,4.999999873689376e-06,1.8000000636675395e-05,3.999999989900971e-06,1.5999999959603883e-05,4054640,0.0,0.0
2024-10-24 00:00:00+00:00,1.8999999156221747e-05,5.700000110664405e-05,1.2000000424450263e-05,5.2999999752501026e-05,4572163,0.0,0.0
2024-10-25 00:00:00+00:00,5.2999999752501026e-05,0.00015799999528098851,3.5000000934815034e-05,0.00011500000255182385,5222017,0.0,0.0
2024-10-26 00:00:00+00:00,0.00011500000255182385,0.0005779999773949385,0.00011500000255182385,0.0004070000140927732,5374280,0.0,0.0
2024-10-27 00:00:00+00:00,0.0004070000140927732,0.0016850000247359276,0.00039400000241585076,0.0013460000045597553,6104452,0.0,0.0
2024-10-28 00:00:00+00:00,0.0013460000045597553,0.002205000026151538,9.999999974752427e-07,9.999999974752427e-07,3191067,0.0,0.0
2024-10-29 00:00:00+00:00,9.999999974752427e-07,4.999999873689376e-06,9.999999974752427e-07,3.999999989900971e-06,3788770,0.0,0.0
2024-10-30 00:00:00+00:00,3.999999989900971e-06,1.4999999621068127e-05,3.000000106112566e-06,1.2999999853491317e-05,3546883,0.0,0.0
2024-10-31 00:00:00+00:00,1.2999999853491317e-05,3.5000000934815034e-05,9.999999747378752e-06,2.9999999242136255e-05,4972580,0.0,0.0
2024-11-01 00:00:00+00:00,2.9999999242136255e-05,9.899999713525176e-05,2.499999936844688e-05,8.099999831756577e-05,4684685,0.0,0.0
2024-11-02 00:00:00+00:00,8.099999831756577e-05,0.00032500000088475645,7.79999973019585e-05,0.0002280000044265762,6167757,0.0,0.0
2024-11-03 00:00:00+00:00,0.0002280000044265762,0.001019999966956675,0.0002280000044265762,0.000901999999769032,5625784,0.0,0.0
2024-11-04 00:00:00+00:00,0.000901999999769032,0.003346000099554658,0.0008120000129565597,0.002403999911621213,5340776,0.0,0.0
