TIMESTAMP,MIHARU_OPEN_PRICE_USD,MIHARU_HIGH_PRICE_USD,MIHARU_LOW_PRICE_USD,MIHARU_CLOSE_PRICE_USD,MIHARU_VOLUME_USD,MIHARU_DIVIDENDS_USD,MIHARU_STOCK_SPLITS_USD
2024-10-12 00:00:00+00:00,0.019598999992012978,0.02019600011408329,0.012784999795258045,0.014813000336289406,1514455,0.0,0.0
2024-10-13 00:00:00+00:00,0.014813000336289406,0.026086999103426933,0.01165900006890297,0.01370800007134676,1051588,0.0,0.0
2024-10-14 00:00:00+00:00,0.01370800007134676,0.017152000218629837,0.010274999774992466,0.011110000312328339,720655,0.0,0.0
2024-10-15 00:00:00+00:00,0.011110000312328339,0.014549000188708305,0.007451000157743692,0.008701999671757221,367941,0.0,0.0
2024-10-16 00:00:00+00:00,0.008701999671757221,0.014031000435352325,0.006029999814927578,0.007393000181764364,307738,0.0,0.0
2024-10-17 00:00:00+00:00,0.007393000181764364,0.010406999848783016,0.006008000113070011,0.007317000068724155,264860,0.0,0.0
2024-10-18 00:00:00+00:00,0.007317000068724155,0.008290000259876251,0.006322000175714493,0.007170999888330698,80585,0.0,0.0
2024-10-19 00:00:00+00:00,0.007170999888330698,0.008565999567508698,0.005565000232309103,0.007918000221252441,81808,0.0,0.0
2024-10-20 00:00:00+00:00,0.007918000221252441,0.00977300014346838,0.006990000139921904,0.008063999935984612,81817,0.0,0.0
2024-10-21 00:00:00+00:00,0.007891999557614326,0.007891999557614326,0.005570999812334776,0.00582600012421608,87541,0.0,0.0
2024-10-22 00:00:00+00:00,0.00582600012421608,0.007329999934881926,0.00533400010317564,0.005470000207424164,61596,0.0,0.0
2024-10-23 00:00:00+00:00,0.005470000207424164,0.005900000222027302,0.004151000175625086,0.005098999943584204,69409,0.0,0.0
2024-10-24 00:00:00+00:00,0.005171000026166439,0.005669000092893839,0.003323999932035804,0.004131000023335218,40550,0.0,0.0
2024-10-25 00:00:00+00:00,0.004131000023335218,0.011225000023841858,0.002437999937683344,0.005781999789178371,467026,0.0,0.0
2024-10-26 00:00:00+00:00,0.005781999789178371,0.00774999987334013,0.00431900005787611,0.0045010000467300415,125703,0.0,0.0
2024-10-27 00:00:00+00:00,0.0045010000467300415,0.005309999920427799,0.003355999942868948,0.0037559999618679285,53829,0.0,0.0
