TIMESTAMP,BSOP_OPEN_PRICE_USD,BSOP_HIGH_PRICE_USD,BSOP_LOW_PRICE_USD,BSOP_CLOSE_PRICE_USD,BSOP_VOLUME_USD,BSOP_DIVIDENDS_USD,BSOP_STOCK_SPLITS_USD
2025-03-10 00:00:00+00:00,0.0007029999978840351,0.0007029999978840351,0.00045900000259280205,0.0005189999938011169,74042,0.0,0.0
2025-03-11 00:00:00+00:00,0.0005189999938011169,0.0006230000290088356,0.0004920000210404396,0.0005549999768845737,27284,0.0,0.0
2025-03-12 00:00:00+00:00,0.0005549999768845737,0.000686999992467463,0.00048499999684281647,0.0006230000290088356,33941,0.0,0.0
2025-03-13 00:00:00+00:00,0.0006230000290088356,0.0006270000012591481,0.00047400000039488077,0.00048499999684281647,16939,0.0,0.0
2025-03-14 00:00:00+00:00,0.00048499999684281647,0.0007939999923110008,0.0004720000142697245,0.0006079999729990959,37504,0.0,0.0
2025-03-15 00:00:00+00:00,0.0006079999729990959,0.0007040000054985285,0.0005259999888949096,0.0006370000191964209,35848,0.0,0.0
2025-03-16 00:00:00+00:00,0.0006370000191964209,0.0006370000191964209,0.00047599998652003706,0.0005239999736659229,51186,0.0,0.0
2025-03-17 00:00:00+00:00,0.0005239999736659229,0.0005469999741762877,0.000455000001238659,0.0005050000036135316,19492,0.0,0.0
2025-03-18 00:00:00+00:00,0.0005050000036135316,0.0005460000247694552,0.0004440000047907233,0.0004799999878741801,14095,0.0,0.0
2025-03-19 00:00:00+00:00,0.0004799999878741801,0.0005890000029467046,0.0004710000066552311,0.0004910000134259462,20170,0.0,0.0
2025-03-20 00:00:00+00:00,0.0004910000134259462,0.0007229999755509198,0.0004870000120718032,0.0006040000007487833,30319,0.0,0.0
2025-03-21 00:00:00+00:00,0.0006040000007487833,0.0007409999961964786,0.0005639999872073531,0.0006350000039674342,17411,0.0,0.0
2025-03-22 00:00:00+00:00,0.0006350000039674342,0.0006370000191964209,0.00042699999175965786,0.0005130000063218176,54292,0.0,0.0
