TIMESTAMP,CUFF_OPEN_PRICE_USD,CUFF_HIGH_PRICE_USD,CUFF_LOW_PRICE_USD,CUFF_CLOSE_PRICE_USD,CUFF_VOLUME_USD,CUFF_DIVIDENDS_USD,CUFF_STOCK_SPLITS_USD
2024-05-16 00:00:00+00:00,0.0012829999905079603,0.0017180000431835651,0.0011060000397264957,0.001505000051110983,1142480,0.0,0.0
2024-05-17 00:00:00+00:00,0.0015030000358819962,0.003938000183552504,0.0012049999786540866,0.003106999909505248,3513848,0.0,0.0
2024-05-18 00:00:00+00:00,0.003140999935567379,0.006945000030100346,0.0024389999452978373,0.004296000115573406,4366285,0.0,0.0
2024-05-19 00:00:00+00:00,0.003918000031262636,0.0067079998552799225,0.0032919999212026596,0.0037299999967217445,2640357,0.0,0.0
2024-05-20 00:00:00+00:00,0.003622000105679035,0.008200000040233135,0.0034360000863671303,0.005900000222027302,2787474,0.0,0.0
2024-05-21 00:00:00+00:00,0.005917999893426895,0.0061889998614788055,0.0042940001003444195,0.005309999920427799,1674243,0.0,0.0
2024-05-22 00:00:00+00:00,0.005344000179320574,0.005876000039279461,0.0030449999030679464,0.003731000004336238,1536807,0.0,0.0
2024-05-23 00:00:00+00:00,0.003719999920576811,0.004602999892085791,0.0028540000785142183,0.003097000066190958,1162732,0.0,0.0
2024-05-24 00:00:00+00:00,0.0030479999259114265,0.003155000042170286,0.002050000010058284,0.0020920000970363617,555040,0.0,0.0
2024-05-25 00:00:00+00:00,0.0020920000970363617,0.002555999904870987,0.0020069999154657125,0.0021639999467879534,353202,0.0,0.0
2024-05-26 00:00:00+00:00,0.0022169998846948147,0.00279999990016222,0.002056000055745244,0.0023010000586509705,575023,0.0,0.0
2024-05-27 00:00:00+00:00,0.0023719999007880688,0.0023900000378489494,0.001791000016964972,0.0018179999897256494,573561,0.0,0.0
2024-05-28 00:00:00+00:00,0.0016949999844655395,0.002570000011473894,0.0015279999934136868,0.002122000092640519,671748,0.0,0.0
2024-05-29 00:00:00+00:00,0.0020020001102238894,0.002460000105202198,0.00177800003439188,0.0018119999440386891,467839,0.0,0.0
2024-05-30 00:00:00+00:00,0.0017689999658614397,0.0021430000197142363,0.0017030000453814864,0.002001000102609396,250271,0.0,0.0
2024-05-31 00:00:00+00:00,0.00203399988822639,0.002314999932423234,0.0018980000168085098,0.0019950000569224358,251827,0.0,0.0
2024-06-01 00:00:00+00:00,0.0019809999503195286,0.0019920000340789557,0.0014669999945908785,0.0017579999985173345,418401,0.0,0.0
2024-06-02 00:00:00+00:00,0.0017979999538511038,0.002426000079140067,0.0015999999595806003,0.0017379999626427889,544306,0.0,0.0
2024-06-03 00:00:00+00:00,0.0017359999474138021,0.0019859999883919954,0.0013589999871328473,0.0013670000480487943,531134,0.0,0.0
2024-06-04 00:00:00+00:00,0.0015569999814033508,0.002202000003308058,0.001446999958716333,0.0016129999421536922,770443,0.0,0.0
2024-06-05 00:00:00+00:00,0.0015869999770075083,0.002423000056296587,0.001487000030465424,0.002225999953225255,886130,0.0,0.0
2024-06-06 00:00:00+00:00,0.0022279999684542418,0.0024870000779628754,0.0020099999383091927,0.0020129999611526728,502946,0.0,0.0
2024-06-07 00:00:00+00:00,0.0020069999154657125,0.0028329999186098576,0.0017519999528303742,0.0021019999403506517,864658,0.0,0.0
2024-06-08 00:00:00+00:00,0.0021150000393390656,0.0025220001116394997,0.0018489999929443002,0.0018710000440478325,354997,0.0,0.0
2024-06-09 00:00:00+00:00,0.0018710000440478325,0.00254400004632771,0.0018700000364333391,0.0024820000398904085,541142,0.0,0.0
2024-06-10 00:00:00+00:00,0.0024820000398904085,0.0024870000779628754,0.0016929999692365527,0.0017099999822676182,558180,0.0,0.0
2024-06-11 00:00:00+00:00,0.0016880000475794077,0.0018629999831318855,0.0014390000142157078,0.0015170000260695815,425493,0.0,0.0
