TIMESTAMP,OGY_OPEN_PRICE_USD,OGY_HIGH_PRICE_USD,OGY_LOW_PRICE_USD,OGY_CLOSE_PRICE_USD,OGY_VOLUME_USD,OGY_DIVIDENDS_USD,OGY_STOCK_SPLITS_USD
2022-07-11 00:00:00+00:00,0.029566999524831772,0.031422000378370285,0.028922999277710915,0.028927000239491463,3477,0.0,0.0
2022-07-12 00:00:00+00:00,0.028927000239491463,0.04566999897360802,0.0181099995970726,0.025875000283122063,389401,0.0,0.0
2022-07-13 00:00:00+00:00,0.025875000283122063,0.031759001314640045,0.0215000007301569,0.026233000680804253,172551,0.0,0.0
2022-07-14 00:00:00+00:00,0.02623400092124939,0.027180999517440796,0.021869000047445297,0.02434300072491169,60990,0.0,0.0
2022-07-15 00:00:00+00:00,0.024342000484466553,0.02631000056862831,0.023608999326825142,0.026203999295830727,7163,0.0,0.0
2022-07-16 00:00:00+00:00,0.026203999295830727,0.02731800079345703,0.023893000558018684,0.027108000591397285,2907,0.0,0.0
2022-07-17 00:00:00+00:00,0.027108000591397285,0.036612000316381454,0.02404800057411194,0.025090999901294708,4256,0.0,0.0
2022-07-18 00:00:00+00:00,0.025090999901294708,0.027396000921726227,0.02508999966084957,0.026162000373005867,3337,0.0,0.0
2022-07-19 00:00:00+00:00,0.026162000373005867,0.028737999498844147,0.025575000792741776,0.027122000232338905,7653,0.0,0.0
2022-07-20 00:00:00+00:00,0.027122000232338905,0.027542000636458397,0.026334000751376152,0.027542000636458397,5197,0.0,0.0
2022-07-21 00:00:00+00:00,0.027542000636458397,0.028366999700665474,0.025270000100135803,0.025652000680565834,5586,0.0,0.0
2022-07-22 00:00:00+00:00,0.02565300092101097,0.029881000518798828,0.025640999898314476,0.0257789995521307,3976,0.0,0.0
2022-07-23 00:00:00+00:00,0.0257789995521307,0.02800299972295761,0.025655999779701233,0.025947999209165573,1822,0.0,0.0
2022-07-24 00:00:00+00:00,0.025947999209165573,0.026996999979019165,0.025402000173926353,0.025402000173926353,854,0.0,0.0
2022-07-25 00:00:00+00:00,0.025402000173926353,0.026357999071478844,0.024847999215126038,0.024848999455571175,480,0.0,0.0
2022-07-26 00:00:00+00:00,0.024848999455571175,0.02484999969601631,0.024101000279188156,0.024226000532507896,1299,0.0,0.0
2022-07-27 00:00:00+00:00,0.024226000532507896,0.02675900049507618,0.02422500029206276,0.026757000014185905,1893,0.0,0.0
2022-07-28 00:00:00+00:00,0.026758000254631042,0.027917999774217606,0.026177000254392624,0.026670999825000763,1526,0.0,0.0
2022-07-29 00:00:00+00:00,0.026670999825000763,0.028756000101566315,0.02666899934411049,0.028756000101566315,2809,0.0,0.0
2022-07-30 00:00:00+00:00,0.028756000101566315,0.0329039990901947,0.027420999482274055,0.02932400070130825,7853,0.0,0.0
2022-07-31 00:00:00+00:00,0.02932400070130825,0.03178400173783302,0.027768999338150024,0.03021400049328804,4966,0.0,0.0
2022-08-01 00:00:00+00:00,0.03021400049328804,0.03210100159049034,0.02825699932873249,0.028257999569177628,5143,0.0,0.0
2022-08-02 00:00:00+00:00,0.028257999569177628,0.028731999918818474,0.02694999985396862,0.02729799970984459,6770,0.0,0.0
2022-08-03 00:00:00+00:00,0.027296999469399452,0.02891400083899498,0.027296999469399452,0.02844499982893467,3171,0.0,0.0
2022-08-04 00:00:00+00:00,0.028446000069379807,0.029836999252438545,0.028341999277472496,0.0297240000218153,536,0.0,0.0
2022-08-05 00:00:00+00:00,0.0297240000218153,0.030584000051021576,0.028483999893069267,0.030581999570131302,398,0.0,0.0
2022-08-06 00:00:00+00:00,0.030581999570131302,0.030799999833106995,0.028012000024318695,0.028012000024318695,4086,0.0,0.0
2022-08-07 00:00:00+00:00,0.028013000264763832,0.02820499986410141,0.028005000203847885,0.028203999623656273,33,0.0,0.0
2022-08-08 00:00:00+00:00,0.028203999623656273,0.029138000681996346,0.02710999920964241,0.027111999690532684,1089,0.0,0.0
2022-08-09 00:00:00+00:00,0.027111999690532684,0.029805000871419907,0.027003999799489975,0.02870899997651577,54525,0.0,0.0
2022-08-10 00:00:00+00:00,0.02870899997651577,0.028913000598549843,0.02586200088262558,0.027148999273777008,9017,0.0,0.0
2022-08-11 00:00:00+00:00,0.027148999273777008,0.02877900004386902,0.02692900039255619,0.02727700024843216,6696,0.0,0.0
2022-08-12 00:00:00+00:00,0.02727700024843216,0.027305999770760536,0.025445999577641487,0.026151999831199646,9803,0.0,0.0
2022-08-13 00:00:00+00:00,0.026151999831199646,0.02735700085759163,0.02615099959075451,0.02733200043439865,3890,0.0,0.0
2022-08-14 00:00:00+00:00,0.02733200043439865,0.0275030005723238,0.027329999953508377,0.027502000331878662,3384,0.0,0.0
2022-08-15 00:00:00+00:00,0.027502000331878662,0.027504000812768936,0.02609799988567829,0.02609900012612343,7064,0.0,0.0
2022-08-16 00:00:00+00:00,0.02609900012612343,0.026902999728918076,0.02609799988567829,0.02620300091803074,8544,0.0,0.0
2022-08-17 00:00:00+00:00,0.026203999295830727,0.02674899995326996,0.02590399980545044,0.025906000286340714,7968,0.0,0.0
2022-08-18 00:00:00+00:00,0.025906000286340714,0.025919999927282333,0.025422999635338783,0.025422999635338783,10946,0.0,0.0
2022-08-19 00:00:00+00:00,0.025422999635338783,0.025422999635338783,0.024109000340104103,0.02414100058376789,19399,0.0,0.0
2022-08-20 00:00:00+00:00,0.024140000343322754,0.024172000586986542,0.023521000519394875,0.023527000099420547,19178,0.0,0.0
2022-08-21 00:00:00+00:00,0.023527000099420547,0.023698000237345695,0.021717000752687454,0.021717999130487442,17300,0.0,0.0
2022-08-22 00:00:00+00:00,0.021717999130487442,0.02194399945437908,0.02170499972999096,0.02194399945437908,17047,0.0,0.0
2022-08-23 00:00:00+00:00,0.02194399945437908,0.02194499969482422,0.01203600037842989,0.02028699964284897,37046,0.0,0.0
2022-08-24 00:00:00+00:00,0.02028699964284897,0.035652000457048416,0.02028699964284897,0.027652999386191368,33963,0.0,0.0
2022-08-25 00:00:00+00:00,0.027652999386191368,0.0284269992262125,0.027319999411702156,0.02839300036430359,24205,0.0,0.0
2022-08-26 00:00:00+00:00,0.02839300036430359,0.028572000563144684,0.026638999581336975,0.02690800093114376,28974,0.0,0.0
2022-08-27 00:00:00+00:00,0.02690800093114376,0.02837200090289116,0.02681799978017807,0.02744700014591217,27369,0.0,0.0
2022-08-28 00:00:00+00:00,0.02744700014591217,0.028331000357866287,0.02711999975144863,0.028331000357866287,24720,0.0,0.0
2022-08-29 00:00:00+00:00,0.028332000598311424,0.028783999383449554,0.028188999742269516,0.028188999742269516,25124,0.0,0.0
2022-08-30 00:00:00+00:00,0.028189999982714653,0.028189999982714653,0.025575999170541763,0.02639099955558777,28715,0.0,0.0
2022-08-31 00:00:00+00:00,0.026391999796032906,0.028519999235868454,0.026391999796032906,0.0284659992903471,23909,0.0,0.0
2022-09-01 00:00:00+00:00,0.0284659992903471,0.028692999854683876,0.0284659992903471,0.028548000380396843,23606,0.0,0.0
2022-09-02 00:00:00+00:00,0.028547000139951706,0.02869899943470955,0.028449000790715218,0.02869899943470955,23395,0.0,0.0
2022-09-03 00:00:00+00:00,0.02869899943470955,0.02880300022661686,0.028697000816464424,0.028788000345230103,23244,0.0,0.0
2022-09-04 00:00:00+00:00,0.028788000345230103,0.02880300022661686,0.028783999383449554,0.028801999986171722,23224,0.0,0.0
2022-09-05 00:00:00+00:00,0.028801999986171722,0.028801999986171722,0.026038000360131264,0.026666000485420227,28080,0.0,0.0
2022-09-06 00:00:00+00:00,0.026666000485420227,0.028452999889850616,0.02666500024497509,0.02809000015258789,24379,0.0,0.0
2022-09-07 00:00:00+00:00,0.028088999912142754,0.02878200076520443,0.028088999912142754,0.028780000284314156,23263,0.0,0.0
2022-09-08 00:00:00+00:00,0.028780000284314156,0.02878200076520443,0.027255000546574593,0.02729400061070919,25965,0.0,0.0
2022-09-09 00:00:00+00:00,0.02729400061070919,0.028683999553322792,0.027274999767541885,0.02794799953699112,24899,0.0,0.0
2022-09-10 00:00:00+00:00,0.02794799953699112,0.028798000887036324,0.02785399928689003,0.028795000165700912,23247,0.0,0.0
2022-09-11 00:00:00+00:00,0.028795000165700912,0.02879999950528145,0.028649000450968742,0.02867799997329712,23458,0.0,0.0
2022-09-12 00:00:00+00:00,0.02867799997329712,0.02877499908208847,0.02864300087094307,0.028774000704288483,23301,0.0,0.0
2022-09-13 00:00:00+00:00,0.028773000463843346,0.028801999986171722,0.02718299999833107,0.027230000123381615,26171,0.0,0.0
2022-09-14 00:00:00+00:00,0.02718699909746647,0.0279690008610487,0.02652899920940399,0.027963999658823013,24510,0.0,0.0
2022-09-15 00:00:00+00:00,0.027963999658823013,0.028209999203681946,0.020061999559402466,0.020062999799847603,311,0.0,0.0
2022-09-16 00:00:00+00:00,0.020062999799847603,0.020065000280737877,0.0187819991260767,0.01893400028347969,952,0.0,0.0
2022-09-17 00:00:00+00:00,0.01893400028347969,0.019795000553131104,0.016503000631928444,0.016513999551534653,853,0.0,0.0
2022-09-18 00:00:00+00:00,0.016513999551534653,0.016690000891685486,0.016450000926852226,0.016627000644803047,1145,0.0,0.0
2022-09-19 00:00:00+00:00,0.016627000644803047,0.017176000401377678,0.01658499985933304,0.016668999567627907,933,0.0,0.0
2022-09-20 00:00:00+00:00,0.016668999567627907,0.01669199950993061,0.016472000628709793,0.01650400087237358,966,0.0,0.0
2022-09-21 00:00:00+00:00,0.01650400087237358,0.016840999945998192,0.016440000385046005,0.016440000385046005,905,0.0,0.0
2022-09-22 00:00:00+00:00,0.016440000385046005,0.01654900051653385,0.01641800068318844,0.016455000266432762,903,0.0,0.0
2022-09-23 00:00:00+00:00,0.0164560005068779,0.01703600026667118,0.015800999477505684,0.016124000772833824,1435,0.0,0.0
2022-09-24 00:00:00+00:00,0.016124000772833824,0.016130000352859497,0.015321999788284302,0.015323000028729439,1141,0.0,0.0
2022-09-25 00:00:00+00:00,0.015323000028729439,0.015324000269174576,0.015301000326871872,0.015323000028729439,1141,0.0,0.0
2022-09-26 00:00:00+00:00,0.015323000028729439,0.01951799914240837,0.015313999727368355,0.01951799914240837,285,0.0,0.0
2022-09-27 00:00:00+00:00,0.01951799914240837,0.019586000591516495,0.016408000141382217,0.016409000381827354,56,0.0,0.0
2022-09-28 00:00:00+00:00,0.016408000141382217,0.020490000024437904,0.015298999845981598,0.017869999632239342,422,0.0,0.0
2022-09-29 00:00:00+00:00,0.017869999632239342,0.018982000648975372,0.01742899976670742,0.017431000247597694,144,0.0,0.0
2022-09-30 00:00:00+00:00,0.017431000247597694,0.021591000258922577,0.017431000247597694,0.019425999373197556,245,0.0,0.0
2022-10-01 00:00:00+00:00,0.019425999373197556,0.01962199993431568,0.01895100064575672,0.019620999693870544,34,0.0,0.0
2022-10-02 00:00:00+00:00,0.019620999693870544,0.01993199996650219,0.019619999453425407,0.019930999726057053,111,0.0,0.0
2022-10-03 00:00:00+00:00,0.019930999726057053,0.019933000206947327,0.017400000244379044,0.017402000725269318,452,0.0,0.0
2022-10-04 00:00:00+00:00,0.017402000725269318,0.018993999809026718,0.01686299964785576,0.017059000208973885,631,0.0,0.0
2022-10-05 00:00:00+00:00,0.017059000208973885,0.019173000007867813,0.017057999968528748,0.019171999767422676,168,0.0,0.0
2022-10-06 00:00:00+00:00,0.019171999767422676,0.020304000005126,0.015201999805867672,0.020302999764680862,786,0.0,0.0
2022-10-07 00:00:00+00:00,0.020302999764680862,0.020304000005126,0.01651100069284439,0.019082000479102135,1686,0.0,0.0
2022-10-08 00:00:00+00:00,0.019082000479102135,0.01908300071954727,0.013430999591946602,0.015381000004708767,2246,0.0,0.0
2022-10-09 00:00:00+00:00,0.015381000004708767,0.01745299994945526,0.014812000095844269,0.014812000095844269,1359,0.0,0.0
2022-10-10 00:00:00+00:00,0.014812000095844269,0.01687300018966198,0.014232000336050987,0.014560000039637089,972,0.0,0.0
2022-10-11 00:00:00+00:00,0.014560000039637089,0.016169000416994095,0.013408999890089035,0.016168000176548958,339,0.0,0.0
2022-10-12 00:00:00+00:00,0.016169000416994095,0.016170000657439232,0.013729000464081764,0.013729999773204327,237,0.0,0.0
2022-10-13 00:00:00+00:00,0.013729999773204327,0.015010000206530094,0.011579000391066074,0.013731000013649464,591,0.0,0.0
2022-10-14 00:00:00+00:00,0.013731000013649464,0.016001999378204346,0.012821000069379807,0.013891000300645828,493,0.0,0.0
2022-10-15 00:00:00+00:00,0.013891000300645828,0.01389199960976839,0.013700000010430813,0.01370100025087595,137,0.0,0.0
2022-10-16 00:00:00+00:00,0.01370100025087595,0.015200999565422535,0.01205000001937151,0.013081000186502934,483,0.0,0.0
2022-10-17 00:00:00+00:00,0.013081000186502934,0.013592000119388103,0.012090000323951244,0.013590999878942966,225,0.0,0.0
2022-10-18 00:00:00+00:00,0.013590999878942966,0.014321999624371529,0.012520999647676945,0.014312000013887882,140,0.0,0.0
2022-10-19 00:00:00+00:00,0.014312000013887882,0.01431300025433302,0.012609999626874924,0.01261099986732006,406,0.0,0.0
2022-10-20 00:00:00+00:00,0.01261099986732006,0.01399100013077259,0.012550000101327896,0.013249999843537807,1140,0.0,0.0
2022-10-21 00:00:00+00:00,0.013249999843537807,0.015201999805867672,0.01324899960309267,0.015201999805867672,0,0.0,0.0
2022-10-22 00:00:00+00:00,0.015201999805867672,0.015203000046312809,0.014000000432133675,0.014000999741256237,375,0.0,0.0
2022-10-23 00:00:00+00:00,0.014000999741256237,0.015552000142633915,0.013969999738037586,0.013970999978482723,616,0.0,0.0
2022-10-24 00:00:00+00:00,0.013970999978482723,0.020142000168561935,0.012570999562740326,0.01307000033557415,3882,0.0,0.0
2022-10-25 00:00:00+00:00,0.01307000033557415,0.014933000318706036,0.008840000256896019,0.010577999986708164,18072,0.0,0.0
2022-10-26 00:00:00+00:00,0.010577999986708164,0.012772000394761562,0.010577999986708164,0.010738000273704529,776,0.0,0.0
2022-10-27 00:00:00+00:00,0.010738000273704529,0.012563000433146954,0.010738000273704529,0.012242999859154224,637,0.0,0.0
2022-10-28 00:00:00+00:00,0.012242999859154224,0.012242999859154224,0.00993799977004528,0.009939000010490417,1711,0.0,0.0
2022-10-29 00:00:00+00:00,0.009939000010490417,0.010520000010728836,0.009279999881982803,0.010518999770283699,1296,0.0,0.0
2022-10-30 00:00:00+00:00,0.010518999770283699,0.010520000010728836,0.009459000080823898,0.010018999688327312,818,0.0,0.0
2022-10-31 00:00:00+00:00,0.010018999688327312,0.013674999587237835,0.010018999688327312,0.013674000278115273,452,0.0,0.0
2022-11-01 00:00:00+00:00,0.013674000278115273,0.015049000270664692,0.01049800030887127,0.015049000270664692,0,0.0,0.0
2022-11-02 00:00:00+00:00,0.015049000270664692,0.015049000270664692,0.009579000063240528,0.009809999726712704,251,0.0,0.0
2022-11-03 00:00:00+00:00,0.009809999726712704,0.012000000104308128,0.009809000417590141,0.011979999952018261,1942,0.0,0.0
2022-11-04 00:00:00+00:00,0.011979999952018261,0.011979999952018261,0.009800000116229057,0.010510999709367752,816,0.0,0.0
2022-11-05 00:00:00+00:00,0.010510999709367752,0.013190999627113342,0.01051000040024519,0.011990999802947044,1055,0.0,0.0
2022-11-06 00:00:00+00:00,0.011990999802947044,0.01457200013101101,0.010990999639034271,0.01413699984550476,1636,0.0,0.0
2022-11-07 00:00:00+00:00,0.01413699984550476,0.014902000315487385,0.012616000138223171,0.012701000086963177,1522,0.0,0.0
2022-11-08 00:00:00+00:00,0.012701000086963177,0.017539000138640404,0.012701000086963177,0.014167999848723412,1681,0.0,0.0
2022-11-09 00:00:00+00:00,0.014167999848723412,0.014818999916315079,0.009583000093698502,0.011051000095903873,532,0.0,0.0
2022-11-10 00:00:00+00:00,0.011051000095903873,0.012880000285804272,0.01049800030887127,0.010502999648451805,334,0.0,0.0
2022-11-11 00:00:00+00:00,0.010502999648451805,0.012125000357627869,0.009809000417590141,0.01101600006222725,873,0.0,0.0
2022-11-12 00:00:00+00:00,0.01101600006222725,0.01267900038510561,0.011012000031769276,0.01267900038510561,260,0.0,0.0
2022-11-13 00:00:00+00:00,0.01267900038510561,0.014909000135958195,0.010552000254392624,0.012600000016391277,929,0.0,0.0
2022-11-14 00:00:00+00:00,0.012600000016391277,0.014976000413298607,0.011322000063955784,0.013446999713778496,3586,0.0,0.0
2022-11-15 00:00:00+00:00,0.013446999713778496,0.01496800035238266,0.012508000247180462,0.014487000182271004,2176,0.0,0.0
2022-11-16 00:00:00+00:00,0.014487000182271004,0.014971000142395496,0.013868000358343124,0.013868999667465687,1087,0.0,0.0
2022-11-17 00:00:00+00:00,0.013868999667465687,0.014983000233769417,0.012033999897539616,0.014980999752879143,3843,0.0,0.0
2022-11-18 00:00:00+00:00,0.014980999752879143,0.01650100015103817,0.01398099958896637,0.015487000346183777,831,0.0,0.0
2022-11-19 00:00:00+00:00,0.015487000346183777,0.015487000346183777,0.012918000109493732,0.012918000109493732,608,0.0,0.0
2022-11-20 00:00:00+00:00,0.012918000109493732,0.013066999614238739,0.011985000222921371,0.011988000012934208,1379,0.0,0.0
2022-11-21 00:00:00+00:00,0.011988000012934208,0.012597999535501003,0.010718000121414661,0.011989000253379345,1185,0.0,0.0
2022-11-22 00:00:00+00:00,0.011989000253379345,0.016207000240683556,0.011137999594211578,0.013218999840319157,1657,0.0,0.0
2022-11-23 00:00:00+00:00,0.013218999840319157,0.019902000203728676,0.012946000322699547,0.013918999582529068,2948,0.0,0.0
2022-11-24 00:00:00+00:00,0.013918999582529068,0.01457200013101101,0.012671000324189663,0.01457200013101101,568,0.0,0.0
2022-11-25 00:00:00+00:00,0.014570999890565872,0.014573000371456146,0.01260400004684925,0.014484000392258167,611,0.0,0.0
2022-11-26 00:00:00+00:00,0.014484000392258167,0.014484000392258167,0.012613999657332897,0.01398400031030178,1398,0.0,0.0
2022-11-27 00:00:00+00:00,0.01398400031030178,0.014564000070095062,0.012253999710083008,0.013155000284314156,1397,0.0,0.0
2022-11-28 00:00:00+00:00,0.013155000284314156,0.014396999962627888,0.013155000284314156,0.01321600005030632,21,0.0,0.0
2022-11-29 00:00:00+00:00,0.01321600005030632,0.01477499958127737,0.013214999809861183,0.014746000058948994,912,0.0,0.0
2022-11-30 00:00:00+00:00,0.014746000058948994,0.014750000089406967,0.013358999975025654,0.014700000174343586,1282,0.0,0.0
2022-12-01 00:00:00+00:00,0.014700000174343586,0.01471100002527237,0.011401000432670116,0.01471100002527237,1427,0.0,0.0
2022-12-02 00:00:00+00:00,0.01471100002527237,0.01471100002527237,0.013400999829173088,0.014681000262498856,588,0.0,0.0
2022-12-03 00:00:00+00:00,0.014681000262498856,0.014781000092625618,0.014019999653100967,0.014020999893546104,1453,0.0,0.0
2022-12-04 00:00:00+00:00,0.014020999893546104,0.014751999638974667,0.011490999720990658,0.012040999718010426,3014,0.0,0.0
2022-12-05 00:00:00+00:00,0.012041999958455563,0.014782999642193317,0.009000999853014946,0.010080999694764614,6829,0.0,0.0
2022-12-06 00:00:00+00:00,0.010080999694764614,0.013491000048816204,0.010060999542474747,0.013000999577343464,2627,0.0,0.0
2022-12-07 00:00:00+00:00,0.013000999577343464,0.013000999577343464,0.010130000300705433,0.011939999647438526,1790,0.0,0.0
2022-12-08 00:00:00+00:00,0.011939999647438526,0.013992000371217728,0.011939999647438526,0.01319199986755848,1131,0.0,0.0
2022-12-09 00:00:00+00:00,0.01319199986755848,0.015510999597609043,0.0034680000972002745,0.0034680000972002745,695,0.0,0.0
2022-12-10 00:00:00+00:00,0.0034680000972002745,0.012439999729394913,0.003389999968931079,0.01243900042027235,5697,0.0,0.0
2022-12-11 00:00:00+00:00,0.01243900042027235,0.012439999729394913,0.010607999749481678,0.01196100004017353,230,0.0,0.0
2022-12-12 00:00:00+00:00,0.01196100004017353,0.01196100004017353,0.009921000339090824,0.011137999594211578,832,0.0,0.0
2022-12-13 00:00:00+00:00,0.011138999834656715,0.012443000450730324,0.010924999602138996,0.0121069997549057,1018,0.0,0.0
2022-12-14 00:00:00+00:00,0.0121069997549057,0.012107999995350838,0.012106000445783138,0.012107999995350838,497,0.0,0.0
2022-12-15 00:00:00+00:00,0.012107999995350838,0.012107999995350838,0.011049999855458736,0.011049999855458736,294,0.0,0.0
2022-12-16 00:00:00+00:00,0.011049999855458736,0.012000000104308128,0.010852999985218048,0.011756000109016895,1282,0.0,0.0
2022-12-17 00:00:00+00:00,0.011756000109016895,0.011765999719500542,0.010893000289797783,0.010893999598920345,1200,0.0,0.0
2022-12-18 00:00:00+00:00,0.010893999598920345,0.01181500032544136,0.010893000289797783,0.01095299981534481,1878,0.0,0.0
2022-12-19 00:00:00+00:00,0.01095299981534481,0.01181500032544136,0.010951999574899673,0.011049999855458736,569,0.0,0.0
2022-12-20 00:00:00+00:00,0.011049999855458736,0.011735999956727028,0.010166999883949757,0.011070000007748604,1033,0.0,0.0
2022-12-21 00:00:00+00:00,0.011070000007748604,0.01107999961823225,0.010245000012218952,0.01024600025266409,320,0.0,0.0
2022-12-22 00:00:00+00:00,0.01024600025266409,0.010599000379443169,0.010245000012218952,0.010440999642014503,34,0.0,0.0
2022-12-23 00:00:00+00:00,0.010440999642014503,0.010785000398755074,0.009438999928534031,0.009438999928534031,1895,0.0,0.0
2022-12-24 00:00:00+00:00,0.009438999928534031,0.010363000445067883,0.009438999928534031,0.009921000339090824,232,0.0,0.0
2022-12-25 00:00:00+00:00,0.009921000339090824,0.009921000339090824,0.009920000098645687,0.009920000098645687,302,0.0,0.0
2022-12-26 00:00:00+00:00,0.009920000098645687,0.009920000098645687,0.006628999952226877,0.009399999864399433,2974,0.0,0.0
2022-12-27 00:00:00+00:00,0.009399999864399433,0.009920000098645687,0.009398000314831734,0.00991899985820055,111,0.0,0.0
2022-12-28 00:00:00+00:00,0.00991899985820055,0.009996999986469746,0.009197000414133072,0.009996999986469746,950,0.0,0.0
2022-12-29 00:00:00+00:00,0.009996999986469746,0.009998000226914883,0.007747999858111143,0.009007999673485756,3231,0.0,0.0
2022-12-30 00:00:00+00:00,0.009007999673485756,0.009007999673485756,0.008217000402510166,0.008217000402510166,126,0.0,0.0
2022-12-31 00:00:00+00:00,0.008217000402510166,0.009976999834179878,0.008217000402510166,0.008727000094950199,637,0.0,0.0
2023-01-01 00:00:00+00:00,0.008727000094950199,0.008987000212073326,0.008596000261604786,0.008967000059783459,245,0.0,0.0
2023-01-02 00:00:00+00:00,0.008967000059783459,0.013787000440061092,0.006568999961018562,0.008767999708652496,10755,0.0,0.0
2023-01-03 00:00:00+00:00,0.008767999708652496,0.008767999708652496,0.006918000057339668,0.007668000180274248,406,0.0,0.0
2023-01-04 00:00:00+00:00,0.007668000180274248,0.012888000346720219,0.00749799981713295,0.00798800028860569,1736,0.0,0.0
2023-01-05 00:00:00+00:00,0.00798800028860569,0.007988999597728252,0.0067980000749230385,0.0067980000749230385,1030,0.0,0.0
2023-01-06 00:00:00+00:00,0.0067980000749230385,0.00798800028860569,0.0067980000749230385,0.007017999887466431,2171,0.0,0.0
2023-01-07 00:00:00+00:00,0.007017999887466431,0.008329000324010849,0.007017999887466431,0.007038999814540148,178,0.0,0.0
2023-01-08 00:00:00+00:00,0.007038999814540148,0.008299999870359898,0.007038999814540148,0.008270000107586384,114,0.0,0.0
2023-01-09 00:00:00+00:00,0.008270000107586384,0.00827999971807003,0.007550000213086605,0.00827999971807003,98,0.0,0.0
2023-01-10 00:00:00+00:00,0.00827999971807003,0.009979999624192715,0.00749000022187829,0.008661000058054924,956,0.0,0.0
2023-01-11 00:00:00+00:00,0.008661000058054924,0.009941999800503254,0.008659999817609787,0.009259999729692936,143,0.0,0.0
2023-01-12 00:00:00+00:00,0.009260999970138073,0.009260999970138073,0.005630000028759241,0.008061000145971775,593,0.0,0.0
2023-01-13 00:00:00+00:00,0.008061000145971775,0.009220999665558338,0.008059999905526638,0.009151999838650227,689,0.0,0.0
2023-01-14 00:00:00+00:00,0.009151999838650227,0.009932000190019608,0.008302000351250172,0.008950999937951565,1400,0.0,0.0
2023-01-15 00:00:00+00:00,0.008950999937951565,0.010002000257372856,0.008950999937951565,0.009252999909222126,270,0.0,0.0
2023-01-16 00:00:00+00:00,0.009252999909222126,0.010091999545693398,0.007970999926328659,0.00875100027769804,4803,0.0,0.0
2023-01-17 00:00:00+00:00,0.00875100027769804,0.009212000295519829,0.00875100027769804,0.009201000444591045,480,0.0,0.0
