TIMESTAMP,ASTRO23374_OPEN_PRICE_USD,ASTRO23374_HIGH_PRICE_USD,ASTRO23374_LOW_PRICE_USD,ASTRO23374_CLOSE_PRICE_USD,ASTRO23374_VOLUME_USD,ASTRO23374_DIVIDENDS_USD,ASTRO23374_STOCK_SPLITS_USD
2023-02-06 00:00:00+00:00,0.09592799842357635,0.20266500115394592,0.09590400010347366,0.10651899874210358,33907,0.0,0.0
2023-02-07 00:00:00+00:00,0.10635299980640411,0.1113239973783493,0.10222700238227844,0.10608399659395218,7232,0.0,0.0
2023-02-08 00:00:00+00:00,0.10475099831819534,0.10629799962043762,0.07658199965953827,0.1028439998626709,11844,0.0,0.0
2023-02-09 00:00:00+00:00,0.10232499986886978,0.1054219976067543,0.09730300307273865,0.09805700182914734,2927,0.0,0.0
2023-02-10 00:00:00+00:00,0.09865199774503708,0.10478899627923965,0.09695599973201752,0.10062699764966965,11110,0.0,0.0
2023-02-11 00:00:00+00:00,0.10009700059890747,0.10147800296545029,0.09929399937391281,0.09996800124645233,11045,0.0,0.0
2023-02-12 00:00:00+00:00,0.10001300275325775,0.10313999652862549,0.09728299826383591,0.09938299655914307,2464,0.0,0.0
2023-02-13 00:00:00+00:00,0.09966199845075607,0.1054069995880127,0.09931900352239609,0.10178200155496597,10906,0.0,0.0
2023-02-14 00:00:00+00:00,0.10241399705410004,0.12043700367212296,0.09589400142431259,0.09865099936723709,19050,0.0,0.0
2023-02-15 00:00:00+00:00,0.09853599965572357,0.11162000149488449,0.09569799900054932,0.1049640029668808,11804,0.0,0.0
2023-02-16 00:00:00+00:00,0.10506799817085266,0.1066799983382225,0.09473799914121628,0.1029290035367012,13020,0.0,0.0
2023-02-17 00:00:00+00:00,0.1028980016708374,0.1049410030245781,0.07468999922275543,0.09785500168800354,13372,0.0,0.0
2023-02-18 00:00:00+00:00,0.09756799787282944,0.10277300328016281,0.09689900279045105,0.10129799693822861,10917,0.0,0.0
2023-02-19 00:00:00+00:00,0.10115300118923187,0.10811000317335129,0.09786699712276459,0.10441400110721588,3356,0.0,0.0
