TIMESTAMP,BICO_OPEN_PRICE_USD,BICO_HIGH_PRICE_USD,BICO_LOW_PRICE_USD,BICO_CLOSE_PRICE_USD,BICO_VOLUME_USD,BICO_DIVIDENDS_USD,BICO_STOCK_SPLITS_USD
2021-12-01 00:00:00+00:00,4.470040798187256,15.425750732421875,4.470040798187256,13.836153030395508,146096606,0.0,0.0
2021-12-02 00:00:00+00:00,13.835986137390137,21.8715877532959,8.801875114440918,9.247063636779785,612373724,0.0,0.0
2021-12-03 00:00:00+00:00,9.171335220336914,10.060836791992188,6.735692024230957,7.85331392288208,224233907,0.0,0.0
2021-12-04 00:00:00+00:00,7.854942798614502,8.535660743713379,5.792483806610107,7.205268859863281,156835325,0.0,0.0
2021-12-05 00:00:00+00:00,7.15118408203125,8.331803321838379,6.347461223602295,6.647471904754639,82664178,0.0,0.0
2021-12-06 00:00:00+00:00,6.649643898010254,7.0074849128723145,6.01110315322876,6.530488014221191,58756500,0.0,0.0
2021-12-07 00:00:00+00:00,6.548985004425049,7.191474914550781,6.108338832855225,6.24327278137207,59043385,0.0,0.0
2021-12-08 00:00:00+00:00,6.245729923248291,6.405736923217773,5.602212905883789,5.627716064453125,40569229,0.0,0.0
2021-12-09 00:00:00+00:00,5.618789196014404,7.991233825683594,5.576696872711182,6.071115016937256,262189263,0.0,0.0
2021-12-10 00:00:00+00:00,6.066573143005371,6.672873020172119,5.122385025024414,5.138521194458008,84480018,0.0,0.0
2021-12-11 00:00:00+00:00,5.129636764526367,5.956383228302002,5.1208648681640625,5.562291145324707,57254455,0.0,0.0
2021-12-12 00:00:00+00:00,5.561399936676025,5.602251052856445,5.143343925476074,5.275852203369141,27226173,0.0,0.0
2021-12-13 00:00:00+00:00,5.278408050537109,5.283205032348633,4.2639970779418945,4.389185905456543,43598647,0.0,0.0
2021-12-14 00:00:00+00:00,4.402108192443848,4.610495090484619,3.825958013534546,3.9823479652404785,48334523,0.0,0.0
2021-12-15 00:00:00+00:00,4.150627136230469,4.266955852508545,3.7440710067749023,4.106879234313965,52051265,0.0,0.0
2021-12-16 00:00:00+00:00,4.107713222503662,4.159605979919434,3.8436760902404785,3.9206600189208984,33386911,0.0,0.0
2021-12-17 00:00:00+00:00,3.9208390712738037,3.9447240829467773,3.5512330532073975,3.5930709838867188,28836347,0.0,0.0
2021-12-18 00:00:00+00:00,3.5939440727233887,3.969602108001709,3.525489091873169,3.660856008529663,34678837,0.0,0.0
2021-12-19 00:00:00+00:00,3.659869909286499,3.8107430934906006,3.5110208988189697,3.5239899158477783,23320020,0.0,0.0
2021-12-20 00:00:00+00:00,3.5228819847106934,3.52424693107605,3.055816888809204,3.1868650913238525,36076141,0.0,0.0
2021-12-21 00:00:00+00:00,3.1870760917663574,4.1129631996154785,3.186901092529297,3.614021062850952,87399533,0.0,0.0
2021-12-22 00:00:00+00:00,3.6144309043884277,3.906275987625122,3.5292210578918457,3.583470106124878,53226636,0.0,0.0
2021-12-23 00:00:00+00:00,3.5824899673461914,4.106116771697998,3.500108003616333,3.927578926086426,59448681,0.0,0.0
2021-12-24 00:00:00+00:00,3.943135976791382,4.202442169189453,3.763500928878784,3.764744997024536,53020115,0.0,0.0
