TIMESTAMP,CATBOY28647_OPEN_PRICE_USD,CATBOY28647_HIGH_PRICE_USD,CATBOY28647_LOW_PRICE_USD,CATBOY28647_CLOSE_PRICE_USD,CATBOY28647_VOLUME_USD,CATBOY28647_DIVIDENDS_USD,CATBOY28647_STOCK_SPLITS_USD
2023-12-08 00:00:00+00:00,0.0028250000905245543,0.0036909999325871468,0.0023819999769330025,0.0023930000606924295,80965,0.0,0.0
2023-12-09 00:00:00+00:00,0.0023759999312460423,0.0026400000788271427,0.0021210000850260258,0.0021569998934865,26232,0.0,0.0
2023-12-10 00:00:00+00:00,0.0021569998934865,0.00228599994443357,0.0019839999731630087,0.0022299999836832285,16187,0.0,0.0
2023-12-11 00:00:00+00:00,0.0022299999836832285,0.0022380000445991755,0.001597000053152442,0.0016959999920800328,14049,0.0,0.0
2023-12-12 00:00:00+00:00,0.0016959999920800328,0.0017000000225380063,0.0013920000055804849,0.0014140000566840172,7623,0.0,0.0
2023-12-13 00:00:00+00:00,0.0014140000566840172,0.0014250000240281224,0.0012009999481961131,0.00139999995008111,12113,0.0,0.0
2023-12-14 00:00:00+00:00,0.00139999995008111,0.0014799999771639705,0.0013559999642893672,0.0014769999543204904,4227,0.0,0.0
2023-12-15 00:00:00+00:00,0.0014769999543204904,0.0015020000282675028,0.0013859999598935246,0.0013879999751225114,2118,0.0,0.0
2023-12-16 00:00:00+00:00,0.0013879999751225114,0.0013970000436529517,0.0013589999871328473,0.0013670000480487943,795,0.0,0.0
2023-12-17 00:00:00+00:00,0.0013680000556632876,0.0013699999544769526,0.001290000043809414,0.0012910000514239073,1947,0.0,0.0
2023-12-18 00:00:00+00:00,0.0012910000514239073,0.0013419999741017818,0.0012600000482052565,0.001339999958872795,764,0.0,0.0
2023-12-19 00:00:00+00:00,0.001339999958872795,0.0018070000223815441,0.0013389999512583017,0.0017839999636635184,10162,0.0,0.0
2023-12-20 00:00:00+00:00,0.0017839999636635184,0.0018370000179857016,0.0017460000235587358,0.0017810000572353601,875,0.0,0.0
2023-12-21 00:00:00+00:00,0.0017819999484345317,0.0018080000299960375,0.001715000020340085,0.0017180000431835651,1565,0.0,0.0
2023-12-22 00:00:00+00:00,0.0017180000431835651,0.002463999902829528,0.001715000020340085,0.0024629998952150345,12271,0.0,0.0
2023-12-23 00:00:00+00:00,0.0024629998952150345,0.0025679999962449074,0.0022899999748915434,0.002360000042244792,7708,0.0,0.0
2023-12-24 00:00:00+00:00,0.0023590000346302986,0.002461999887600541,0.002303000073879957,0.002317999955266714,3336,0.0,0.0
2023-12-25 00:00:00+00:00,0.002317999955266714,0.0023330000694841146,0.002107999986037612,0.0021230001002550125,3236,0.0,0.0
2023-12-26 00:00:00+00:00,0.0021230001002550125,0.0021230001002550125,0.0019859999883919954,0.0020669999066740274,1680,0.0,0.0
2023-12-27 00:00:00+00:00,0.0020669999066740274,0.002088000066578388,0.0020200000144541264,0.00203399988822639,3467,0.0,0.0
