TIMESTAMP,TRVL_OPEN_PRICE_USD,TRVL_HIGH_PRICE_USD,TRVL_LOW_PRICE_USD,TRVL_CLOSE_PRICE_USD,TRVL_VOLUME_USD,TRVL_DIVIDENDS_USD,TRVL_STOCK_SPLITS_USD
2021-11-26 00:00:00+00:00,0.6405069828033447,0.8578010201454163,0.6402999758720398,0.7684890031814575,16844619,0.0,0.0
2021-11-27 00:00:00+00:00,0.7616639733314514,1.3179019689559937,0.6721320152282715,1.2526799440383911,17985620,0.0,0.0
2021-11-28 00:00:00+00:00,1.2499810457229614,1.557597041130066,1.0689419507980347,1.4672809839248657,21418944,0.0,0.0
2021-11-29 00:00:00+00:00,1.4681379795074463,1.4826109409332275,1.0536619424819946,1.0730730295181274,6523613,0.0,0.0
2021-11-30 00:00:00+00:00,1.0735900402069092,1.0735900402069092,0.8185089826583862,1.004613995552063,6737578,0.0,0.0
2021-12-01 00:00:00+00:00,1.0047359466552734,1.1408469676971436,0.8727210164070129,0.9433259963989258,4251132,0.0,0.0
2021-12-02 00:00:00+00:00,0.9432899951934814,0.9441050291061401,0.8099820017814636,0.8360639810562134,2389356,0.0,0.0
2021-12-03 00:00:00+00:00,0.8368989825248718,0.8616129755973816,0.6890109777450562,0.711197018623352,1654828,0.0,0.0
2021-12-04 00:00:00+00:00,0.7111480236053467,0.7138050198554993,0.5398499965667725,0.6479290127754211,1657789,0.0,0.0
2021-12-05 00:00:00+00:00,0.647491991519928,0.7523589730262756,0.6366779804229736,0.7086880207061768,1426249,0.0,0.0
2021-12-06 00:00:00+00:00,0.7087669968605042,0.7087669968605042,0.628940999507904,0.670868992805481,976265,0.0,0.0
2021-12-07 00:00:00+00:00,0.670861005783081,0.6778770089149475,0.6409149765968323,0.6411359906196594,668050,0.0,0.0
2021-12-08 00:00:00+00:00,0.6411309838294983,0.8116329908370972,0.6306130290031433,0.7833499908447266,3530897,0.0,0.0
2021-12-09 00:00:00+00:00,0.782725989818573,0.782725989818573,0.6398209929466248,0.6407489776611328,3290945,0.0,0.0
2021-12-10 00:00:00+00:00,0.6408119797706604,0.7029749751091003,0.5785490274429321,0.6715379953384399,2397455,0.0,0.0
2021-12-11 00:00:00+00:00,0.6713929772377014,0.6713929772377014,0.6185190081596375,0.6185190081596375,1087979,0.0,0.0
2021-12-12 00:00:00+00:00,0.6185539960861206,0.6185539960861206,0.5896779894828796,0.5902780294418335,548828,0.0,0.0
2021-12-13 00:00:00+00:00,0.5905500054359436,0.5939850211143494,0.531216025352478,0.53301602602005,607263,0.0,0.0
2021-12-14 00:00:00+00:00,0.5332080125808716,0.5336859822273254,0.47798800468444824,0.47811999917030334,1102244,0.0,0.0
2021-12-15 00:00:00+00:00,0.4781210124492645,0.47889000177383423,0.40762799978256226,0.4117400050163269,939756,0.0,0.0
2021-12-16 00:00:00+00:00,0.41172298789024353,0.4827460050582886,0.400505006313324,0.45712101459503174,901657,0.0,0.0
2021-12-17 00:00:00+00:00,0.4575670063495636,0.4679960012435913,0.4286389946937561,0.4501430094242096,594540,0.0,0.0
2021-12-18 00:00:00+00:00,0.4503059983253479,0.4963499903678894,0.4367370009422302,0.44209399819374084,748590,0.0,0.0
2021-12-19 00:00:00+00:00,0.44203200936317444,0.45087701082229614,0.4409179985523224,0.4469819962978363,239752,0.0,0.0
2021-12-20 00:00:00+00:00,0.44694700837135315,0.44694700837135315,0.42491498589515686,0.43985500931739807,396046,0.0,0.0
2021-12-21 00:00:00+00:00,0.43954798579216003,0.4435639977455139,0.427623987197876,0.4284049868583679,345522,0.0,0.0
2021-12-22 00:00:00+00:00,0.4284609854221344,0.4369969964027405,0.4114750027656555,0.4135890007019043,367325,0.0,0.0
