TIMESTAMP,SYNTH_OPEN_PRICE_USD,SYNTH_HIGH_PRICE_USD,SYNTH_LOW_PRICE_USD,SYNTH_CLOSE_PRICE_USD,SYNTH_VOLUME_USD,SYNTH_DIVIDENDS_USD,SYNTH_STOCK_SPLITS_USD
2023-08-10 00:00:00+00:00,36.26649856567383,66.32121276855469,31.696056365966797,52.63996505737305,387692,0.0,0.0
2023-08-11 00:00:00+00:00,52.637474060058594,82.66425323486328,47.36524963378906,72.76040649414062,703831,0.0,0.0
2023-08-12 00:00:00+00:00,72.7698745727539,151.8156280517578,57.43683624267578,151.77720642089844,450719,0.0,0.0
2023-08-13 00:00:00+00:00,151.78225708007812,2210.266357421875,52.18280792236328,59.322669982910156,380898,0.0,0.0
2023-08-14 00:00:00+00:00,59.319236755371094,60.37420654296875,41.53391647338867,45.32666015625,329069,0.0,0.0
2023-08-15 00:00:00+00:00,45.33372497558594,47.09394073486328,36.46490478515625,42.49776077270508,327148,0.0,0.0
2023-08-16 00:00:00+00:00,42.49776077270508,42.63933563232422,36.47800827026367,40.22480773925781,101095,0.0,0.0
2023-08-17 00:00:00+00:00,40.224525451660156,41.02174377441406,27.266565322875977,29.146371841430664,154991,0.0,0.0
2023-08-18 00:00:00+00:00,29.14339256286621,32.337425231933594,25.45332908630371,32.337425231933594,86033,0.0,0.0
2023-08-19 00:00:00+00:00,32.32605743408203,42.59122085571289,31.687116622924805,35.18579864501953,138358,0.0,0.0
2023-08-20 00:00:00+00:00,35.185394287109375,39.69682693481445,34.239845275878906,36.283931732177734,64294,0.0,0.0
2023-08-21 00:00:00+00:00,36.28506088256836,38.66284942626953,30.347253799438477,38.30465316772461,123494,0.0,0.0
2023-08-22 00:00:00+00:00,38.303985595703125,38.303985595703125,32.50779342651367,32.82395553588867,59750,0.0,0.0
2023-08-23 00:00:00+00:00,32.82486343383789,37.39533233642578,32.50764465332031,33.4364013671875,54493,0.0,0.0
2023-08-24 00:00:00+00:00,33.588157653808594,35.36591339111328,28.820831298828125,30.185483932495117,48945,0.0,0.0
2023-08-25 00:00:00+00:00,30.203365325927734,30.241743087768555,22.395336151123047,24.64981460571289,89149,0.0,0.0
2023-08-26 00:00:00+00:00,24.65024757385254,25.613454818725586,23.054046630859375,25.599454879760742,28478,0.0,0.0
2023-08-27 00:00:00+00:00,25.599376678466797,26.576677322387695,23.803218841552734,26.54376983642578,30504,0.0,0.0
2023-08-28 00:00:00+00:00,26.54376983642578,34.236053466796875,25.128374099731445,30.224044799804688,74355,0.0,0.0
2023-08-29 00:00:00+00:00,30.224672317504883,36.57498550415039,27.95758628845215,36.3125114440918,70908,0.0,0.0
2023-08-30 00:00:00+00:00,36.3125114440918,36.3205451965332,28.765121459960938,31.538288116455078,48571,0.0,0.0
2023-08-31 00:00:00+00:00,31.538896560668945,31.54362678527832,25.343448638916016,26.466670989990234,31451,0.0,0.0
2023-09-01 00:00:00+00:00,26.466434478759766,27.411014556884766,25.547367095947266,25.736223220825195,26048,0.0,0.0
2023-09-02 00:00:00+00:00,25.736425399780273,26.078025817871094,24.359275817871094,24.445938110351562,10600,0.0,0.0
2023-09-03 00:00:00+00:00,24.445938110351562,24.90565299987793,22.878469467163086,24.662235260009766,21916,0.0,0.0
2023-09-04 00:00:00+00:00,24.662235260009766,25.203277587890625,22.45804786682129,22.495845794677734,12341,0.0,0.0
2023-09-05 00:00:00+00:00,22.496259689331055,22.503183364868164,16.871334075927734,18.397706985473633,55443,0.0,0.0
2023-09-06 00:00:00+00:00,18.39731216430664,18.65060043334961,17.093416213989258,17.094377517700195,10548,0.0,0.0
2023-09-07 00:00:00+00:00,16.969968795776367,17.22316551208496,15.117471694946289,15.921497344970703,19948,0.0,0.0
2023-09-08 00:00:00+00:00,15.922263145446777,17.800106048583984,15.822379112243652,15.837018966674805,19425,0.0,0.0
2023-09-09 00:00:00+00:00,15.837210655212402,18.161935806274414,15.834962844848633,18.161935806274414,16686,0.0,0.0
2023-09-10 00:00:00+00:00,18.172210693359375,18.182039260864258,16.536495208740234,17.277902603149414,14134,0.0,0.0
2023-09-11 00:00:00+00:00,17.277902603149414,17.277902603149414,13.807703018188477,14.227089881896973,17768,0.0,0.0
2023-09-12 00:00:00+00:00,14.226887702941895,15.555282592773438,14.207291603088379,14.62256908416748,14528,0.0,0.0
2023-09-13 00:00:00+00:00,14.622151374816895,15.514671325683594,14.451434135437012,15.514073371887207,13639,0.0,0.0
2023-09-14 00:00:00+00:00,15.514122009277344,17.53904151916504,15.513510704040527,16.199867248535156,15300,0.0,0.0
2023-09-15 00:00:00+00:00,16.199636459350586,16.199764251708984,15.458815574645996,16.0119571685791,5497,0.0,0.0
2023-09-16 00:00:00+00:00,16.0119571685791,16.81018829345703,15.474735260009766,16.46855926513672,9445,0.0,0.0
2023-09-17 00:00:00+00:00,16.468486785888672,16.468486785888672,16.076597213745117,16.112695693969727,3442,0.0,0.0
2023-09-21 00:00:00+00:00,12.583202362060547,12.907958984375,10.673640251159668,10.845657348632812,17911,0.0,0.0
2023-09-22 00:00:00+00:00,10.845455169677734,11.262222290039062,9.765602111816406,9.772587776184082,15208,0.0,0.0
2023-09-23 00:00:00+00:00,9.772618293762207,11.495560646057129,9.660131454467773,11.373059272766113,17673,0.0,0.0
2023-09-24 00:00:00+00:00,11.373059272766113,12.511237144470215,11.130563735961914,12.448343276977539,9123,0.0,0.0
2023-09-25 00:00:00+00:00,12.447867393493652,12.447867393493652,12.131009101867676,12.258177757263184,2747,0.0,0.0
2023-09-26 00:00:00+00:00,12.258620262145996,12.268457412719727,11.257221221923828,11.319098472595215,6208,0.0,0.0
2023-09-27 00:00:00+00:00,11.319307327270508,11.595898628234863,11.210376739501953,11.221636772155762,2793,0.0,0.0
2023-09-28 00:00:00+00:00,11.221636772155762,12.71439266204834,11.221636772155762,12.619075775146484,9951,0.0,0.0
2023-09-29 00:00:00+00:00,12.619075775146484,14.27884578704834,12.589147567749023,14.094734191894531,15138,0.0,0.0
2023-09-30 00:00:00+00:00,14.094902038574219,14.15333080291748,13.930654525756836,14.105409622192383,3613,0.0,0.0
2023-10-01 00:00:00+00:00,14.10497760772705,14.25217056274414,13.467219352722168,13.799657821655273,6683,0.0,0.0
2023-10-02 00:00:00+00:00,13.799847602844238,13.801855087280273,12.714049339294434,12.752065658569336,3859,0.0,0.0
2023-10-03 00:00:00+00:00,12.751898765563965,12.751898765563965,12.169318199157715,12.172908782958984,2630,0.0,0.0
2023-10-04 00:00:00+00:00,12.173174858093262,12.176207542419434,11.612027168273926,11.905793190002441,4601,0.0,0.0
2023-10-05 00:00:00+00:00,11.904877662658691,12.20263671875,11.666773796081543,11.666773796081543,7469,0.0,0.0
2023-10-06 00:00:00+00:00,11.666515350341797,11.84346866607666,11.653972625732422,11.796680450439453,2298,0.0,0.0
2023-10-07 00:00:00+00:00,11.796646118164062,11.842273712158203,11.088647842407227,11.088685989379883,4752,0.0,0.0
2023-10-08 00:00:00+00:00,11.088556289672852,11.097522735595703,10.746423721313477,10.746423721313477,1803,0.0,0.0
2023-10-09 00:00:00+00:00,10.746101379394531,10.74634838104248,9.527118682861328,9.675414085388184,5096,0.0,0.0
2023-10-10 00:00:00+00:00,9.675414085388184,9.845353126525879,9.152874946594238,9.15949821472168,6037,0.0,0.0
2023-10-11 00:00:00+00:00,9.15949821472168,9.260651588439941,8.854530334472656,9.156495094299316,3466,0.0,0.0
2023-10-12 00:00:00+00:00,9.155720710754395,9.159733772277832,8.581089973449707,8.603530883789062,2424,0.0,0.0
2023-10-13 00:00:00+00:00,8.603384971618652,8.628373146057129,8.129085540771484,8.133248329162598,3665,0.0,0.0
2023-10-14 00:00:00+00:00,8.133248329162598,8.518163681030273,8.007025718688965,8.008132934570312,5839,0.0,0.0
2023-10-15 00:00:00+00:00,8.008042335510254,8.008055686950684,7.943496227264404,7.951923847198486,1842,0.0,0.0
2023-10-16 00:00:00+00:00,7.951927185058594,8.463937759399414,7.948454856872559,8.221960067749023,3622,0.0,0.0
2023-10-17 00:00:00+00:00,8.221960067749023,8.224690437316895,7.7139081954956055,7.7174201011657715,2849,0.0,0.0
2023-10-18 00:00:00+00:00,7.7174201011657715,7.723114013671875,7.569913864135742,7.569914817810059,1224,0.0,0.0
2023-10-19 00:00:00+00:00,7.569914817810059,7.56991720199585,7.074240207672119,7.074240207672119,3088,0.0,0.0
2023-10-20 00:00:00+00:00,7.074240207672119,7.194242000579834,7.0493669509887695,7.150935173034668,1555,0.0,0.0
2023-10-21 00:00:00+00:00,7.150935173034668,7.19425106048584,7.090321063995361,7.189258098602295,2845,0.0,0.0
2023-10-22 00:00:00+00:00,7.189258098602295,7.253070831298828,7.13261604309082,7.214963912963867,1802,0.0,0.0
2023-10-23 00:00:00+00:00,7.212923049926758,7.930225849151611,7.209714889526367,7.893470764160156,3310,0.0,0.0
2023-10-24 00:00:00+00:00,7.893470764160156,8.264808654785156,7.859158039093018,7.894012928009033,1677,0.0,0.0
2023-10-25 00:00:00+00:00,7.89419412612915,7.990962028503418,7.824460029602051,7.824460029602051,852,0.0,0.0
2023-10-26 00:00:00+00:00,7.824460029602051,8.060145378112793,7.6565752029418945,7.844545841217041,1551,0.0,0.0
2023-10-27 00:00:00+00:00,7.84419584274292,7.84419584274292,7.446619987487793,7.5211100578308105,1365,0.0,0.0
2023-10-28 00:00:00+00:00,7.5211100578308105,7.54404878616333,7.454681873321533,7.454709053039551,923,0.0,0.0
2023-10-29 00:00:00+00:00,7.454641819000244,7.596285820007324,7.3857421875,7.5796308517456055,1897,0.0,0.0
2023-10-30 00:00:00+00:00,7.575107097625732,7.662561893463135,6.05092191696167,6.105363845825195,10790,0.0,0.0
2023-10-31 00:00:00+00:00,6.105721950531006,6.1131978034973145,5.902071952819824,5.955880165100098,3033,0.0,0.0
2023-11-01 00:00:00+00:00,5.9561028480529785,6.11563777923584,5.832837104797363,6.100113868713379,1870,0.0,0.0
2023-11-02 00:00:00+00:00,6.100113868713379,6.161656856536865,5.861813068389893,5.8639397621154785,887,0.0,0.0
2023-11-03 00:00:00+00:00,5.86405611038208,5.941562175750732,5.7828049659729,5.938663005828857,1908,0.0,0.0
2023-11-04 00:00:00+00:00,5.9386820793151855,5.943594932556152,5.885561943054199,5.939190864562988,1086,0.0,0.0
2023-11-05 00:00:00+00:00,5.9390788078308105,6.027085781097412,5.91540002822876,5.985284805297852,1290,0.0,0.0
2023-11-06 00:00:00+00:00,5.98470401763916,5.98470401763916,5.846792221069336,5.860751152038574,940,0.0,0.0
2023-11-07 00:00:00+00:00,5.8609700202941895,5.865472793579102,5.668227195739746,5.6952009201049805,1027,0.0,0.0
2023-11-08 00:00:00+00:00,5.695440769195557,5.7086920738220215,5.266594886779785,5.280272960662842,4568,0.0,0.0
2023-11-09 00:00:00+00:00,5.279819011688232,5.711481094360352,5.269242763519287,5.640783786773682,17965,0.0,0.0
2023-11-10 00:00:00+00:00,5.642157077789307,7.426293849945068,5.612384796142578,7.382907867431641,2965,0.0,0.0
2023-11-11 00:00:00+00:00,7.38218879699707,7.38218879699707,6.478279113769531,6.491899013519287,6359,0.0,0.0
2023-11-12 00:00:00+00:00,6.492218971252441,6.604740142822266,5.37103796005249,5.37103796005249,8720,0.0,0.0
2023-11-13 00:00:00+00:00,5.3708271980285645,5.461874008178711,5.338428020477295,5.368206024169922,1084,0.0,0.0
2023-11-14 00:00:00+00:00,5.368213176727295,5.368213176727295,5.098787784576416,5.124091148376465,1086,0.0,0.0
2023-11-15 00:00:00+00:00,5.123526096343994,5.336038112640381,5.093527793884277,5.336038112640381,1011,0.0,0.0
2023-11-16 00:00:00+00:00,5.336476802825928,5.4759697914123535,5.136913776397705,5.138485908508301,1909,0.0,0.0
2023-11-17 00:00:00+00:00,5.138567924499512,5.166831016540527,4.5117621421813965,4.609496116638184,4589,0.0,0.0
2023-11-18 00:00:00+00:00,4.609803199768066,4.621082782745361,4.521763801574707,4.612505912780762,812,0.0,0.0
2023-11-19 00:00:00+00:00,4.612505912780762,4.6292901039123535,4.519962787628174,4.627983093261719,1196,0.0,0.0
2023-11-20 00:00:00+00:00,4.628464221954346,4.979739189147949,4.623438835144043,4.893571853637695,2440,0.0,0.0
2023-11-21 00:00:00+00:00,4.893622875213623,4.89691686630249,4.522658824920654,4.522658824920654,1670,0.0,0.0
2023-11-22 00:00:00+00:00,4.52162504196167,4.867447853088379,4.517125129699707,4.8481011390686035,458,0.0,0.0
2023-11-23 00:00:00+00:00,4.85769510269165,5.006923198699951,4.840007781982422,4.97811222076416,2926,0.0,0.0
2023-11-24 00:00:00+00:00,4.977982997894287,5.765966892242432,4.9779558181762695,5.765966892242432,7086,0.0,0.0
2023-11-25 00:00:00+00:00,5.766180038452148,5.850982189178467,5.6571550369262695,5.659876823425293,2366,0.0,0.0
2023-11-26 00:00:00+00:00,5.659924030303955,5.734835147857666,5.573969841003418,5.633303165435791,1782,0.0,0.0
2023-11-27 00:00:00+00:00,5.632164001464844,5.632320880889893,5.360940933227539,5.394090175628662,1401,0.0,0.0
2023-11-28 00:00:00+00:00,5.394090175628662,5.508883953094482,5.351988792419434,5.499448776245117,640,0.0,0.0
