TIMESTAMP,WMN_OPEN_PRICE_USD,WMN_HIGH_PRICE_USD,WMN_LOW_PRICE_USD,WMN_CLOSE_PRICE_USD,WMN_VOLUME_USD,WMN_DIVIDENDS_USD,WMN_STOCK_SPLITS_USD
2024-04-12 00:00:00+00:00,0.0057219997979700565,0.006198999937623739,0.005135000217705965,0.005257000215351582,195544,0.0,0.0
2024-04-13 00:00:00+00:00,0.005268999841064215,0.005268999841064215,0.00395999988541007,0.004755000118166208,44387,0.0,0.0
2024-04-14 00:00:00+00:00,0.004755000118166208,0.004755999892950058,0.0034280000254511833,0.00368899991735816,20392,0.0,0.0
2024-04-15 00:00:00+00:00,0.003851999994367361,0.008403000421822071,0.0037980000488460064,0.0076950001530349255,280384,0.0,0.0
2024-04-16 00:00:00+00:00,0.007565999869257212,0.03208199888467789,0.0067170001566410065,0.019534999504685402,726580,0.0,0.0
2024-04-17 00:00:00+00:00,0.018787000328302383,0.02830200083553791,0.015963999554514885,0.024389000609517097,613005,0.0,0.0
2024-04-18 00:00:00+00:00,0.024751000106334686,0.024751000106334686,0.019224999472498894,0.01981399953365326,155689,0.0,0.0
2024-04-19 00:00:00+00:00,0.01959400065243244,0.020183000713586807,0.017062000930309296,0.01710199937224388,91165,0.0,0.0
2024-04-20 00:00:00+00:00,0.01710199937224388,0.028389999642968178,0.015716999769210815,0.02191700041294098,290681,0.0,0.0
2024-04-21 00:00:00+00:00,0.022350000217556953,0.03736799955368042,0.016442999243736267,0.02791699953377247,10540549,0.0,0.0
2024-04-22 00:00:00+00:00,0.02893799915909767,0.0388059988617897,0.01498000044375658,0.016008000820875168,546183,0.0,0.0
2024-04-23 00:00:00+00:00,0.016008000820875168,0.017940999940037727,0.009007999673485756,0.00952600035816431,7302497,0.0,0.0
2024-04-24 00:00:00+00:00,0.008918999694287777,0.009638999588787556,0.0009250000002793968,0.0011609999928623438,578687,0.0,0.0
2024-04-25 00:00:00+00:00,0.0011149999918416142,0.0015820000553503633,0.000770999991800636,0.0009050000226125121,265313,0.0,0.0
2024-04-26 00:00:00+00:00,0.0009050000226125121,0.0017049999441951513,0.0006510000093840063,0.0015960000455379486,16972620,0.0,0.0
2024-04-27 00:00:00+00:00,0.0015160000184550881,0.004102000035345554,0.0014169999631121755,0.0030950000509619713,2221758,0.0,0.0
2024-04-28 00:00:00+00:00,0.0030950000509619713,0.005541000049561262,0.002870999975129962,0.005042999982833862,1626816,0.0,0.0
2024-04-29 00:00:00+00:00,0.005042999982833862,0.006227999925613403,0.0040270001627504826,0.004147999919950962,29014212,0.0,0.0
2024-04-30 00:00:00+00:00,0.004147999919950962,0.0045079998672008514,0.0019150000298395753,0.003094000043347478,663121,0.0,0.0
2024-05-01 00:00:00+00:00,0.003094000043347478,0.0033660000190138817,0.0022060000337660313,0.0028830000665038824,48428,0.0,0.0
2024-05-02 00:00:00+00:00,0.0028830000665038824,0.0031220000237226486,0.0022539999336004257,0.002626999979838729,243601,0.0,0.0
2024-05-03 00:00:00+00:00,0.0025500000920146704,0.002947000088170171,0.0021909999195486307,0.00241199997253716,424221,0.0,0.0
2024-05-04 00:00:00+00:00,0.0024659999180585146,0.0024659999180585146,0.0007910000276751816,0.0008099999977275729,295959,0.0,0.0
2024-05-05 00:00:00+00:00,0.0008290000259876251,0.0008590000215917826,0.00034500000765547156,0.00043200000072829425,178811,0.0,0.0
2024-05-06 00:00:00+00:00,0.00037299998803064227,0.0005000000237487257,0.00022400000307243317,0.00027099999715574086,36375,0.0,0.0
2024-05-07 00:00:00+00:00,0.00027099999715574086,0.0003640000068116933,0.0002469999890308827,0.000291000003926456,17054,0.0,0.0
2024-05-08 00:00:00+00:00,0.0003229999856557697,0.0003229999856557697,0.0002690000110305846,0.0002690000110305846,9018,0.0,0.0
2024-05-09 00:00:00+00:00,0.0002690000110305846,0.0005869999877177179,0.00023700000019744039,0.0004130000015720725,18247,0.0,0.0
