TIMESTAMP,FOXY30591_OPEN_PRICE_USD,FOXY30591_HIGH_PRICE_USD,FOXY30591_LOW_PRICE_USD,FOXY30591_CLOSE_PRICE_USD,FOXY30591_VOLUME_USD,FOXY30591_DIVIDENDS_USD,FOXY30591_STOCK_SPLITS_USD
2024-04-12 00:00:00+00:00,0.022991999983787537,0.02485400065779686,0.014599000103771687,0.01864599995315075,180541162,0.0,0.0
2024-04-13 00:00:00+00:00,0.020969999954104424,0.023351000621914864,0.01308900024741888,0.014835000038146973,86541068,0.0,0.0
2024-04-14 00:00:00+00:00,0.014840000309050083,0.016165999695658684,0.01211399957537651,0.016106000170111656,49088051,0.0,0.0
2024-04-15 00:00:00+00:00,0.015538999810814857,0.01569399982690811,0.012632999569177628,0.013156999833881855,25688753,0.0,0.0
2024-04-16 00:00:00+00:00,0.012888000346720219,0.012928999960422516,0.010684000328183174,0.01255900040268898,20764942,0.0,0.0
2024-04-17 00:00:00+00:00,0.012361999601125717,0.013051999732851982,0.011083999648690224,0.012512999586760998,14334490,0.0,0.0
2024-04-18 00:00:00+00:00,0.0124719999730587,0.014240999706089497,0.011653999797999859,0.013977999798953533,14863672,0.0,0.0
2024-04-19 00:00:00+00:00,0.014027000404894352,0.01411100011318922,0.012555999681353569,0.01281999982893467,12093044,0.0,0.0
2024-04-20 00:00:00+00:00,0.01281300000846386,0.013863000087440014,0.012144999578595161,0.013650000095367432,7900548,0.0,0.0
2024-04-21 00:00:00+00:00,0.013763999566435814,0.017861999571323395,0.013287999667227268,0.01691100001335144,27106271,0.0,0.0
2024-04-22 00:00:00+00:00,0.016945000737905502,0.019905000925064087,0.014844999648630619,0.019679000601172447,28546921,0.0,0.0
2024-04-23 00:00:00+00:00,0.01968199945986271,0.021188000217080116,0.018036000430583954,0.01969899982213974,43783657,0.0,0.0
2024-04-24 00:00:00+00:00,0.0215000007301569,0.021633999422192574,0.01796800084412098,0.01968800090253353,38530728,0.0,0.0
2024-04-25 00:00:00+00:00,0.019686000421643257,0.020509999245405197,0.016790999099612236,0.01725899986922741,26130046,0.0,0.0
